Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-16:36:59,192,True,0.0,0.0,30.0020161861,20.0011524749,1359.96073232,2.04986319621
2017-11-02-16:37:59,193,True,0.0,0.0,38.7470395336,28.4294547692,1376.38125544,20.9368986252
2017-11-02-16:38:59,194,True,0.0,0.0,30.0321331499,20.0157946531,1409.026102,9.96202002466
2017-11-02-16:39:59,195,True,0.0,0.0,30.0019048792,20.0013044199,1436.07121216,9.01992443763
2017-11-02-16:40:59,196,True,0.0,0.0,30.0162313587,20.0086244814,1438.45802304,9.68161645113
2017-11-02-16:41:59,197,True,0.0,0.0,30.459936654,20.1851250887,1434.05272752,13.0448225178
2017-11-02-16:42:59,198,True,0.0,0.0,30.1428501952,20.2497607697,1393.38081928,16.3127512122
2017-11-02-16:43:59,199,True,0.0,0.0,30.000425104,20.0003092875,1344.04652488,2.04224723019
2017-11-02-16:44:59,200,True,0.0,0.0,30.000113297,20.0000821877,1325.2589116,2.04105052957
2017-11-02-16:45:59,201,True,0.0,0.0,30.0026524289,20.0016852595,1290.74383744,2.0520534066
2017-11-02-16:46:59,202,True,0.0,0.0,30.0,20.0,1297.39824424,2.04100880981
2017-11-02-16:47:59,203,True,0.0,0.0,30.0,20.0,1316.87182928,2.04100296111
2017-11-02-16:48:59,204,True,0.0,0.0,30.0089487267,20.0099834431,1281.87197856,2.04715810879
2017-11-02-16:49:59,205,True,0.0,0.0,30.0299277287,20.012705097,1266.18674752,2.17607990606
2017-11-02-16:50:59,206,True,0.0,0.0,30.0,20.0,1308.10790624,2.0410005881
2017-11-02-16:51:59,207,True,0.0,0.0,30.0045134038,20.0039632186,1292.49141888,10.1275232674
2017-11-02-16:52:59,208,True,0.0,0.0,30.1043564263,20.1528914179,1340.03317136,17.1256909238
2017-11-02-16:53:59,209,True,0.0,0.0,30.0,20.0,1311.99144776,2.0410008179
2017-11-02-16:54:59,210,True,0.0,0.0,30.7751528773,20.1120338792,1273.02543944,131.274113621
2017-11-02-16:55:59,211,True,0.0,0.0,30.6366038284,20.0761546019,1264.81231568,106.116595597
2017-11-02-16:56:59,212,True,0.0,0.0,30.0035524574,20.000326544,1307.25035696,2.05514822248
2017-11-02-16:57:59,213,True,0.0,0.0,30.0820300556,20.0605429951,1335.8535928,7.25441539264
2017-11-02-16:58:59,214,True,0.0,0.0,30.1095399466,20.0476089129,1345.02621344,10.6962935869
2017-11-02-16:59:59,215,True,0.0,0.0,30.3087141685,20.1251836971,1342.14919416,12.0427597554
2017-11-02-17:00:59,216,True,0.0,0.0,30.0122203148,20.018640719,1330.08769528,16.5741778202
2017-11-02-17:01:59,217,True,0.0,0.0,30.0,20.0,1293.98242304,2.04100082442
2017-11-02-17:02:59,218,True,0.0,0.0,30.000558972,20.0006775486,1260.54633576,2.0419615081
2017-11-02-17:03:59,219,True,0.0,0.0,30.0,20.0,1254.6914284,2.04100288334
2017-11-02-17:04:59,220,True,0.0,0.0,30.0034359173,20.0033815558,1243.4498804,9.82419352373
2017-11-02-17:05:59,221,True,0.0,0.0,30.0007420653,20.0005397043,1309.98568512,2.04115906288
2017-11-02-17:06:59,222,True,0.0,0.0,30.0807066595,20.0292940684,1294.66863632,18.5364171099
2017-11-02-17:07:59,223,True,0.0,0.0,30.0,20.0,1267.94553616,2.0410024249
2017-11-02-17:08:59,224,True,0.0,0.0,30.0888477541,20.1075294021,1287.21293368,17.4133963608
2017-11-02-17:09:59,225,True,0.0,0.0,31.1940713316,20.5568735626,1247.64542328,20.2310042451
2017-11-02-17:10:59,226,True,0.0,0.0,30.2188996834,20.283048258,1259.5443468,15.0594406538
2017-11-02-17:11:59,227,True,0.0,0.0,31.1608031648,21.7198029015,1213.82547928,21.5239100512
2017-11-02-17:12:59,228,True,0.0,0.0,30.0,20.0,1214.97120152,2.04101270414
2017-11-02-17:13:59,229,True,0.0,0.0,31.3743412321,20.5554746122,1217.88343584,20.970069265
2017-11-02-17:14:59,230,True,0.0,0.0,30.0211384107,20.0503902075,1232.45807272,7.57500070427
2017-11-02-17:15:59,231,True,0.0,0.0,30.2151218201,20.2798632839,1241.4409528,15.0677988334
2017-11-02-17:16:59,232,True,0.0,0.0,30.0002766954,20.0002009022,1251.26776048,2.04105911613
2017-11-02-17:17:59,233,True,0.0,0.0,30.0490289887,20.022560223,1300.96989744,10.2349272366
2017-11-02-17:18:59,234,True,0.0,0.0,30.0,20.0,1272.94918736,2.04100133968
2017-11-02-17:19:59,235,True,0.0,0.0,30.0,20.0,1269.9502664,2.04100471432
2017-11-02-17:20:59,236,True,0.0,0.0,30.0189663244,20.0290511767,1263.45519592,16.9075060594
2017-11-02-17:21:59,237,True,0.0,0.0,30.1657070978,20.2672177197,1251.59344544,16.1003313591
2017-11-02-17:22:59,238,True,0.0,0.0,30.0,20.0,1205.76900144,2.04100616393
