# file...... Output/hvac/house_hvac_file_020.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_46_381:hvac_load,house_2_8A_tm_2_A_8_Meter_46_382:hvac_load,house_2_1A_tm_2_A_1_Meter_47_383:hvac_load,house_2_2A_tm_2_A_2_Meter_47_384:hvac_load,house_2_3A_tm_2_A_3_Meter_47_385:hvac_load,house_2_4A_tm_2_A_4_Meter_47_386:hvac_load,house_2_5A_tm_2_A_5_Meter_47_387:hvac_load,house_2_6A_tm_2_A_6_Meter_47_388:hvac_load,house_2_7A_tm_2_A_7_Meter_47_389:hvac_load,house_2_8A_tm_2_A_8_Meter_47_390:hvac_load,house_2_9A_tm_2_A_9_Meter_47_391:hvac_load,house_2_10A_tm_2_A_10_Meter_47_392:hvac_load,house_2_11A_tm_2_A_11_Meter_47_393:hvac_load,house_2_12A_tm_2_A_12_Meter_47_394:hvac_load,house_2_13A_tm_2_A_13_Meter_47_395:hvac_load,house_2_14A_tm_2_A_14_Meter_47_396:hvac_load,house_2_15A_tm_2_A_15_Meter_47_397:hvac_load,house_2_1B_tm_2_B_1_Meter_47_398:hvac_load,house_2_2B_tm_2_B_2_Meter_47_399:hvac_load,house_2_3B_tm_2_B_3_Meter_47_400:hvac_load
2010-08-16 18:12:30 UTC,+5.55377288041,+2.13632839521,+5.98169340177,+5.12680144839,+2.99108456077,+0,+2.99105839003,+4.70015267694,+6.40798069498,+2.13659317236,+4.69956540017,+1.28204565144,+2.13656260154,+3.4183192024,+0,+5.98139265495,+0,+5.16745385296,+2.58382302463,+3.01442371899
2010-08-16 18:13:00 UTC,+5.54964076507,+2.13473887188,+5.97739866951,+5.12312064907,+2.98893699815,+4.26966145084,+2.98891085716,+4.6967733818,+6.40338011134,+2.13505910859,+4.6961913536,+1.28112511923,+2.13502856364,+3.41586490813,+0,+5.97709824955,+0,+5.1721018761,+2.58614712774,+3.01713512371
2010-08-16 18:13:30 UTC,+5.54957066707,+2.13471190694,+5.97746817518,+5.12318021885,+2.9889717542,+4.26971109863,+2.98894561273,+4.69682799669,+6.40345456676,+2.13508393582,+4.69624595891,+1.2811400171,+2.13505339044,+3.4159046283,+0,+5.97716774989,+0,+5.17026797464,+2.58523014089,+3.01606532501
2010-08-16 18:14:00 UTC,+5.54972257616,+2.13477034261,+5.9776012932,+5.12329430764,+2.98903831927,+4.26980618457,+0,+4.69693259562,+6.40359716493,+2.1351314851,+4.6963505397,+0,+2.13510093892,+3.41597694421,+3.84321506423,+5.9773008578,+0,+5.17024288927,+2.58521759771,+3.01605069156
2010-08-16 18:14:30 UTC,+5.55205704477,+2.13567041574,+5.9799203368,+5.12528184344,+2.99019794715,+4.27146267313,+0,+4.69875480982,+6.40608136036,+2.13595983957,+4.698172437,+0,+2.13592927943,+3.4173021962,+3.84470610781,+5.97961972491,+0,+5.16574816012,+2.58297014463,+3.01342871027
2010-08-16 18:15:00 UTC,+5.55635931659,+2.13732539728,+5.98446259907,+5.1291747885,+2.99246928606,+4.27470720272,+0,+4.70232394272,+6.4109471023,+2.13758232015,+4.7017409494,+0,+2.13755173267,+0,+3.84762658367,+5.98416164164,+0,+5.15994988351,+2.58007304082,+3.01004881684
2010-08-16 18:15:30 UTC,+5.54850056987,+2.13430232446,+5.97584805711,+5.12179169708,+2.98816162103,+4.26855385129,+0,+4.69555497095,+6.40171907131,+2.13450523514,+4.6949648084,+0,+2.13447469952,+0,+3.84208781011,+5.97554775518,+0,+0,+2.58351024465,+3.01405881559
2010-08-16 18:16:00 UTC,+5.54229756343,+2.13191617539,+5.96889761006,+5.11583481847,+2.98468607959,+4.26358915992,+0,+4.69009358022,+6.39427364521,+2.13202255915,+4.68950438791,+1.27930300351,+0,+0,+3.83761897657,+5.96859783747,+0,+0,+2.58421212387,+3.0148776599
2010-08-16 18:16:30 UTC,+5.53940255635,+2.13080253492,+5.96514890386,+5.1126219912,+2.98281155498,+4.2609114661,+0,+4.68714799277,+6.39025797373,+2.13068353401,+4.68655932411,+1.27849950631,+0,+0,+3.83520872223,+5.96484941701,+4.26090230052,+0,+2.5856708124,+3.01658216969
2010-08-16 18:17:00 UTC,+5.54738762591,+2.13387420139,+5.97407865154,+5.12027522851,+2.98727683731,+4.26728996818,+2.98769061329,+4.69416464093,+6.39982365672,+0,+4.69357472532,+1.28041350714,+0,+0,+3.84095015972,+5.97377848433,+4.26728077643,+0,+0,+3.01494316584
2010-08-16 18:17:30 UTC,+5.55048916007,+2.13506728779,+5.97778169643,+5.12344040827,+2.98912852913,+4.26993504626,+2.98910238548,+4.69707434944,+0,+0,+0,+1.28120721715,+0,+0,+3.84333105559,+5.97748124732,+4.26992584368,+0,+0,+3.01503856675
2010-08-16 18:18:00 UTC,+5.55675043348,+0,+5.9835570013,+5.12839011526,+0,+4.27406033591,+2.99199026213,+4.70161235926,+0,+0,+0,+1.28244509501,+0,+3.41991465012,+3.84704432397,+5.98325611274,+4.27405111644,+0,+0,+0
2010-08-16 18:18:30 UTC,+0,+0,+5.98588732481,+5.13038731187,+0,+4.27572488172,+2.99315551434,+4.70344343676,+0,+0,+0,+1.28294457612,+2.13806063128,+3.42071212039,+3.84854261997,+5.98558625903,+4.27571565545,+0,+0,+0
2010-08-16 18:19:00 UTC,+0,+0,+5.98567617385,+5.13020634559,+0,+4.27557405697,+2.99304993067,+4.70327752256,+0,+0,+0,+1.28289931806,+2.13798521015,+3.42059145503,+3.84840685915,+5.98537512412,+4.27556483132,+0,+0,+0
2010-08-16 18:19:30 UTC,+0,+0,+5.98966427956,+5.13362433947,+0,+4.27842275361,+2.99504413836,+4.70641122082,+0,+0,+0,+0,+2.1394097239,+3.42287051748,+3.85097103652,+5.98936292663,+4.27841351631,+0,+0,+0
2010-08-16 18:20:00 UTC,+0,+2.13982859153,+5.98934169653,+5.13334787072,+0,+4.27819233312,+2.99488283428,+4.70615774758,+0,+0,+0,+0,+2.13929450024,+3.42268617256,+3.85076362968,+5.98904036817,+4.27818309676,+5.16002061101,+2.58010606998,+0
2010-08-16 18:20:30 UTC,+0,+2.13821230889,+5.98474631508,+0,+0,+4.27490986055,+2.99258496517,+4.70254687572,+0,+2.13768366255,+0,+0,+2.13765307336,+3.42006007337,+3.84780900065,+5.98444533608,+4.27490063762,+5.1626167153,+2.58140417303,+0
2010-08-16 18:21:00 UTC,+0,+2.1369312659,+5.98198767375,+0,+0,+4.27293936812,+2.99120553743,+4.70037924275,+0,+2.13669828529,+0,+0,+2.13666771271,+3.41848360671,+3.84603531504,+5.98168690456,+4.27293015324,+5.16360837832,+2.581900024,+0
2010-08-16 18:21:30 UTC,+0,+2.13758089627,+5.98417565898,+0,+2.99232580291,+0,+2.99229961498,+0,+0,+2.13747982615,+0,+0,+2.13744924039,+3.41973396345,+3.84744209378,+5.98387472336,+4.27449302068,+5.1604455489,+2.58031854725,+3.01033796162
2010-08-16 18:22:00 UTC,+5.54902438168,+2.13450382243,+5.97625007592,+0,+2.98836264885,+0,+2.98833651582,+0,+6.40214971998,+2.13464883492,+0,+1.28087892991,+2.13461829687,+3.41520477101,+3.84234629067,+5.97594974336,+4.26883181449,+5.1673240141,+2.58375791477,+3.01435049196
2010-08-16 18:22:30 UTC,+5.55065151363,+2.13512974139,+5.97732912441,+0,+2.98890222247,+0,+2.98887608196,+0,+6.40330561337,+2.13503426737,+4.69612836672,+1.28111021299,+2.13500372283,+3.41582140934,+3.84304007167,+5.97702870969,+4.26960257367,+5.16683081312,+2.5835113046,+3.01406278476
2010-08-16 18:23:00 UTC,+5.55701577236,+2.13757792021,+5.98442120582,+0,+2.99244858758,+0,+2.99242239795,+0,+6.41090276112,+2.13756753466,+4.701700059,+1.28263032846,+0,+3.41987428487,+3.84759996967,+0,+4.27466841363,+5.1618752071,+2.58103340439,+3.01117194808
2010-08-16 18:23:30 UTC,+5.55833364167,+2.13808487313,+5.98581689376,+0,+2.99314649537,+0,+2.99312029608,+0,+6.41239784384,+2.1380660696,+4.70279654167,+1.28292947993,+0,+3.42067187151,+3.84849733588,+0,+4.27566534688,+5.16208461546,+2.58113811268,+3.01129410577
2010-08-16 18:24:00 UTC,+5.55702485328,+2.13758141339,+5.98484517171,+0,+2.99266058988,+0,+2.99263439732,+0,+6.41135692011,+2.13771897379,+4.70203313581,+1.2827212012,+0,+0,+3.84787256111,+0,+4.27497125043,+5.16281729168,+2.58150446516,+3.01172151006
2010-08-16 18:24:30 UTC,+5.56136367838,+2.13925045607,+5.9898289739,+0,+2.99515271897,+0,+2.99512649193,+0,+6.41669564669,+2.13949917095,+4.70594851881,+1.28378942842,+0,+0,+3.85107692776,+0,+4.2785311567,+5.16441420465,+2.58230295296,+3.01265306406
2010-08-16 18:25:00 UTC,+5.56219117828,+2.13956877553,+5.99071487149,+0,+2.99559570826,+0,+0,+0,+6.41764463416,+2.1398156105,+4.70664449922,+1.2839793115,+0,+0,+3.85164652105,+0,+4.27916394914,+5.16400881503,+2.58210025021,+3.01241658134
2010-08-16 18:25:30 UTC,+5.56275202821,+0,+5.99105818219,+5.13481897956,+2.99576737934,+0,+0,+4.70750649524,+6.41801239388,+2.13993823994,+4.70691421155,+0,+2.13990761276,+0,+0,+0,+4.27940917436,+5.15909318045,+2.57964233651,+3.0095490619
2010-08-16 18:26:00 UTC,+5.56049559565,+0,+5.98845397597,+5.13258705245,+2.99446515711,+4.27755823596,+0,+4.70546021136,+6.41522272743,+2.13900802638,+4.70486829061,+0,+2.13897741487,+0,+0,+0,+4.2775490022,+5.15967216184,+2.57993183856,+3.0098868088
2010-08-16 18:26:30 UTC,+5.55923195871,+0,+0,+5.13172357589,+2.99396136001,+4.2768385791,+0,+4.70466855547,+6.41414347554,+2.13864815009,+4.70407677517,+0,+2.13861754465,+0,+0,+0,+4.27682934827,+5.16231606,+2.58125383949,+3.01142911819
2010-08-16 18:27:00 UTC,+5.55768440737,+0,+0,+5.13069516961,+2.99336133429,+4.27598146299,+0,+4.70372568804,+6.41285807945,+2.13821953502,+4.70313407506,+0,+2.13818893681,+0,+0,+0,+0,+5.1621503398,+2.58117097614,+3.01133244585
2010-08-16 18:27:30 UTC,+5.55610629267,+2.13722806503,+0,+5.12917944195,+2.99247698003,+4.27471819326,+0,+4.70233603283,+6.41096358442,+2.13758781617,+4.70174466637,+1.28264249861,+2.1375572286,+3.41990673247,+0,+5.98417702691,+0,+5.16889527928,+2.58454357818,+3.01526708442
2010-08-16 18:28:00 UTC,+5.54726311613,+2.13382630544,+0,+5.1209414615,+2.98767051349,+4.26785232105,+0,+4.69478325517,+6.40066700359,+2.13415442335,+4.69419322968,+1.28058225267,+2.13412389364,+3.41441378127,+0,+5.97456570472,+0,+5.17313159899,+0,+3.01773832783
2010-08-16 18:28:30 UTC,+5.55025664659,+2.13497784541,+0,+5.12383598736,+2.98935933061,+4.27026473821,+2.98933318377,+4.69743702589,+6.40428484655,+0,+4.69684652908,+1.28130614802,+2.13533024239,+3.41634380406,+0,+5.97794277283,+0,+5.17278733536,+0,+0
2010-08-16 18:29:00 UTC,+5.55459357628,+2.13664615902,+0,+5.12777783184,+2.99165920774,+4.27355003368,+2.99163302905,+4.70105100315,+6.4092117241,+0,+4.70045986481,+1.28229196835,+2.13697308094,+3.41897216168,+3.84658498915,+5.98254175644,+0,+0,+0,+0
2010-08-16 18:29:30 UTC,+5.55828189128,+2.13806496597,+0,+5.13120223283,+2.99365718133,+4.27640407032,+2.99363097498,+4.70419057568,+6.41349185339,+0,+4.70359888023,+1.28314838056,+0,+3.42125549633,+3.84915397324,+5.98653703423,+0,+0,+0,+0
2010-08-16 18:30:00 UTC,+5.55456789451,+2.13663627985,+5.98193803037,+5.12700258126,+2.99120688623,+4.27290390793,+2.99118071379,+4.70034023489,+6.40824274508,+0,+4.69974922272,+1.28209808506,+0,+3.41845523723,+3.84600339647,+5.98163726498,+0,+0,+0,+0
2010-08-16 18:30:30 UTC,+5.55434328918,+2.13654987954,+5.9813321019,+5.12648327213,+2.99090389429,+4.27247109435,+2.99087772605,+4.69986411989,+6.40759366504,+0,+4.69927319221,+1.28196821047,+0,+3.4181089704,+3.84561381101,+5.98103138259,+0,+0,+0,+0
2010-08-16 18:31:00 UTC,+5.55587198237,+2.13713793141,+5.98317865565,+5.1280658553,+2.99182725562,+4.27379008429,+2.9918010746,+4.70131506995,+6.40957172213,+0,+0,+0,+0,+3.41916421103,+3.84680106425,+5.98287779587,+0,+0,+0,+0
2010-08-16 18:31:30 UTC,+5.55107618224,+2.13529310125,+5.97795299932,+5.12358722286,+2.98921418842,+4.2700574076,+2.98918804359,+4.6972089526,+6.40397391799,+0,+0,+0,+0,+3.4161779319,+3.84344119587,+5.97765253716,+0,+0,+2.58883041206,+0
2010-08-16 18:32:00 UTC,+5.55055206559,+2.13509148609,+5.97734117577,+5.12306286137,+2.98890824869,+4.26962038319,+2.9888821081,+4.6967282055,+6.40331852298,+2.13503857208,+0,+0,+0,+3.41582829626,+3.84304782016,+5.97704076014,+4.2696111819,+0,+2.58742732676,+3.01863140324
2010-08-16 18:32:30 UTC,+0,+0,+5.97563636763,+5.121601761,+0,+4.26840264188,+2.98802963784,+4.6953886336,+6.40149230625,+2.13442962039,+0,+0,+2.13439908603,+3.41485405825,+3.84195170304,+5.97533608181,+4.26839344558,+0,+2.58810769086,+3.0194251485
2010-08-16 18:33:00 UTC,+0,+0,+5.98078694991,+5.12601605132,+0,+4.27208169328,+2.99060512889,+4.69943576067,+6.40700968978,+2.13626939081,+0,+1.28185136268,+2.13623882546,+0,+3.84526330212,+5.98048627208,+4.27207248192,+0,+2.58524529086,+3.01608573595
2010-08-16 18:33:30 UTC,+0,+0,+5.98167718843,+5.12677902745,+0,+4.27271758903,+2.99105028273,+4.70013527548,+0,+2.136587381,+0,+1.28204217627,+2.13655681029,+0,+3.84583568658,+5.98137644285,+4.27270837506,+5.16786533335,+2.58402858501,+3.0146662688
2010-08-16 18:34:00 UTC,+0,+0,+5.97655717159,+5.1223909331,+0,+4.26906037045,+2.98849007556,+4.69611216551,+0,+2.13475852843,+0,+1.28094475273,+2.13472798853,+0,+3.84254373972,+5.97625681566,+4.26905117145,+5.17000422189,+2.58509807124,+3.01591398251
2010-08-16 18:34:30 UTC,+0,+0,+5.97429641705,+5.12045336061,+0,+0,+2.98735961055,+4.6943357526,+0,+2.13395099462,+0,+1.28046018298,+2.13392046833,+0,+3.84109017344,+5.97399623323,+4.2674363253,+5.17019147502,+2.58519170148,+3.01602321601
2010-08-16 18:35:00 UTC,+0,+2.13473398096,+5.97473168738,+5.12082640768,+0,+0,+2.98757726259,+4.69467777106,+0,+2.13410647168,+0,+1.28055347873,+2.13407594277,+0,+3.84137003319,+5.97443147044,+4.2677472368,+5.16711878408,+2.58365529574,+3.0142307717
2010-08-16 18:35:30 UTC,+0,+2.13773750556,+5.98342950847,+5.12828084791,+0,+0,+0,+4.70151218035,+0,+2.13721330374,+0,+1.28241776823,+2.13718272248,+0,+3.84696235167,+5.98312862959,+4.27396004892,+5.1620266497,+2.58110912866,+3.01126029163
2010-08-16 18:36:00 UTC,+5.55952251448,+2.13854220418,+5.98624235058,+5.13069158562,+2.99335924325,+0,+0,+0,+0,+2.13821804134,+4.70313078976,+1.28302067228,+2.13818744315,+0,+3.84877088602,+5.9859412578,+4.27596924868,+5.16523132327,+2.5827115283,+3.01312972755
2010-08-16 18:36:30 UTC,+5.56167719292,+2.13937105764,+5.98866331453,+5.13276646542,+2.99456983597,+0,+0,+0,+0,+2.1390828014,+4.70503275151,+0,+0,+3.42229850109,+3.85032745984,+5.98836203769,+4.27769853174,+5.16371774922,+2.58195471159,+3.01224678904
2010-08-16 18:37:00 UTC,+5.56551030457,+2.14084556427,+5.99387656014,+0,+2.99717669719,+0,+0,+0,+0,+2.14094495487,+4.70912839058,+0,+0,+3.42527768796,+3.85367934833,+5.9935748872,+4.28142232838,+5.16047863742,+2.58033509217,+3.01035726371
2010-08-16 18:37:30 UTC,+5.56798160869,+2.14179621606,+5.99687728409,+0,+2.99867719646,+0,+0,+0,+0,+2.14201680324,+4.71148582463,+0,+0,+3.42699249645,+3.8556086824,+5.9965753832,+4.28356573134,+5.15697346916,+2.5785824393,+3.00831253522
2010-08-16 18:38:00 UTC,+5.56822652037,+2.14189042772,+5.99780615698,+0,+2.99914167537,+0,+0,+0,+6.42524093046,+2.14234859344,+4.71221556745,+0,+0,+3.4275233147,+3.85620590692,+0,+4.28422922086,+5.16013762101,+2.58016457728,+0
2010-08-16 18:38:30 UTC,+5.57155986637,+2.14317268643,+6.00182684805,+0,+3.00115220485,+0,+0,+0,+6.42954795799,+2.14378477057,+4.71537431013,+0,+0,+3.42982099863,+3.85879103508,+0,+4.28710118158,+5.1582936275,+2.57924254435,+0
2010-08-16 18:39:00 UTC,+5.56654613088,+2.141244022,+5.99629762601,+0,+2.99838734092,+4.28316094097,+2.99836106914,+0,+6.42362496824,+2.14180975137,+4.7110304326,+1.28517591796,+2.14177909266,+3.42666124221,+3.85523598768,+0,+4.28315168432,+5.15824019152,+0,+0
2010-08-16 18:39:30 UTC,+5.57242716729,+0,+6.00192851289,+0,+3.0012030419,+4.28718307334,+3.00117673122,+0,+6.42965686309,+2.14382108487,+4.71545418028,+1.28638284096,+2.14379039228,+3.42987909649,+0,+0,+4.28717380029,+5.15681314012,+0,+0
2010-08-16 18:40:00 UTC,+5.57114366335,+0,+6.00081026423,+0,+3.00064386642,+4.28638431032,+3.00061756347,+0,+6.42845897745,+0,+4.71457565968,+1.2861431558,+2.14339096442,+3.42924005661,+0,+0,+4.28637504053,+5.15910964856,+0,+0
2010-08-16 18:40:30 UTC,+5.56656591724,+0,+5.99558411207,+0,+2.99803055131,+4.28265127925,+2.99800428447,+4.7110627948,+6.4228606409,+0,+4.71046988051,+1.28502298354,+2.14152423222,+3.42625349402,+0,+0,+4.28264202468,+5.1662045503,+0,+0
