# file...... Output/hvac/house_hvac_file_030.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_8C_tm_2_C_8_Meter_50_581:hvac_load,house_2_9C_tm_2_C_9_Meter_50_582:hvac_load,house_2_10C_tm_2_C_10_Meter_50_583:hvac_load,house_2_11C_tm_2_C_11_Meter_50_584:hvac_load,house_2_12C_tm_2_C_12_Meter_50_585:hvac_load,house_2_13C_tm_2_C_13_Meter_50_586:hvac_load,house_2_14C_tm_2_C_14_Meter_50_587:hvac_load,house_2_15C_tm_2_C_15_Meter_50_588:hvac_load,house_2_1A_tm_2_A_1_Meter_51_589:hvac_load,house_2_2A_tm_2_A_2_Meter_51_590:hvac_load,house_2_3A_tm_2_A_3_Meter_51_591:hvac_load,house_2_4A_tm_2_A_4_Meter_51_592:hvac_load,house_2_5A_tm_2_A_5_Meter_51_593:hvac_load,house_2_6A_tm_2_A_6_Meter_51_594:hvac_load,house_2_7A_tm_2_A_7_Meter_51_595:hvac_load,house_2_8A_tm_2_A_8_Meter_51_596:hvac_load,house_0_1A_tm_0_A_1_Meter_52_597:hvac_load,house_0_2A_tm_0_A_2_Meter_52_598:hvac_load,house_0_3A_tm_0_A_3_Meter_52_599:hvac_load,house_0_4A_tm_0_A_4_Meter_52_600:hvac_load
2010-08-16 20:57:30 UTC,+0,+0,+4.73389204819,+0,+3.44279032354,+2.15199328396,+0,+3.01281039308,+2.5805734525,+3.8706718525,+1.72051988951,+6.44986857793,+5.16061149518,+3.44066256589,+5.16075157497,+0,+0,+0,+0,+5.18036099798
2010-08-16 20:58:00 UTC,+0,+0,+4.74078655063,+5.17187214528,+3.44780439103,+0,+0,+3.01719841339,+2.57718216716,+3.86558522551,+0,+6.44139297654,+5.15382981657,+3.43614101772,+5.15396964228,+0,+3.45060049914,+0,+0,+5.17545685076
2010-08-16 20:58:30 UTC,+0,+0,+0,+5.16730857259,+0,+0,+0,+3.01453601238,+0,+3.86856316869,+0,+6.44635497968,+5.15780012018,+3.43878813802,+5.15794009466,+0,+3.45231664805,+0,+0,+5.17803079543
2010-08-16 20:59:00 UTC,+0,+0,+0,+5.16381744718,+0,+0,+0,+3.01249928003,+0,+3.87239736673,+0,+6.4527437193,+5.16291201441,+3.44219639091,+5.16305218037,+0,+3.45387972144,+4.31755655993,+0,+5.18037515169
2010-08-16 20:59:30 UTC,+0,+0,+0,+5.16368335421,+0,+0,+0,+3.01242104981,+0,+0,+0,+6.45609991976,+5.16559744877,+0,+5.16573771526,+0,+3.45534241985,+4.31938506176,+0,+5.18256896182
2010-08-16 21:00:00 UTC,+0,+0,+0,+5.16097558062,+0,+0,+4.30091874986,+3.01084132706,+0,+0,+0,+0,+5.17232554748,+0,+5.17246606578,+0,+3.45783602686,+4.32250229008,+0,+0
2010-08-16 21:00:30 UTC,+0,+0,+0,+5.16413866121,+0,+0,+4.30355472828,+0,+0,+0,+0,+0,+5.16216965468,+0,+5.16230979283,+0,+3.44969330603,+4.31232317173,+0,+0
2010-08-16 21:01:00 UTC,+5.59842212139,+0,+0,+5.1680084001,+0,+0,+4.30677960601,+0,+0,+0,+0,+0,+5.15611293219,+0,+5.15625284344,+0,+3.44638731073,+4.30819038605,+0,+0
2010-08-16 21:01:30 UTC,+5.60029986293,+0,+0,+5.16974179957,+0,+0,+4.30822414826,+0,+0,+0,+0,+0,+0,+0,+5.1466937782,+0,+3.44297644764,+4.30392650621,+0,+0
2010-08-16 21:02:00 UTC,+5.6022870933,+0,+0,+5.17157627144,+0,+0,+4.30975291999,+0,+0,+0,+0,+0,+0,+0,+5.14379505424,+0,+3.44116966795,+4.30166787209,+0,+0
2010-08-16 21:02:30 UTC,+5.59593204484,+5.16494071551,+0,+5.1657097358,+0,+2.15255374383,+4.3048639958,+0,+0,+0,+1.71334000865,+0,+0,+0,+5.13921630173,+5.13898601252,+3.43856616902,+4.29841326845,+0,+0
2010-08-16 21:03:00 UTC,+5.59452351488,+5.16364071167,+0,+5.16440947956,+0,+2.15201191697,+4.3037804169,+0,+0,+0,+1.71224008499,+0,+0,+0,+0,+5.13568715807,+0,+4.2984669202,+0,+0
2010-08-16 21:03:30 UTC,+5.59806887643,+5.16691290604,+0,+0,+0,+2.15337573037,+4.30650785543,+0,+0,+0,+1.7143264105,+0,+0,+0,+0,+5.14194439614,+0,+0,+0,+0
2010-08-16 21:04:00 UTC,+5.59412144841,+5.16326962406,+0,+0,+0,+2.15185725191,+4.30347110811,+0,+0,+0,+1.71332478828,+0,+0,+0,+0,+5.13894036403,+0,+0,+0,+0
2010-08-16 21:04:30 UTC,+5.5941546202,+5.16330024002,+0,+0,+0,+2.15187001227,+0,+0,+0,+0,+0,+0,+0,+3.42832411258,+0,+5.14201444269,+0,+0,+0,+0
2010-08-16 21:05:00 UTC,+5.59480810438,+5.16390337378,+0,+0,+0,+2.15212139156,+0,+0,+0,+0,+0,+0,+0,+3.42579780064,+0,+5.13822547583,+0,+0,+5.15731628259,+0
2010-08-16 21:05:30 UTC,+5.58873638727,+5.15829947771,+0,+0,+3.43926813402,+0,+0,+0,+2.57192660571,+0,+0,+0,+0,+3.42914405887,+0,+5.14324419954,+0,+0,+5.16179312399,+0
2010-08-16 21:06:00 UTC,+5.58722645262,+5.15690588245,+0,+0,+3.43832664382,+0,+0,+3.00890817973,+2.57056453056,+0,+0,+0,+0,+3.42732801423,+0,+5.14052049269,+0,+0,+5.15990041321,+5.15967708089
2010-08-16 21:06:30 UTC,+0,+5.15203083756,+4.72328730856,+0,+3.4350761461,+0,+0,+3.00606352478,+2.57514456799,+3.86254051121,+0,+0,+0,+3.43343454396,+0,+5.14967907682,+0,+0,+5.16969177065,+5.16946783672
2010-08-16 21:07:00 UTC,+0,+5.15304204893,+4.72421440825,+0,+3.43575038403,+0,+0,+3.00665358034,+2.57134382656,+3.85683970209,+0,+6.42678563906,+0,+3.42835498217,+0,+5.14204880163,+0,+0,+5.16520052723,+5.16497686918
2010-08-16 21:07:30 UTC,+0,+5.15614210268,+4.72705660226,+0,+3.43781738399,+0,+0,+3.00846250383,+2.57025378577,+3.8552047278,+0,+6.42406139111,+0,+3.42690164932,+0,+5.13986910085,+0,+0,+5.16281744532,+5.1625939337
2010-08-16 21:08:00 UTC,+0,+0,+4.72766344992,+0,+3.43825871703,+0,+0,+3.00884873397,+2.57052079261,+3.85560521678,+0,+6.42472869892,+0,+0,+0,+5.14040302122,+0,+0,+5.16364827429,+5.1634247116
2010-08-16 21:08:30 UTC,+0,+0,+4.72794593509,+0,+3.4384641558,+0,+0,+3.00902852256,+2.56871701551,+3.85289969494,+0,+6.4202206697,+0,+0,+0,+5.13679609738,+0,+0,+5.16091520919,+5.16069181447
2010-08-16 21:09:00 UTC,+0,+0,+4.73023419548,+0,+3.44012830478,+0,+0,+0,+2.56923139659,+3.85367122556,+1.71296278604,+6.42150621938,+0,+0,+0,+0,+3.44088279796,+0,+5.16107842563,+5.1608550209
2010-08-16 21:09:30 UTC,+0,+0,+4.73499935833,+0,+0,+0,+0,+0,+2.56796910491,+3.85177788869,+1.71212116151,+6.41835147947,+0,+0,+0,+0,+3.43997747834,+0,+5.15972052413,+5.15949720286
2010-08-16 21:10:00 UTC,+0,+0,+4.73200473514,+5.16230751801,+0,+2.1511360133,+0,+0,+0,+0,+1.71315655701,+6.42223254918,+0,+0,+0,+0,+3.43943364228,+0,+5.15890481686,+0
2010-08-16 21:10:30 UTC,+0,+0,+0,+5.16036858609,+0,+2.15032804534,+0,+0,+0,+0,+1.71417006979,+6.42603159414,+0,+0,+0,+0,+3.44082589725,+0,+5.16099307946,+0
2010-08-16 21:11:00 UTC,+0,+0,+0,+5.17145091382,+0,+2.15495305242,+0,+0,+0,+0,+1.71500938948,+6.42917769526,+0,+0,+0,+0,+3.44270087502,+0,+5.16382461252,+0
2010-08-16 21:11:30 UTC,+0,+0,+0,+5.17298717986,+0,+2.15559323051,+0,+0,+0,+0,+0,+6.430833883,+0,+0,+5.14554867646,+0,+3.4427567483,+4.30366788838,+0,+0
2010-08-16 21:12:00 UTC,+0,+0,+0,+5.17844491424,+0,+2.15786752528,+0,+0,+0,+0,+0,+6.42657743241,+5.14198186293,+0,+5.14214274856,+0,+3.44262899808,+4.30350818815,+0,+0
2010-08-16 21:12:30 UTC,+0,+0,+0,+5.1662715762,+0,+2.15279476841,+0,+0,+0,+0,+0,+6.43561804555,+5.14921565047,+0,+5.14937686896,+0,+3.44566915227,+4.30729669971,+0,+0
2010-08-16 21:13:00 UTC,+0,+0,+0,+5.16678752631,+0,+0,+0,+0,+0,+0,+0,+0,+5.15004628955,+3.4336207103,+5.15020754623,+0,+3.44661497304,+4.30847906136,+0,+0
2010-08-16 21:13:30 UTC,+0,+0,+0,+5.16898083003,+0,+0,+4.30758995862,+0,+0,+0,+0,+0,+5.14666716209,+3.43136774168,+5.14682826333,+0,+3.44344197745,+4.30451252933,+0,+0
2010-08-16 21:14:00 UTC,+0,+0,+0,+5.16839210716,+0,+0,+4.30709934174,+0,+0,+0,+0,+0,+5.1504349259,+3.43387982618,+5.15059620047,+0,+0,+4.30680804257,+0,+0
2010-08-16 21:14:30 UTC,+5.58648275606,+0,+0,+5.1569910312,+0,+0,+4.29759816439,+0,+0,+0,+0,+0,+5.15392492896,+3.4362067189,+5.15408636397,+0,+0,+4.30946894521,+0,+0
2010-08-16 21:15:00 UTC,+5.58337095137,+0,+0,+5.15411842619,+0,+0,+4.29520425613,+3.00684385676,+0,+0,+0,+0,+5.15863520186,+3.43934720311,+5.1587968533,+0,+0,+4.31049797265,+0,+0
2010-08-16 21:15:30 UTC,+5.58403697281,+0,+0,+0,+0,+0,+4.29571662577,+3.00720254839,+0,+0,+0,+0,+5.15730756013,+3.43846202342,+5.15746915057,+0,+0,+4.31003520806,+0,+0
2010-08-16 21:16:00 UTC,+5.57765491222,+0,+0,+0,+0,+0,+4.29080691281,+3.00376543419,+0,+0,+1.7172342594,+0,+5.15074501505,+3.43408657216,+5.15090630385,+0,+0,+0,+0,+0
2010-08-16 21:16:30 UTC,+5.56998715145,+5.14101544892,+0,+0,+3.4277314962,+0,+4.2849081118,+2.99963589466,+0,+0,+1.71578765909,+0,+5.14640627764,+3.43119380198,+5.14656736688,+0,+0,+0,+0,+5.16490616164
2010-08-16 21:17:00 UTC,+5.57243482896,+5.14327455275,+0,+0,+3.42923778235,+0,+4.28679110778,+3.0009541128,+2.57203337703,+3.85734377243,+1.71459848912,+0,+5.14283964219,+0,+5.14300056731,+0,+0,+0,+0,+5.16238968258
2010-08-16 21:17:30 UTC,+5.57159060013,+5.14249536488,+0,+0,+3.42871824896,+0,+4.28614164335,+3.00049944599,+2.57138198226,+3.8568825764,+1.71439347788,+0,+0,+0,+0,+0,+0,+0,+0,+5.16461777416
2010-08-16 21:18:00 UTC,+5.57332905077,+5.14409988206,+0,+0,+3.42978808111,+2.14386751969,+0,+0,+2.57201711817,+3.85783522241,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16517787255
2010-08-16 21:18:30 UTC,+5.57100407223,+5.14192868663,+0,+0,+3.42835730319,+2.14297315022,+0,+0,+2.568909231,+3.85317367477,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16026413666
2010-08-16 21:19:00 UTC,+5.56988581179,+5.14089658947,+4.71310241672,+0,+3.42766913237,+2.14254297932,+0,+0,+2.56866310872,+3.85280451376,+0,+0,+0,+0,+0,+5.13668830259,+0,+0,+0,+5.15983362825
2010-08-16 21:19:30 UTC,+5.56924649913,+5.14030653654,+4.71256143839,+0,+3.42727570318,+2.14229704944,+0,+0,+2.57250748615,+3.85857072971,+0,+0,+0,+0,+0,+5.14437571432,+0,+0,+0,+5.16439457132
2010-08-16 21:20:00 UTC,+0,+5.14269712125,+4.71475319875,+0,+3.42886967185,+2.14329342837,+0,+0,+2.5683634832,+3.85235510279,+0,+6.41933711605,+0,+0,+0,+5.13608915634,+0,+0,+0,+5.16065691689
2010-08-16 21:20:30 UTC,+0,+5.14421064556,+4.71614084356,+0,+0,+0,+0,+0,+2.56932835183,+0,+0,+6.42174853149,+0,+0,+0,+5.13801855638,+3.44142548776,+0,+5.16189076339,+0
2010-08-16 21:21:00 UTC,+0,+5.14616090418,+4.71792889952,+0,+0,+0,+0,+0,+2.56959016209,+0,+0,+6.42240285192,+0,+0,+0,+5.13854208538,+3.44092522208,+0,+5.16114040841,+0
2010-08-16 21:21:30 UTC,+0,+5.14685981218,+4.71856967952,+0,+0,+0,+0,+0,+0,+0,+0,+6.43028537258,+0,+0,+0,+5.14484897694,+3.44264934218,+0,+5.1637264385,+0
2010-08-16 21:22:00 UTC,+0,+0,+4.7233044914,+5.15279962164,+0,+0,+0,+0,+0,+0,+0,+6.42771519373,+0,+3.42885088138,+0,+5.14279254857,+3.44248474149,+0,+5.16347955177,+0
2010-08-16 21:22:30 UTC,+0,+0,+0,+5.15395193324,+0,+0,+0,+0,+0,+0,+0,+6.43249280659,+0,+3.43139964406,+0,+5.14661516929,+3.44496551953,+0,+5.16720050289,+0
2010-08-16 21:23:00 UTC,+0,+0,+0,+5.15468708505,+0,+0,+0,+0,+0,+0,+1.71556078534,+6.43125654351,+0,+3.43074012199,+0,+5.14562602157,+3.4433081966,+0,+5.16471466276,+0
2010-08-16 21:23:30 UTC,+0,+0,+0,+5.1547361768,+0,+0,+0,+0,+0,+0,+1.71516160198,+6.42976024107,+0,+3.42994187406,+0,+5.14442881353,+3.44187358763,+0,+5.16256287416,+0
2010-08-16 21:24:00 UTC,+0,+0,+0,+5.15675936164,+0,+0,+0,+3.00838458917,+0,+0,+1.71611268928,+6.43332530514,+0,+3.43184376564,+0,+5.14728126051,+3.4439703099,+4.3051729928,+5.16570777508,+0
2010-08-16 21:24:30 UTC,+0,+0,+0,+5.16033045495,+0,+0,+0,+3.01046797937,+0,+0,+1.71490651506,+6.42880407103,+0,+3.42943177613,+0,+5.14366377137,+3.44203699879,+4.30275617867,+5.16280797668,+0
2010-08-16 21:25:00 UTC,+0,+0,+0,+5.15789793229,+0,+0,+0,+3.00904883586,+0,+0,+0,+6.43192345249,+0,+3.43109590491,+0,+5.14615962286,+0,+4.30301373026,+5.16311699823,+0
2010-08-16 21:25:30 UTC,+0,+0,+0,+5.15504226431,+0,+2.1481153968,+0,+3.00738282765,+0,+0,+0,+6.43675474542,+0,+0,+0,+0,+0,+4.30429621555,+5.16465577967,+0
2010-08-16 21:26:00 UTC,+0,+0,+0,+5.15498103777,+0,+2.14808988307,+0,+3.00734710785,+0,+0,+0,+0,+0,+0,+5.1512553372,+0,+0,+4.30526334928,+5.1658161887,+0
2010-08-16 21:26:30 UTC,+0,+0,+0,+5.15449059906,+0,+2.14788551213,+0,+0,+0,+0,+0,+0,+0,+0,+5.15026885632,+0,+0,+4.30603718092,+0,+0
2010-08-16 21:27:00 UTC,+0,+0,+0,+5.15500531771,+0,+2.14810000077,+0,+0,+0,+0,+0,+0,+0,+0,+5.14958229349,+0,+0,+4.30557936469,+0,+5.16599253597
2010-08-16 21:27:30 UTC,+0,+0,+0,+0,+0,+2.14881807536,+4.29737939493,+0,+0,+3.85801028077,+0,+0,+0,+0,+5.14387140336,+0,+0,+4.30416298895,+0,+5.16429319749
2010-08-16 21:28:00 UTC,+0,+0,+0,+0,+3.43861551357,+0,+4.29851413238,+0,+0,+3.86029636834,+0,+0,+0,+0,+5.14691941533,+0,+0,+4.30556839989,+0,+5.16597938061
2010-08-16 21:28:30 UTC,+5.58930280936,+0,+0,+0,+3.43961823694,+0,+4.29976762858,+0,+0,+3.86057464048,+0,+0,+0,+0,+5.14729043211,+0,+0,+0,+0,+5.16889445956
2010-08-16 21:29:00 UTC,+5.58686090263,+0,+0,+0,+3.43811550209,+0,+4.29788907215,+0,+0,+3.86323889686,+0,+0,+5.15069923158,+0,+5.15084265181,+0,+0,+0,+0,+5.17217690345
2010-08-16 21:29:30 UTC,+5.58510245122,+0,+0,+0,+3.43703336157,+0,+4.29653629724,+0,+2.57523897447,+3.86266771341,+1.71696509161,+0,+5.14993770951,+0,+5.15008110006,+0,+0,+0,+0,+5.17238365792
2010-08-16 21:30:00 UTC,+5.58386270062,+0,+0,+0,+3.43627042644,+0,+4.29558255832,+0,+2.57482903473,+3.86205284114,+1.71669176811,+0,+5.14911793994,+0,+5.14926129856,+0,+0,+0,+0,+5.17309849279
2010-08-16 21:30:30 UTC,+5.58688602584,+0,+0,+0,+3.43813096277,+0,+4.29790839944,+0,+2.57371014072,+3.86037460204,+1.71594575591,+0,+5.14688045195,+0,+5.14702372337,+0,+0,+0,+0,+5.17299143344
2010-08-16 21:31:00 UTC,+5.585687939,+5.15548114581,+0,+0,+3.43739366726,+0,+4.29698671242,+0,+2.57395274322,+0,+1.71610750889,+0,+5.14736559184,+3.43183340639,+5.14750888218,+0,+0,+0,+0,+0
2010-08-16 21:31:30 UTC,+5.58189588446,+5.15198127295,+4.72326518895,+0,+3.4350600595,+0,+0,+0,+2.57520402098,+0,+1.71694178668,+0,+5.14986781198,+3.43350171378,+0,+0,+3.44781044139,+0,+0,+0
2010-08-16 21:32:00 UTC,+5.58111473758,+5.15126031422,+4.72260419233,+0,+0,+0,+0,+0,+2.57449861009,+0,+0,+0,+5.14845717927,+3.43256120142,+0,+0,+3.44519495644,+0,+0,+0
2010-08-16 21:32:30 UTC,+5.57913828148,+5.14943614612,+4.72093174011,+0,+0,+0,+0,+0,+2.57457126725,+0,+0,+0,+5.14860247412,+3.43265807398,+0,+0,+3.44431114388,+0,+0,+0
2010-08-16 21:33:00 UTC,+5.57602719509,+5.14656477231,+4.718299178,+0,+0,+0,+0,+3.00288881295,+2.57126716299,+0,+0,+6.42659404007,+5.14199515149,+3.42825276793,+0,+0,+3.44214751861,+0,+0,+0
2010-08-16 21:33:30 UTC,+0,+5.14775118796,+4.71938691966,+0,+0,+2.14539992774,+0,+3.00358110966,+0,+0,+0,+6.4286296894,+5.143623963,+3.42933874688,+0,+0,+3.44261524753,+0,+0,+0
2010-08-16 21:34:00 UTC,+0,+5.1428833557,+4.71492394412,+5.14365702791,+0,+2.14337104958,+0,+3.00074063436,+0,+0,+0,+6.41941143669,+5.13624803794,+3.42442098965,+0,+0,+3.43787091769,+0,+0,+0
2010-08-16 21:34:30 UTC,+0,+5.14452451195,+4.71642860578,+5.14529850904,+0,+2.14405507198,+0,+3.0016982812,+0,+0,+0,+6.42192730805,+0,+0,+0,+0,+3.43670093421,+0,+0,+0
2010-08-16 21:35:00 UTC,+0,+5.14978533404,+0,+5.1505603721,+0,+2.14624774542,+0,+3.00476807357,+0,+0,+0,+6.42531250775,+0,+0,+0,+0,+3.43774705969,+0,+0,+0
2010-08-16 21:35:30 UTC,+0,+5.14624530346,+0,+5.14701964103,+0,+2.1447722857,+0,+0,+0,+0,+0,+6.42952052096,+0,+0,+0,+0,+3.44025561799,+0,+0,+0
2010-08-16 21:36:00 UTC,+0,+5.14833898698,+0,+5.14911373887,+0,+0,+0,+0,+0,+0,+0,+6.43332146843,+0,+0,+0,+0,+0,+0,+5.16310822873,+0
2010-08-16 21:36:30 UTC,+0,+0,+0,+5.1497557953,+0,+0,+0,+0,+0,+0,+1.71671515213,+6.43558358213,+0,+0,+0,+5.14908813285,+0,+0,+5.1668114011,+0
2010-08-16 21:37:00 UTC,+0,+0,+0,+5.14825781537,+0,+0,+0,+0,+0,+0,+1.71896083294,+6.44400131317,+0,+0,+0,+5.15582325221,+0,+4.31084059929,+5.17250801537,+0
2010-08-16 21:37:30 UTC,+0,+0,+0,+5.1591571245,+0,+0,+0,+0,+0,+0,+1.7186707098,+6.44291381307,+0,+0,+0,+5.15495313129,+0,+4.30920213603,+5.17054211602,+5.17033906271
2010-08-16 21:38:00 UTC,+0,+0,+0,+5.15927303333,+0,+0,+0,+0,+0,+0,+1.71957948067,+6.44632025854,+0,+0,+0,+5.15767866591,+0,+4.30958576279,+5.17100240803,+5.17079933018
2010-08-16 21:38:30 UTC,+0,+0,+0,+5.15812583099,+0,+0,+0,+0,+0,+3.86564796473,+1.71828987521,+6.44148628882,+0,+0,+0,+5.15381095349,+0,+4.31032556629,+5.17189005641,+5.17168693128
2010-08-16 21:39:00 UTC,+0,+0,+0,+5.16110285475,+0,+0,+0,+0,+0,+3.86603064123,+0,+0,+0,+0,+0,+5.1543211308,+0,+4.31029219701,+5.17185001851,+5.17164689552
2010-08-16 21:39:30 UTC,+0,+0,+0,+0,+3.44136623902,+0,+0,+0,+0,+3.86826199436,+0,+0,+0,+0,+0,+5.15729592996,+0,+4.31333400386,+5.17549971063,+5.17529639329
2010-08-16 21:40:00 UTC,+0,+0,+0,+0,+3.44103378866,+0,+0,+0,+0,+3.86457823464,+0,+0,+0,+3.43524659676,+0,+5.15238480898,+0,+4.31108824034,+5.17280514587,+5.172601972
2010-08-16 21:40:30 UTC,+0,+0,+0,+0,+3.44024747957,+0,+0,+0,+0,+3.86584683942,+0,+0,+0,+3.43637427134,+0,+5.1540760896,+0,+4.31206918119,+5.17398212138,+5.17377888485
2010-08-16 21:41:00 UTC,+0,+0,+0,+0,+3.44186765457,+2.15141837773,+0,+0,+0,+3.86211544241,+0,+0,+0,+3.43305739782,+5.14934476405,+5.14910145973,+0,+4.3093829082,+5.17075901431,+5.17055594944
2010-08-16 21:41:30 UTC,+0,+0,+0,+0,+3.4381827192,+2.14911495018,+4.29797309972,+0,+2.57244101248,+3.85847102527,+0,+0,+0,+3.4298178415,+5.14448570825,+5.14424279021,+0,+0,+5.16777662671,+0
2010-08-16 21:42:00 UTC,+5.57937832944,+0,+0,+0,+3.43351077115,+2.1461945477,+4.29213273601,+3.00469359556,+2.57397403448,+0,+0,+0,+0,+3.43186179366,+5.14755146066,+5.14730829885,+0,+0,+0,+0
2010-08-16 21:42:30 UTC,+5.57702564871,+0,+0,+0,+3.43206294545,+2.14528952182,+4.29032282102,+3.00342653888,+2.5747891289,+0,+0,+0,+0,+3.4329485452,+5.1491814945,+0,+0,+0,+0,+0
2010-08-16 21:43:00 UTC,+5.57865996241,+0,+0,+0,+3.43306869236,+2.14591820726,+4.29158009693,+3.0043067127,+2.57628540858,+0,+0,+0,+0,+3.43494350948,+5.15217376929,+0,+3.44646510986,+0,+0,+0
2010-08-16 21:43:30 UTC,+5.58161054797,+0,+0,+0,+0,+2.14705323434,+4.29384997954,+3.00589577624,+2.57343715395,+0,+1.71588997832,+0,+0,+0,+5.14647780172,+0,+3.44402971755,+0,+0,+0
2010-08-16 21:44:00 UTC,+5.58610327554,+0,+0,+0,+0,+0,+4.2973062304,+3.00831537362,+2.57178708879,+0,+1.7146635789,+0,+0,+0,+5.14317798523,+0,+3.4440285294,+0,+0,+0
2010-08-16 21:44:30 UTC,+5.58799165993,+0,+4.72842335713,+0,+0,+0,+4.29875896262,+3.00933237936,+2.572526959,+0,+1.71515688052,+0,+0,+0,+5.14465758486,+0,+3.44529509055,+0,+0,+0
2010-08-16 21:45:00 UTC,+5.58670066513,+0,+4.72733093366,+0,+0,+0,+4.29776580161,+0,+2.57187828734,+0,+1.71472438469,+0,+0,+0,+5.14336036499,+0,+3.44492990604,+0,+0,+0
2010-08-16 21:45:30 UTC,+5.58620934711,+5.15596237889,+4.72691518657,+0,+0,+0,+4.29738783118,+0,+2.57398921727,+0,+1.71613182761,+0,+0,+0,+5.14758182339,+0,+3.44648714363,+0,+0,+0
2010-08-16 21:46:00 UTC,+5.58558661231,+5.15538762649,+4.72638823624,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.14603232166,+0,+3.44525145651,+0,+0,+0
2010-08-16 21:46:30 UTC,+5.58527390047,+5.15509900937,+4.72612362344,+5.1558750985,+0,+0,+0,+0,+0,+0,+0,+6.43292799613,+5.14706322501,+0,+0,+0,+3.4458738786,+0,+0,+0
2010-08-16 21:47:00 UTC,+5.58358065998,+5.15353623478,+4.72469082472,+5.15431201481,+0,+0,+0,+0,+0,+0,+0,+6.42939659039,+5.1442375939,+0,+0,+0,+3.44329069096,+0,+0,+0
2010-08-16 21:47:30 UTC,+0,+5.15633772266,+4.72725931296,+5.15711405673,+0,+0,+0,+0,+0,+0,+0,+6.43549327506,+5.14911581618,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:00 UTC,+0,+5.15564646771,+0,+5.15642266512,+0,+0,+0,+0,+0,+0,+0,+6.43253171492,+5.14674614321,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:30 UTC,+0,+5.14817254669,+0,+5.14894726565,+0,+0,+0,+0,+0,+0,+0,+6.43840890662,+5.15144873956,+0,+0,+0,+0,+0,+0,+5.16545499234
2010-08-16 21:49:00 UTC,+0,+5.14694325983,+0,+5.14771773554,+0,+2.145063189,+0,+0,+0,+0,+0,+6.4402759746,+5.15294266169,+3.43555181101,+0,+0,+0,+0,+0,+5.16623705025
2010-08-16 21:49:30 UTC,+0,+5.15249443343,+0,+5.15327000742,+0,+2.14737687882,+0,+0,+0,+0,+0,+6.44341603203,+5.15545515784,+3.43722696969,+0,+0,+0,+0,+0,+5.16676124758
2010-08-16 21:50:00 UTC,+0,+5.15450812945,+0,+5.15528410166,+0,+2.14821617295,+0,+0,+0,+3.86360147795,+0,+6.43807633879,+5.15118263761,+3.43437834864,+0,+0,+0,+4.30406547506,+0,+5.16417620233
2010-08-16 21:50:30 UTC,+0,+5.15423055386,+0,+5.15500647124,+0,+2.14810048147,+0,+0,+0,+3.86618767698,+0,+6.44238558218,+5.15463065021,+3.43667724502,+0,+0,+0,+4.30929452762,+0,+5.17044991222
2010-08-16 21:51:00 UTC,+0,+0,+0,+5.15168524223,+0,+2.14671649058,+0,+0,+0,+3.86913133693,+1.71983830639,+6.44729044352,+5.15855524249,+3.43929389173,+0,+0,+0,+4.31287270983,+0,+5.17474294208
2010-08-16 21:51:30 UTC,+0,+0,+0,+0,+3.43463763414,+2.14689894198,+0,+3.00567976345,+0,+3.86885965425,+1.7197175378,+6.44683775343,+5.15819302548,+3.43905239046,+0,+0,+0,+4.31371501387,+0,+5.17575352133
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+3.4328099489,+0,+0,+3.00408027483,+0,+3.87227283307,+1.72123476651,+0,+0,+3.44208639687,+0,+0,+0,+4.31567871505,+5.17831299713,+5.17810953
2010-08-16 21:52:30 UTC,+0,+0,+0,+0,+3.43525593103,+0,+0,+3.00622086254,+0,+3.87249645006,+1.72133416891,+0,+0,+0,+0,+0,+0,+4.31873492359,+5.18197996921,+0
2010-08-16 21:53:00 UTC,+0,+0,+0,+0,+3.43519362006,+0,+0,+3.00616633147,+0,+3.87300408665,+0,+0,+0,+0,+0,+0,+0,+4.3187454537,+5.18199260373,+0
2010-08-16 21:53:30 UTC,+0,+0,+0,+0,+3.43714111106,+0,+0,+3.00787066737,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.31447912291,+5.17687367426,+0
2010-08-16 21:54:00 UTC,+0,+0,+0,+0,+3.43808261617,+0,+0,+0,+2.57648997788,+0,+0,+0,+0,+0,+0,+5.15233930747,+0,+4.31046508529,+5.17205745738,+0
2010-08-16 21:54:30 UTC,+0,+0,+0,+0,+3.43752132306,+0,+0,+0,+2.5728645485,+0,+0,+0,+0,+0,+0,+5.14508971429,+0,+0,+5.16828799963,+0
2010-08-16 21:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.57092467021,+0,+0,+0,+0,+0,+0,+5.14121063531,+3.44312506217,+0,+5.16443997706,+0
2010-08-16 21:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+2.56972877846,+0,+0,+0,+0,+0,+0,+5.13881926964,+3.44059879259,+0,+5.16065079257,+0
