# file...... Output/hvac/house_hvac_file_035.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_62_681:hvac_load,house_3_1A_tm_3_A_1_Meter_63_682:hvac_load,house_3_2A_tm_3_A_2_Meter_63_683:hvac_load,house_3_3A_tm_3_A_3_Meter_63_684:hvac_load,house_3_4A_tm_3_A_4_Meter_63_685:hvac_load,house_3_5A_tm_3_A_5_Meter_63_686:hvac_load,house_3_6A_tm_3_A_6_Meter_63_687:hvac_load,house_3_7A_tm_3_A_7_Meter_63_688:hvac_load,house_3_8A_tm_3_A_8_Meter_63_689:hvac_load,house_3_9A_tm_3_A_9_Meter_63_690:hvac_load,house_3_10A_tm_3_A_10_Meter_63_691:hvac_load,house_3_11A_tm_3_A_11_Meter_63_692:hvac_load,house_3_12A_tm_3_A_12_Meter_63_693:hvac_load,house_3_13A_tm_3_A_13_Meter_63_694:hvac_load,house_3_14A_tm_3_A_14_Meter_63_695:hvac_load,house_3_15A_tm_3_A_15_Meter_63_696:hvac_load,house_3_1B_tm_3_B_1_Meter_64_697:hvac_load,house_3_2B_tm_3_B_2_Meter_64_698:hvac_load,house_3_3B_tm_3_B_3_Meter_64_699:hvac_load,house_3_4B_tm_3_B_4_Meter_64_700:hvac_load
2010-08-16 21:15:00 UTC,+0,+0,+3.8505052611,+0,+0,+0,+5.56091949408,+0,+0,+3.85079864731,+0,+2.13941907104,+4.70612753421,+0,+3.85078444809,+2.99495104869,+5.98751498802,+0,+4.27710662465,+2.56648535967
2010-08-16 21:15:30 UTC,+0,+0,+3.85059131508,+0,+0,+0,+5.56104376646,+0,+0,+3.85088471046,+0,+2.1394668864,+4.70623270925,+0,+0,+2.99501798273,+0,+0,+0,+2.56766595648
2010-08-16 21:16:00 UTC,+0,+0,+3.84680327067,+0,+0,+0,+5.55557337359,+0,+0,+3.84709626209,+0,+2.13736208256,+4.70160296778,+5.55643741958,+0,+2.99207158628,+0,+0,+0,+2.57172801937
2010-08-16 21:16:30 UTC,+0,+0,+3.84481858802,+0,+0,+0,+5.5527072528,+0,+0,+3.8451113677,+0,+2.13625930564,+4.69917729206,+5.55357067725,+0,+2.99052787101,+0,+0,+0,+2.57073033458
2010-08-16 21:17:00 UTC,+0,+0,+0,+0,+0,+0,+5.54849996853,+0,+0,+3.84219766786,+0,+2.13464049863,+4.69561655319,+5.54936248034,+0,+2.98826179439,+0,+0,+0,+2.57208239554
2010-08-16 21:17:30 UTC,+2.98513963805,+0,+0,+0,+0,+0,+5.55522061172,+0,+0,+0,+0,+0,+4.70130441585,+5.55608458121,+0,+0,+0,+0,+0,+0
2010-08-16 21:18:00 UTC,+2.98312484882,+0,+0,+4.70166542513,+5.12934939707,+4.70288910725,+5.5562100518,+0,+0,+0,+4.27464139685,+0,+4.70214180578,+5.55707423582,+0,+0,+0,+0,+0,+0
2010-08-16 21:18:30 UTC,+2.98279392215,+0,+0,+4.69458842233,+5.12162839816,+4.69469389748,+5.54784693322,+0,+0,+0,+4.26820691934,+0,+4.69506387162,+5.54870930329,+0,+0,+0,+0,+0,+0
2010-08-16 21:19:00 UTC,+2.98565911928,+0,+0,+4.69404264532,+5.12101374617,+4.69414810236,+0,+0,+0,+0,+4.2677106938,+0,+4.69451802286,+5.54806420147,+0,+0,+0,+0,+0,+0
2010-08-16 21:19:30 UTC,+2.98548735366,+0,+0,+4.69848691474,+5.12586239986,+4.69859251938,+0,+0,+0,+0,+4.2717514654,+0,+4.69896287715,+5.55331727476,+0,+0,+0,+3.00494603622,+0,+0
2010-08-16 21:20:00 UTC,+2.98677238848,+0,+0,+4.69515034655,+5.1222222372,+4.69525584038,+0,+0,+0,+0,+4.26871782618,+0,+0,+5.54937349106,+0,+0,+0,+3.00890818223,+0,+0
2010-08-16 21:20:30 UTC,+0,+0,+0,+4.69577130912,+5.12289970118,+4.69587682357,+0,+0,+0,+0,+4.26928241119,+0,+0,+5.55010746139,+0,+0,+0,+3.00925111204,+0,+0
2010-08-16 21:21:00 UTC,+0,+5.54589580612,+0,+4.69296539747,+5.11983847942,+4.69307081871,+0,+0,+2.13367849146,+0,+4.2667312498,+0,+0,+5.54679090724,+0,+0,+0,+3.00831947707,+0,+0
2010-08-16 21:21:30 UTC,+0,+5.54870357309,+0,+4.69534138485,+5.12243065805,+4.69544688501,+0,+5.97742013192,+2.1347588343,+0,+4.26889151994,+0,+0,+5.54959929597,+3.84234752482,+0,+0,+3.00863948386,+0,+0
2010-08-16 21:22:00 UTC,+0,+5.54999179055,+0,+4.69643149972,+0,+0,+0,+5.97723350496,+2.13525450105,+0,+4.26988266271,+0,+0,+0,+3.84323965783,+0,+0,+3.01134329313,+0,+0
2010-08-16 21:22:30 UTC,+0,+5.55598727879,+0,+4.70150499922,+0,+0,+0,+5.98369065862,+2.13756138138,+0,+4.27449553615,+0,+0,+0,+3.84739173007,+0,+0,+3.00723920547,+0,+0
2010-08-16 21:23:00 UTC,+0,+5.55051652224,+0,+4.69687553797,+0,+0,+0,+5.97779864214,+2.13545640179,+0,+0,+0,+0,+0,+3.8436030518,+0,+0,+3.00784913473,+0,+0
2010-08-16 21:23:30 UTC,+0,+5.54613434623,+0,+0,+0,+0,+0,+5.9730790291,+2.13377027445,+3.8405823433,+0,+2.13374304904,+0,+0,+3.84056825096,+2.98700550536,+6.00709957105,+0,+0,+0
2010-08-16 21:24:00 UTC,+0,+5.55161281992,+0,+0,+0,+0,+0,+5.97897935708,+2.13587822355,+3.84437640597,+0,+2.13585097216,+0,+0,+3.84436227387,+2.989956268,+6.00875227423,+0,+0,+0
2010-08-16 21:24:30 UTC,+0,+5.54645303444,+3.84049581488,+0,+0,+0,+0,+5.973422257,+0,+3.84080304773,+0,+2.13386566905,+0,+0,+3.84078895307,+2.98717715417,+6.00574110232,+0,+0,+0
2010-08-16 21:25:00 UTC,+0,+5.54608825217,+3.84024321751,+0,+0,+0,+0,+5.97302938571,+0,+3.84055042139,+0,+2.13372531372,+0,+0,+3.84053632937,+2.98698067867,+6.00256477336,+0,+4.28785736766,+0
2010-08-16 21:25:30 UTC,+0,+5.54869521646,+3.84204843778,+0,+0,+0,+0,+5.97583709192,+0,+3.84235584878,+0,+0,+0,+0,+0,+2.98838481668,+6.00525223005,+0,+4.28977713962,+2.57408851777
2010-08-16 21:26:00 UTC,+0,+5.54971573839,+3.84275510898,+0,+0,+0,+0,+5.97693619619,+0,+0,+0,+0,+0,+0,+0,+2.98893448027,+6.00238846887,+0,+4.28773142538,+2.57286095219
2010-08-16 21:26:30 UTC,+0,+5.55275458945,+3.84485939373,+0,+0,+0,+0,+5.98020904531,+0,+0,+0,+0,+0,+0,+0,+0,+5.99805521188,+0,+4.28463598373,+2.57100347981
2010-08-16 21:27:00 UTC,+0,+5.55277041338,+3.84487035118,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.99032775595,+0,+4.27911591212,+2.56769106686
2010-08-16 21:27:30 UTC,+3.00286817869,+0,+3.84442713151,+0,+0,+0,+5.55216352378,+0,+0,+0,+0,+0,+4.69950734982,+0,+0,+0,+5.98968915758,+0,+4.27865973238,+2.56741732843
2010-08-16 21:28:00 UTC,+3.0025790371,+0,+3.84615814538,+0,+0,+0,+5.55466333618,+0,+0,+0,+0,+0,+4.70083277851,+0,+0,+0,+0,+0,+4.2794260377,+2.56787716299
2010-08-16 21:28:30 UTC,+2.99978134822,+0,+3.85008282931,+0,+0,+0,+5.56033109809,+0,+0,+0,+0,+0,+4.70562955872,+0,+0,+0,+0,+0,+4.27759785582,+2.56678013129
2010-08-16 21:29:00 UTC,+2.99721794073,+0,+0,+0,+0,+0,+5.5666534488,+0,+0,+0,+0,+0,+4.710980335,+0,+0,+0,+0,+0,+4.27853663154,+0
2010-08-16 21:29:30 UTC,+2.99312630065,+0,+0,+0,+5.13949412679,+0,+5.56721943523,+0,+0,+0,+0,+0,+4.7114593445,+0,+0,+0,+0,+0,+4.28616577104,+0
2010-08-16 21:30:00 UTC,+0,+0,+0,+0,+5.14076797889,+4.71225540769,+5.56859923869,+0,+0,+0,+4.28417347861,+0,+4.71262710934,+0,+0,+0,+0,+3.00211182994,+4.288268309,+0
2010-08-16 21:30:30 UTC,+0,+0,+0,+0,+5.14158819202,+4.71300723902,+5.56948767233,+0,+0,+0,+4.28485702787,+0,+4.71337901452,+0,+0,+0,+0,+2.99960734282,+4.28469097262,+0
2010-08-16 21:31:00 UTC,+0,+0,+0,+4.7080102419,+5.13625225413,+4.70811616256,+5.56370792327,+0,+2.14051926349,+0,+4.2804101634,+0,+4.70848745717,+5.56457373237,+0,+0,+0,+3.00278913284,+0,+0
2010-08-16 21:31:30 UTC,+0,+0,+0,+4.70849149599,+5.13677729745,+4.7085974326,+5.56427663656,+0,+2.14073808581,+0,+4.28084772403,+0,+4.70896877449,+5.56514256877,+0,+0,+0,+3.00476663897,+0,+0
2010-08-16 21:32:00 UTC,+0,+0,+0,+4.70057280438,+5.12813808461,+4.70067847827,+5.55491886721,+0,+2.13713751969,+3.84664299224,+4.27364797583,+2.13711025277,+4.70104904126,+5.55578277124,+3.84662883643,+0,+0,+3.00361970416,+0,+0
2010-08-16 21:32:30 UTC,+0,+0,+0,+4.6986418273,+5.12603140791,+4.69874743708,+5.55263697037,+0,+2.13625951961,+3.84506269444,+4.27189231333,+2.13623226352,+4.69911781007,+5.55350037951,+3.84504855516,+0,+0,+3.00272605081,+0,+0
2010-08-16 21:33:00 UTC,+0,+0,+0,+4.69449430548,+5.12150650291,+4.69459977752,+5.54773571234,+0,+2.13437367402,+3.84166839218,+4.26812134744,+2.13434644117,+4.69496974242,+5.54859805834,+3.84165428845,+2.98785015994,+0,+3.00580277504,+0,+0
2010-08-16 21:33:30 UTC,+0,+0,+0,+4.69666656241,+0,+0,+0,+0,+2.13536138222,+3.84344615181,+4.27009638392,+2.13533413719,+0,+5.55116564009,+3.84343202945,+2.98923277988,+0,+3.00807497632,+0,+0
2010-08-16 21:34:00 UTC,+0,+0,+0,+4.68657568376,+0,+0,+0,+0,+2.13077313809,+3.83518784735,+4.26092166126,+0,+0,+5.53923834102,+3.83517381164,+2.98281003535,+0,+0,+0,+0
2010-08-16 21:34:30 UTC,+0,+0,+0,+4.68180920746,+0,+0,+0,+0,+0,+3.83128699566,+4.25658793526,+0,+0,+5.53360442169,+3.831273001,+2.97977621986,+0,+0,+0,+0
2010-08-16 21:35:00 UTC,+0,+0,+0,+4.68355928976,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.53567299859,+3.8327052414,+2.98089013014,+0,+0,+0,+0
2010-08-16 21:35:30 UTC,+0,+0,+0,+4.68927801818,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.54243246856,+0,+2.98453004465,+0,+0,+0,+0
2010-08-16 21:36:00 UTC,+0,+0,+0,+4.69470435465,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.54884633395,+0,+0,+0,+0,+0,+0
2010-08-16 21:36:30 UTC,+0,+0,+3.84698330425,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.55671908158,+0,+0,+6.01247052182,+0,+0,+0
2010-08-16 21:37:00 UTC,+2.9925203782,+5.56343143706,+3.85225268982,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.00845938767,+0,+0,+2.57546328199
2010-08-16 21:37:30 UTC,+3.00183463873,+5.5588448049,+3.84907662789,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.00301534261,+0,+0,+2.57312966482
2010-08-16 21:38:00 UTC,+3.00193646967,+5.55737690558,+3.84806016558,+0,+0,+0,+0,+5.98518728959,+0,+0,+0,+0,+0,+0,+0,+0,+5.99868809912,+0,+0,+2.5712747701
2010-08-16 21:38:30 UTC,+3.00006988056,+5.56096946974,+3.85054787458,+0,+0,+0,+0,+5.98905648871,+0,+0,+0,+0,+0,+0,+0,+0,+6.00461395147,+0,+0,+2.57381491647
2010-08-16 21:39:00 UTC,+3.00035020105,+5.56150119753,+3.85091607507,+0,+0,+0,+0,+5.98962916063,+0,+0,+0,+0,+0,+0,+0,+0,+6.00312384206,+0,+0,+2.5731761736
2010-08-16 21:39:30 UTC,+2.99936642477,+5.56888063827,+3.85602604624,+0,+0,+0,+0,+5.99757683342,+0,+0,+0,+0,+0,+0,+0,+0,+6.00130481288,+0,+0,+2.57239643766
2010-08-16 21:40:00 UTC,+0,+5.56585484377,+3.85393080321,+0,+0,+0,+0,+5.99431804662,+0,+0,+0,+0,+0,+0,+0,+0,+6.00166081942,+0,+0,+2.57254904159
2010-08-16 21:40:30 UTC,+0,+5.56779851698,+3.85527672003,+0,+0,+0,+0,+5.9964113866,+2.14210598288,+0,+0,+2.14207865464,+0,+0,+0,+0,+5.98972610598,+2.99540335991,+4.27868612632,+2.56743316658
2010-08-16 21:41:00 UTC,+0,+5.56236885139,+0,+0,+5.13504667619,+0,+0,+5.99056362562,+2.14001681458,+3.85182538749,+0,+2.13998951213,+0,+0,+0,+0,+5.99327463011,+2.99717801921,+4.28122099776,+0
2010-08-16 21:41:30 UTC,+0,+5.55703953215,+0,+0,+5.13012655805,+0,+0,+5.98482393768,+2.13796625615,+3.84813462127,+0,+2.137938979,+4.70287191326,+0,+0,+0,+0,+2.99986362099,+4.28505703288,+0
2010-08-16 21:42:00 UTC,+0,+5.55902345255,+0,+0,+5.13195814716,+4.70418005889,+0,+5.98696062412,+2.13872960786,+3.84950856539,+4.27683154003,+2.1387023213,+4.70455096636,+0,+0,+0,+0,+3.00340928895,+4.29012156171,+0
2010-08-16 21:42:30 UTC,+0,+5.55735504084,+0,+0,+5.13041784103,+4.70276816942,+5.55738823959,+5.98516374119,+2.13808765419,+3.84835312361,+4.27554787951,+2.13806037555,+4.70313893798,+0,+3.84833894993,+2.99304908734,+0,+3.00261330757,+4.28898460508,+0
2010-08-16 21:43:00 UTC,+0,+0,+0,+0,+5.13084510394,+4.70315981103,+5.55785103948,+0,+2.1382657247,+3.84867362974,+4.27590395197,+0,+4.70353061819,+0,+3.84865945271,+2.9932983551,+0,+3.00009965864,+4.28539418218,+0
2010-08-16 21:43:30 UTC,+0,+0,+0,+0,+5.12723989126,+4.69985516809,+5.55394596774,+0,+2.13676317948,+3.8459692235,+4.27289943935,+0,+4.70022565009,+0,+3.84595507474,+2.99119505265,+0,+3.00276139082,+4.28919612287,+0
2010-08-16 21:44:00 UTC,+0,+0,+0,+0,+5.12878474863,+4.70127122934,+5.55561931666,+0,+2.13740703002,+0,+4.27418689279,+0,+4.70164185068,+0,+3.84711391852,+2.9920963316,+0,+3.00070017535,+4.28625194275,+0
2010-08-16 21:44:30 UTC,+0,+0,+0,+4.70426317238,+5.13216423911,+4.70436896876,+5.55927989213,+0,+0,+0,+4.277003293,+0,+4.70473989488,+0,+3.84964897547,+2.99406794637,+0,+0,+4.2862837307,+0
2010-08-16 21:45:00 UTC,+0,+0,+0,+4.70405149844,+0,+4.70415728779,+5.55902975036,+0,+0,+0,+4.27681083703,+0,+4.70452819303,+0,+3.84947574477,+2.99393321797,+0,+0,+4.28782445834,+0
2010-08-16 21:45:30 UTC,+0,+0,+0,+4.70755699738,+0,+0,+5.56317230986,+0,+0,+0,+4.27999806922,+0,+4.70803415296,+0,+3.85234458938,+0,+0,+0,+4.28950857973,+0
2010-08-16 21:46:00 UTC,+0,+0,+0,+4.70363671977,+0,+0,+5.55853959324,+0,+0,+0,+4.27643371639,+0,+4.7041133598,+5.55940428232,+0,+0,+0,+0,+4.2958295177,+0
2010-08-16 21:46:30 UTC,+0,+0,+0,+4.70386454477,+0,+0,+5.55880882128,+0,+0,+0,+4.27664085699,+0,+4.70434121474,+5.55967356868,+0,+0,+0,+0,+0,+0
2010-08-16 21:47:00 UTC,+0,+0,+0,+4.69799528705,+0,+0,+5.55187293318,+0,+0,+0,+0,+0,+0,+5.5527361768,+0,+0,+0,+0,+0,+0
2010-08-16 21:47:30 UTC,+2.99801781997,+0,+0,+4.70013768467,+0,+0,+5.5544046724,+0,+0,+0,+0,+0,+0,+5.55526846504,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:00 UTC,+2.99689667335,+0,+0,+4.69506913812,+0,+0,+5.5484150103,+0,+0,+0,+0,+0,+0,+5.54927750362,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:30 UTC,+2.9950790392,+0,+0,+4.69600648533,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.55038543689,+0,+0,+0,+0,+0,+0
2010-08-16 21:49:00 UTC,+2.99464803031,+0,+3.84364919961,+4.69729051988,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.55190315039,+0,+0,+0,+0,+0,+2.57709688402
2010-08-16 21:49:30 UTC,+2.99581573454,+0,+3.84353800622,+4.69715463635,+0,+0,+0,+0,+0,+0,+0,+2.13555605784,+0,+5.55174253765,+0,+0,+0,+0,+0,+2.57784145286
2010-08-16 21:50:00 UTC,+0,+0,+3.8407750302,+0,+0,+0,+0,+0,+0,+3.84108229506,+0,+2.13402081458,+0,+5.54775157031,+0,+0,+6.01337475758,+0,+0,+2.57757027986
2010-08-16 21:50:30 UTC,+0,+0,+3.84866531837,+0,+0,+0,+0,+0,+2.13857071791,+3.84897348803,+0,+2.13840504052,+0,+5.55914865866,+0,+0,+6.00897665217,+0,+0,+2.57568500999
2010-08-16 21:51:00 UTC,+0,+0,+3.85435637778,+0,+0,+0,+0,+0,+2.14159459,+3.8546651994,+0,+2.14156726807,+0,+5.56736908138,+0,+0,+6.00460195273,+3.00284294824,+0,+2.57380977316
2010-08-16 21:51:30 UTC,+0,+0,+3.85595166445,+0,+0,+0,+0,+0,+2.14248101919,+3.85626066868,+0,+0,+0,+0,+0,+0,+6.00206712058,+3.00157524857,+0,+2.57272320467
2010-08-16 21:52:00 UTC,+0,+0,+3.85898100006,+0,+0,+0,+0,+0,+2.144164285,+3.85929035104,+0,+0,+0,+0,+0,+3.00155531645,+6.00539550643,+3.00323981386,+0,+2.57414993391
2010-08-16 21:52:30 UTC,+0,+0,+3.86393447447,+0,+0,+0,+0,+0,+2.14691670814,+3.86424439208,+0,+0,+0,+0,+0,+3.00540823185,+6.00243257377,+3.00175801598,+0,+2.57287985796
2010-08-16 21:53:00 UTC,+0,+0,+0,+0,+5.14984278836,+0,+0,+0,+2.14618339176,+0,+0,+0,+0,+0,+3.8629101826,+3.00438171599,+6.00372192068,+3.00240283371,+0,+0
2010-08-16 21:53:30 UTC,+0,+5.56744370998,+0,+0,+5.13973187161,+0,+0,+0,+2.14196946412,+0,+0,+0,+0,+0,+3.85532568257,+2.99848294775,+6.01431290607,+3.00769951132,+0,+0
2010-08-16 21:54:00 UTC,+0,+5.56109312009,+0,+0,+5.13386889942,+4.70593151012,+0,+0,+2.13952595239,+0,+0,+0,+0,+0,+3.85092769203,+2.9950624552,+6.01167385357,+3.00637968985,+0,+0
2010-08-16 21:54:30 UTC,+0,+5.5576721704,+0,+0,+5.13071062051,+4.7030365396,+0,+5.98550529043,+0,+0,+4.27579187613,+0,+0,+0,+3.84855857263,+2.99321989665,+0,+3.00838435245,+0,+0
2010-08-16 21:55:00 UTC,+0,+5.5528103638,+0,+0,+5.12622211766,+4.69892224718,+0,+5.98026911441,+0,+0,+4.27205124707,+0,+0,+0,+3.84519161232,+0,+0,+0,+0,+0
2010-08-16 21:55:30 UTC,+0,+5.5458291033,+0,+0,+5.11977689828,+4.69301437163,+0,+5.9727502818,+0,+0,+4.26667992932,+0,+4.69338418053,+0,+3.84035686021,+0,+0,+0,+0,+0
2010-08-16 21:56:00 UTC,+0,+5.54758962295,+0,+0,+5.1214022402,+4.6945042073,+0,+5.97464636525,+0,+0,+4.26803445696,+0,+4.69487416276,+0,+3.84157607783,+0,+0,+0,+0,+0
2010-08-16 21:56:30 UTC,+0,+5.55462244944,+0,+0,+0,+4.70045572034,+0,+5.98222073444,+0,+0,+4.27344544891,+0,+4.70082626136,+0,+0,+0,+0,+0,+4.28958342474,+0
2010-08-16 21:57:00 UTC,+0,+5.5603562243,+0,+0,+0,+4.70530791379,+0,+5.98839602206,+0,+0,+4.27785696218,+0,+4.70567893217,+0,+0,+0,+0,+0,+4.28755853291,+0
2010-08-16 21:57:30 UTC,+3.00592219705,+5.56189935217,+0,+0,+0,+4.7066137821,+5.56193257141,+5.99005797402,+0,+0,+4.27904423044,+0,+4.70698492896,+0,+0,+0,+0,+0,+4.28343864066,+0
2010-08-16 21:58:00 UTC,+3.00526036648,+5.55790992073,+0,+0,+0,+0,+5.55794312198,+5.98576134803,+0,+0,+4.27597479903,+2.13844485041,+4.70360855005,+0,+0,+0,+0,+0,+4.28395654586,+0
2010-08-16 21:58:30 UTC,+3.00158380345,+5.55876646572,+0,+4.70385680149,+0,+0,+5.55879967083,+5.98668384874,+0,+0,+4.27663381669,+2.13860344182,+4.7043334704,+0,+0,+0,+0,+0,+4.28725116581,+0
2010-08-16 21:59:00 UTC,+3.00062835107,+5.56194575054,+0,+4.70654717444,+0,+0,+5.56197896998,+5.99010794513,+0,+0,+0,+2.13982671793,+4.70702419726,+0,+0,+0,+0,+0,+4.29245098851,+0
2010-08-16 21:59:30 UTC,+2.99874419214,+0,+0,+4.71084819541,+0,+0,+5.5670616231,+0,+0,+3.85505229727,+0,+2.14178233373,+4.71132578396,+0,+0,+0,+0,+0,+4.28392743751,+0
2010-08-16 22:00:00 UTC,+3.00017369381,+0,+0,+4.71544647182,+0,+0,+5.57249555267,+0,+0,+3.85881549221,+0,+2.14387310707,+4.71592466481,+0,+0,+0,+0,+0,+4.27980591037,+0
2010-08-16 22:00:30 UTC,+0,+0,+0,+4.7193160642,+0,+0,+5.57702968685,+0,+0,+3.8619555455,+0,+0,+0,+0,+0,+0,+0,+0,+4.27968189877,+0
2010-08-16 22:01:00 UTC,+0,+0,+0,+4.71198687842,+0,+0,+5.56836867667,+0,+2.14231256989,+3.85595747955,+0,+0,+0,+5.56923549534,+0,+0,+0,+0,+4.28549462178,+0
2010-08-16 22:01:30 UTC,+0,+0,+3.85235555204,+4.70796267103,+0,+0,+5.56361320991,+0,+2.14048796633,+3.85266414452,+0,+0,+0,+5.56447899852,+0,+2.99640190507,+0,+0,+4.29029521958,+2.57439940045
2010-08-16 22:02:00 UTC,+0,+0,+3.85183165681,+4.70732243725,+0,+0,+5.56285663601,+0,+2.1401968598,+0,+0,+0,+0,+5.56372226064,+0,+2.99600685706,+0,+3.00800510414,+0,+2.57823435105
2010-08-16 22:02:30 UTC,+0,+0,+3.84960104102,+4.70459648071,+0,+0,+5.55963533204,+0,+2.13895740052,+0,+0,+0,+0,+5.56050025864,+0,+2.9942718229,+0,+3.01128006613,+0,+2.58104138069
2010-08-16 22:03:00 UTC,+0,+0,+3.84685653115,+4.70124251254,+0,+0,+5.55567189742,+0,+2.13743239182,+0,+0,+0,+0,+5.5565359648,+0,+2.99213706777,+0,+3.01076438855,+0,+2.58059938403
2010-08-16 22:03:30 UTC,+0,+0,+3.84844705434,+0,+0,+0,+0,+0,+2.13831617865,+0,+0,+0,+0,+5.55885594461,+3.8487410211,+2.99337422037,+0,+3.01125512943,+0,+2.58102000699
2010-08-16 22:04:00 UTC,+0,+0,+3.84905597965,+0,+0,+0,+0,+0,+2.1386545328,+0,+0,+0,+0,+5.5597355111,+3.84935000981,+2.99384785919,+6.02469013653,+3.01288420576,+0,+2.58240572785
2010-08-16 22:04:30 UTC,+0,+0,+3.85280632235,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.56515272007,+3.85310074308,+0,+6.0278074107,+3.01444318611,+0,+2.58374194732
2010-08-16 22:05:00 UTC,+0,+0,+3.85004264022,+0,+5.13308114404,+0,+0,+0,+0,+0,+0,+0,+0,+5.56116069992,+3.85033677316,+0,+6.02942567417,+3.01525249601,+0,+0
2010-08-16 22:05:30 UTC,+0,+0,+0,+0,+5.13594054426,+0,+0,+0,+0,+0,+0,+0,+0,+5.5642586244,+3.8524816947,+0,+6.03112113073,+0,+0,+0
2010-08-16 22:06:00 UTC,+0,+0,+0,+0,+5.14086409669,+0,+0,+0,+0,+0,+0,+0,+0,+5.56959288754,+3.85617499836,+0,+6.02110475413,+0,+0,+0
2010-08-16 22:06:30 UTC,+0,+0,+0,+0,+5.14313630138,+4.71445432253,+0,+0,+0,+0,+4.28616659468,+0,+0,+0,+3.85787944686,+0,+6.01884555794,+0,+0,+0
2010-08-16 22:07:00 UTC,+0,+0,+0,+0,+5.14217022049,+4.71356877384,+0,+0,+0,+0,+4.28536147468,+0,+0,+0,+3.85715476079,+0,+6.00971905628,+0,+0,+0
2010-08-16 22:07:30 UTC,+0,+0,+0,+0,+5.14060552325,+4.71213450928,+0,+0,+0,+0,+4.28405747514,+2.14230624499,+0,+0,+0,+0,+6.00397632854,+0,+0,+0
2010-08-16 22:08:00 UTC,+2.9996008108,+0,+0,+0,+5.13841455147,+4.71012617627,+0,+0,+0,+0,+4.28223154596,+2.14139312463,+0,+0,+0,+0,+6.0020507613,+0,+0,+0
2010-08-16 22:08:30 UTC,+3.00245185731,+0,+0,+0,+0,+4.70788917474,+0,+0,+0,+0,+4.28019771679,+2.14037603659,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:09:00 UTC,+3.00253540552,+0,+0,+0,+0,+4.70712988843,+0,+0,+0,+3.85191038513,+4.27950739153,+2.14003081507,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:09:30 UTC,+3.00439293728,+0,+0,+0,+0,+4.69878138368,+0,+0,+0,+3.84507830036,+4.27191712686,+0,+4.69914840465,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:10:00 UTC,+3.00124731175,+0,+0,+0,+0,+0,+0,+0,+0,+3.85004887887,+4.27743930747,+0,+4.7052228198,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:10:30 UTC,+2.99974930582,+5.56437239198,+0,+0,+0,+0,+0,+0,+0,+3.85322358278,+4.28096631938,+0,+4.7091025435,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:11:00 UTC,+0,+5.57015135664,+0,+0,+0,+0,+0,+0,+0,+3.85722576817,+4.28541264146,+0,+4.71399351126,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:11:30 UTC,+0,+5.57344677586,+0,+0,+0,+0,+0,+0,+2.14428442291,+0,+0,+0,+4.71678255558,+0,+0,+3.001728757,+0,+0,+0,+0
2010-08-16 22:12:00 UTC,+0,+5.57684375461,+0,+0,+0,+0,+0,+0,+2.14559148183,+0,+0,+0,+4.71965755351,+0,+0,+3.00355841951,+0,+0,+0,+0
2010-08-16 22:12:30 UTC,+0,+5.57002914332,+0,+4.71342015327,+0,+0,+0,+5.99885269571,+2.14296941685,+0,+0,+0,+4.71389007737,+0,+0,+2.99988796993,+0,+0,+0,+0
2010-08-16 22:13:00 UTC,+0,+5.56973350459,+0,+4.71316997447,+0,+0,+5.56980810889,+5.99853428799,+2.1428556636,+0,+0,+0,+4.71363986653,+0,+0,+2.99972873454,+0,+3.01036453954,+4.30006285522,+0
2010-08-16 22:13:30 UTC,+0,+5.57588320979,+0,+4.71837404822,+0,+0,+5.57595793473,+6.00515762015,+2.14522189207,+0,+0,+0,+4.71884460635,+0,+0,+3.00304105603,+0,+3.0127075189,+4.3034095096,+0
2010-08-16 22:14:00 UTC,+0,+5.5814828018,+3.86475254538,+4.72311259866,+0,+0,+5.58155763652,+6.01118847112,+2.14737645247,+0,+0,+0,+4.72358376303,+0,+0,+3.00605707806,+0,+3.00984362028,+4.29931878696,+2.57981149799
