# file...... Output/hvac/house_hvac_file_015.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7C_tm_0_C_7_Meter_34_281:hvac_load,house_0_8C_tm_0_C_8_Meter_34_282:hvac_load,house_0_9C_tm_0_C_9_Meter_34_283:hvac_load,house_0_10C_tm_0_C_10_Meter_34_284:hvac_load,house_0_11C_tm_0_C_11_Meter_34_285:hvac_load,house_0_12C_tm_0_C_12_Meter_34_286:hvac_load,house_0_13C_tm_0_C_13_Meter_34_287:hvac_load,house_0_14C_tm_0_C_14_Meter_34_288:hvac_load,house_0_15C_tm_0_C_15_Meter_34_289:hvac_load,house_2_1A_tm_2_A_1_Meter_35_290:hvac_load,house_2_2A_tm_2_A_2_Meter_35_291:hvac_load,house_2_3A_tm_2_A_3_Meter_35_292:hvac_load,house_2_4A_tm_2_A_4_Meter_35_293:hvac_load,house_2_5A_tm_2_A_5_Meter_35_294:hvac_load,house_2_6A_tm_2_A_6_Meter_35_295:hvac_load,house_2_7A_tm_2_A_7_Meter_35_296:hvac_load,house_2_8A_tm_2_A_8_Meter_35_297:hvac_load,house_2_9A_tm_2_A_9_Meter_35_298:hvac_load,house_2_10A_tm_2_A_10_Meter_35_299:hvac_load,house_2_11A_tm_2_A_11_Meter_35_300:hvac_load
2010-08-16 18:41:00 UTC,+5.59402012532,+3.01250800448,+4.73358216607,+5.1638066391,+6.88526309108,+1.72168620249,+0,+0,+5.59370361498,+6.43808817004,+5.15052277137,+3.43422905685,+2.57553804349,+0,+4.29232348924,+4.72113816346,+6.00889474034,+5.15100567428,+4.29205027817,+2.57568664997
2010-08-16 18:41:30 UTC,+5.59400415431,+3.01249940346,+4.73356865144,+5.16379189628,+6.88524343313,+1.72168128664,+2.15196519422,+1.29122359555,+5.5936876451,+6.44153727844,+5.15328208,+3.43606898767,+2.57691788543,+0,+4.29462305676,+4.72366738405,+6.01211392577,+5.15376532834,+4.2943496585,+2.57706660966
2010-08-16 18:42:00 UTC,+5.59585004429,+3.01349348947,+4.73513063806,+5.16549583493,+6.88751545018,+0,+2.15267533341,+1.29164969893,+5.5955334035,+6.43901440252,+5.15126376323,+3.43472315655,+2.57590858976,+0,+4.292941021,+4.72181736689,+6.00975922871,+5.15174675883,+4.2926677597,+2.57605722785
2010-08-16 18:42:30 UTC,+0,+3.01494369006,+4.73740930807,+5.1679815886,+6.89082993254,+0,+2.15371130437,+1.29227131048,+5.59822604788,+0,+5.15482099671,+3.43709515056,+0,+0,+4.29590556745,+4.72507797649,+6.01390932414,+5.15530443765,+0,+2.57783623827
2010-08-16 18:43:00 UTC,+0,+3.01722175389,+4.74098878237,+5.17188636261,+6.89603652421,+0,+2.15533867094,+1.29324777591,+5.60245581851,+0,+5.15174002586,+3.43504073266,+0,+0,+4.29333793135,+4.72225391581,+0,+5.15222308115,+0,+2.57629541193
2010-08-16 18:43:30 UTC,+0,+3.01767771385,+4.74170522276,+5.17266791251,+6.89707863603,+0,+2.15566439228,+1.29344321782,+5.60330241725,+0,+5.1449269878,+0,+0,+0,+4.2876600449,+4.71600899076,+0,+5.14540918995,+0,+2.5728881387
2010-08-16 18:44:00 UTC,+0,+3.01614343423,+4.7392944411,+5.17003804097,+6.89357198825,+1.72376400504,+2.15456835831,+1.29278556681,+5.60045365995,+0,+5.14731867168,+0,+0,+4.71836613294,+4.28965323933,+4.71820124129,+0,+5.14780117337,+0,+2.57408424544
2010-08-16 18:44:30 UTC,+0,+3.0167637657,+4.74026915502,+5.1711013361,+6.89498977671,+1.72411855081,+2.15501150072,+1.29305146464,+5.60160545376,+0,+5.14742116181,+0,+0,+4.71846008255,+4.28973865311,+0,+0,+5.14790367633,+0,+2.57413550185
2010-08-16 18:45:00 UTC,+0,+3.01877909384,+4.74343579825,+5.17455576132,+6.89959587712,+1.72527039634,+0,+0,+5.60534739285,+0,+5.14719295328,+0,+0,+4.71825089068,+4.28954846746,+0,+0,+5.14767543923,+0,+0
2010-08-16 18:45:30 UTC,+0,+3.02012605808,+4.7455522552,+5.17686456018,+6.9026744093,+1.7260402435,+0,+0,+5.60784835447,+0,+5.14944854067,+0,+0,+4.7203185195,+4.29142824105,+0,+0,+5.14993130906,+0,+0
2010-08-16 18:46:00 UTC,+0,+0,+4.7488092593,+0,+6.90741194569,+1.72722495704,+0,+0,+0,+0,+5.14854576914,+0,+2.57454940794,+4.71949097612,+4.29067588447,+0,+0,+5.14902842453,+0,+0
2010-08-16 18:46:30 UTC,+5.61199655638,+0,+4.74879376805,+0,+6.90738941261,+1.72721932221,+0,+0,+0,+0,+5.14596399102,+3.43118922258,+2.57325834328,+4.71712433809,+4.28852426826,+0,+0,+5.14644632308,+4.28825136649,+0
2010-08-16 18:47:00 UTC,+5.60956604402,+0,+4.74673707586,+0,+6.90439781241,+0,+0,+1.29481588591,+0,+6.43397712157,+5.14723390651,+3.43203601328,+2.5738933874,+4.71828843127,+4.2895825973,+0,+0,+5.14771639762,+4.28930960935,+0
2010-08-16 18:47:30 UTC,+5.60959830269,+0,+4.74676437304,+0,+6.90443751805,+0,+2.15796447623,+1.29482333247,+0,+6.42939100419,+5.14356498354,+3.42958954355,+2.57205867639,+4.71492524038,+4.28652497046,+0,+0,+5.14404701516,+4.28625223147,+2.57220698581
2010-08-16 18:48:00 UTC,+5.61237304016,+0,+4.7491123475,+0,+6.90785280832,+0,+2.15903195552,+1.29546384986,+0,+6.42763859452,+5.14216304469,+3.42865471843,+2.57135761156,+4.71364012537,+4.28535661506,+0,+0,+5.14264490064,+4.28508397124,+2.57150586108
2010-08-16 18:48:30 UTC,+5.61921087724,+0,+0,+0,+6.91626917122,+0,+2.16166256437,+1.29704228863,+0,+6.42559932356,+5.14053161501,+3.42756686685,+2.57054178574,+4.71214464303,+4.28399700537,+0,+5.99723841984,+5.14101326657,+4.28372447228,+2.57068996556
2010-08-16 18:49:00 UTC,+5.62004351651,+0,+0,+0,+6.91729402657,+0,+2.16198289197,+1.29723449413,+0,+6.42330146454,+0,+3.42634107114,+2.56962250979,+4.71045952729,+4.28246499151,+0,+5.99509373965,+5.13917473448,+4.2821925832,+2.56977061105
2010-08-16 18:49:30 UTC,+5.61937041454,+0,+0,+5.18720745793,+0,+1.7294889845,+2.16172394051,+1.29707911602,+0,+6.42702175229,+0,+3.4283256632,+2.57111083915,+4.71318776927,+4.28494535796,+0,+5.99856602726,+5.14215136113,+4.28467274763,+2.57125906759
2010-08-16 18:50:00 UTC,+5.61645541096,+0,+0,+5.18451662197,+0,+1.7285917509,+2.16060249906,+1.29640621985,+0,+6.43332590538,+0,+3.43168862123,+2.57363286342,+4.71781086731,+0,+0,+6.00444993569,+5.14719535528,+4.28887547001,+2.57378130728
2010-08-16 18:50:30 UTC,+5.61405188959,+3.02329591445,+0,+5.18229793456,+0,+1.72785195068,+2.15967783172,+0,+5.61373395204,+6.42634620747,+0,+3.42796529303,+2.57084058234,+4.71269236411,+0,+4.71252781897,+5.9979355153,+5.14161085332,+4.28422238939,+2.5709887877
2010-08-16 18:51:00 UTC,+5.61214291944,+3.02226785741,+0,+5.18053576673,+0,+1.72726437256,+0,+0,+5.61182511784,+6.42755920071,+0,+3.42861236572,+2.57132584947,+4.71358190258,+0,+4.71341730309,+5.99906764853,+5.14258137714,+4.28503104262,+2.57147409628
2010-08-16 18:51:30 UTC,+5.61269177702,+3.02256343924,+0,+5.18104241644,+0,+1.72743331009,+0,+0,+5.61237393634,+6.43594158067,+0,+3.43308395627,+2.57467928414,+0,+0,+4.71956407611,+6.00689124598,+5.14928817414,+4.29061923433,+2.57482781733
2010-08-16 18:52:00 UTC,+5.61102063628,+3.02166346287,+0,+5.17949978862,+0,+1.72691893548,+0,+0,+5.61070291461,+6.44114769165,+0,+3.43586116213,+2.57676202827,+0,+0,+4.72338170125,+6.01175030944,+5.15345361739,+4.29408993683,+0
2010-08-16 18:52:30 UTC,+5.60942531593,+3.0208043188,+0,+5.17802715049,+0,+0,+0,+1.2947834004,+5.6091077079,+6.44153319714,+0,+3.43606681044,+2.57691625264,+0,+0,+4.72366439125,+6.01211011653,+5.15376206281,+4.29434693766,+0
2010-08-16 18:53:00 UTC,+5.60457979609,+3.01819481172,+4.74359449121,+5.17355425747,+0,+0,+2.15623530969,+1.29366486577,+5.60426253324,+6.43985305908,+0,+3.43517053892,+2.57624410071,+0,+0,+4.72243235116,+6.01054197911,+5.15241777346,+4.29322685793,+0
2010-08-16 18:53:30 UTC,+5.60442519015,+3.01811155021,+4.74238690081,+5.17341154092,+6.89807018365,+0,+2.15597430929,+1.29362917669,+5.60410793831,+6.44397546615,+5.15523264565,+0,+0,+0,+0,+4.72545529964,+6.01438958004,+5.15571613808,+4.29597509913,+0
2010-08-16 18:54:00 UTC,+5.6018760579,+3.01673874006,+4.74022983276,+5.17105844026,+6.89493257978,+0,+2.1549936233,+1.29304073769,+5.60155898768,+6.44624680183,+5.15704972864,+0,+0,+0,+0,+4.7271208632,+6.01650950491,+5.15753344842,+4.29748930631,+0
2010-08-16 18:54:30 UTC,+5.60093014686,+3.01622932894,+4.73942940567,+5.17018527102,+6.89376830351,+0,+2.15462971839,+1.29282238457,+5.60061314405,+6.44509958656,+5.15613194913,+0,+0,+0,+0,+4.72627961372,+6.01543876482,+5.15661555409,+0,+2.57849185948
2010-08-16 18:55:00 UTC,+5.60193182456,+3.01676877263,+4.74027702233,+5.17110991839,+6.89500122026,+1.72412141247,+2.15501507748,+1.29305361079,+5.60161475038,+6.45214595314,+5.16176908722,+0,+0,+0,+4.3016960045,+4.73144669307,+6.02201540946,+5.16225339743,+0,+2.58131105197
2010-08-16 18:55:30 UTC,+0,+3.01717204603,+4.74091067743,+5.17180115955,+6.89592291519,+1.72435190035,+2.15530316145,+1.29322646923,+5.60236352393,+6.46047947461,+5.16843595751,+0,+0,+0,+4.30725207665,+4.73755763962,+6.02979340513,+0,+0,+2.58464522406
2010-08-16 18:56:00 UTC,+0,+3.01780684079,+4.74190811724,+5.17288924588,+6.89737376001,+1.72471471248,+2.1557566359,+0,+5.60354217233,+6.46013424972,+5.1681597754,+0,+0,+4.73747054254,+4.30702191052,+4.73730448722,+6.02947119349,+0,+0,+2.58450710248
2010-08-16 18:56:30 UTC,+0,+0,+4.74038239394,+5.17122486608,+6.89515449051,+1.72415974072,+2.15506298348,+0,+5.60173926521,+6.45347132417,+5.16282939249,+3.44243521724,+0,+4.73258434183,+4.30257964739,+4.73241858369,+6.02325242916,+0,+0,+2.58184132183
2010-08-16 18:57:00 UTC,+0,+0,+4.7414343162,+5.17237238619,+6.89668458381,+1.72454237049,+0,+0,+5.6029822941,+0,+5.16233268197,+3.44210400644,+2.58144380155,+4.73212902233,+4.30216569611,+4.73196329189,+6.02267293502,+0,+0,+2.58159291165
2010-08-16 18:57:30 UTC,+0,+0,+4.74491911389,+5.17617387949,+6.90175346173,+0,+0,+0,+5.607100188,+0,+5.1636133219,+3.44295794805,+2.58208420855,+4.7333029462,+4.3032329627,+4.73313714433,+6.02416701116,+0,+0,+2.58223337321
2010-08-16 18:58:00 UTC,+0,+0,+4.74988682668,+0,+6.90897934152,+0,+0,+1.29567512446,+5.61297040394,+0,+5.16296857147,+3.44252802299,+2.58176178952,+4.73271192299,+4.30269563713,+4.73254615707,+0,+0,+0,+2.58191092672
2010-08-16 18:58:30 UTC,+0,+0,+4.75129011785,+0,+6.91102052498,+0,+0,+1.29605793627,+5.61462863637,+0,+5.16116200055,+3.44132338614,+2.5808583813,+4.73105589408,+4.30119006735,+4.73089022895,+0,+0,+0,+0
2010-08-16 18:59:00 UTC,+0,+0,+4.74953911257,+0,+6.90847356744,+0,+2.15922597929,+1.29558026954,+0,+0,+5.16223592645,+3.44203948905,+2.58139541722,+4.73204032946,+4.30208506147,+4.73187460442,+0,+0,+4.3018110561,+0
2010-08-16 18:59:30 UTC,+0,+0,+4.75110018145,+0,+6.91074424943,+0,+2.15993570109,+1.29600612244,+0,+0,+5.1625984569,+3.44228122743,+2.58157670708,+4.73237265016,+4.30238718905,+4.7322069049,+0,+0,+4.30211315911,+0
2010-08-16 19:00:00 UTC,+5.6170615136,+0,+4.75307971948,+0,+6.91362362353,+1.72877830837,+2.16083567499,+1.29654613192,+0,+0,+5.1616332264,+3.4416376035,+2.58109402623,+4.73148785256,+4.30158278006,+0,+0,+0,+4.30130881556,+0
2010-08-16 19:00:30 UTC,+5.61485738746,+0,+4.75121459464,+0,+6.91091067127,+1.72809988171,+2.15998771771,+1.29603733387,+0,+0,+5.15965243953,+3.44031679795,+2.58010349819,+4.72967212514,+4.29993202125,+0,+0,+0,+4.29965819104,+0
2010-08-16 19:01:00 UTC,+5.61751640762,+0,+4.7534646494,+0,+6.91418353055,+1.72891832404,+2.16101067889,+0,+0,+0,+5.15418862572,+3.43667348014,+2.57737121991,+4.72466361222,+4.2953785587,+0,+0,+0,+4.29510509898,+0
2010-08-16 19:01:30 UTC,+5.61904258367,+3.02598360348,+4.75475609491,+0,+6.91606202679,+1.72938807866,+2.16159781952,+0,+0,+0,+0,+3.43154999275,+2.57352890007,+4.7176202931,+4.28897516308,+0,+0,+5.14698743082,+4.2887022246,+2.57367733504
2010-08-16 19:02:00 UTC,+5.61503116971,+3.02382329611,+4.75136164865,+5.18320190675,+6.91112457144,+1.72815337163,+2.16005457411,+0,+0,+6.430705481,+0,+3.43029075272,+2.57258454277,+4.71588920097,+4.28740135,+0,+0,+5.1450987366,+4.28712853967,+2.5727328971
2010-08-16 19:02:30 UTC,+5.61291434012,+3.02268329841,+4.74957039388,+5.18124786414,+0,+1.72750238413,+0,+0,+0,+6.43610474588,+0,+3.43317099692,+2.57474455961,+4.71984870678,+4.29100111336,+0,+0,+5.14941872367,+4.29072800994,+2.57489309837
2010-08-16 19:03:00 UTC,+5.61774778302,+3.02528630141,+4.75366043857,+5.18570960892,+0,+0,+0,+0,+0,+6.42878715329,+0,+0,+2.57181710123,+0,+4.28612237484,+0,+0,+5.14356387007,+4.28584966864,+2.57196539002
2010-08-16 19:03:30 UTC,+5.61428019553,+3.02341886637,+0,+5.18250868347,+0,+0,+0,+1.29590409552,+0,+6.42686150037,+0,+0,+2.57104672914,+0,+4.28483851581,+0,+0,+5.14202314249,+4.28456591419,+2.57119495209
2010-08-16 19:04:00 UTC,+5.61075708691,+3.02152153094,+0,+5.17925650653,+0,+0,+0,+1.29509082496,+5.61043938402,+6.4290586438,+0,+0,+0,+0,+4.28630338125,+0,+6.00046713642,+5.1437810914,+4.28603066032,+2.57207401113
2010-08-16 19:04:30 UTC,+5.61116134432,+3.02173923978,+0,+5.17962967602,+0,+0,+0,+1.2951841433,+5.61084361265,+6.43059031571,+0,+0,+0,+0,+0,+0,+6.00189670469,+5.14500659212,+4.28705808665,+2.57268682044
2010-08-16 19:05:00 UTC,+5.60675848517,+3.01936812332,+0,+5.17556540251,+0,+0,+2.15687195973,+1.29416779204,+5.60644106711,+6.43736281407,+0,+0,+0,+0,+0,+0,+6.00821773773,+5.15042531223,+4.29157304936,+2.57539644105
2010-08-16 19:05:30 UTC,+5.60472426576,+3.01827261444,+0,+5.17368761723,+0,+1.72498148966,+2.15608936777,+1.29369821499,+5.60440699261,+6.44678613324,+0,+0,+0,+0,+0,+0,+6.01701288364,+5.15796497096,+4.29785521196,+0
2010-08-16 19:06:00 UTC,+5.60861584134,+3.02036838421,+0,+5.17727992555,+0,+1.72617931173,+2.15758650997,+1.29459654215,+5.60829829097,+6.44119945464,+5.15301181881,+0,+0,+0,+0,+0,+6.01179862182,+5.15349503329,+0,+0
2010-08-16 19:06:30 UTC,+5.60737341511,+3.01969928779,+0,+5.17613304353,+6.90169901141,+1.72579689451,+2.15710853166,+0,+5.60705595324,+6.44430257159,+5.15549433209,+3.43754629127,+0,+0,+0,+4.72569516507,+6.01469488012,+5.15597785727,+0,+0
2010-08-16 19:07:00 UTC,+5.6080494916,+0,+0,+5.17675712885,+6.9025311613,+1.72600499,+2.1573686275,+0,+5.60773198157,+6.44570699501,+5.15661787976,+3.43829548345,+0,+0,+0,+4.7267250245,+6.01600568247,+5.15710154553,+0,+0
2010-08-16 19:07:30 UTC,+5.61170634112,+0,+0,+5.18013276184,+6.90703220068,+1.72713056359,+2.15877546731,+0,+5.61138857063,+6.44434903173,+5.15553150049,+3.43757107547,+0,+0,+0,+4.72572923416,+6.01473824316,+5.15601983223,+0,+0
2010-08-16 19:08:00 UTC,+0,+0,+0,+5.18213620415,+6.909703573,+0,+0,+0,+5.6135587607,+6.44611308805,+5.15694977295,+3.43851211448,+2.57874847264,+4.72718824089,+0,+4.72702281129,+6.0163847047,+5.15743126779,+0,+0
2010-08-16 19:08:30 UTC,+0,+0,+0,+5.18396346501,+6.9121400265,+0,+0,+1.29626789213,+5.61553810568,+6.45707195523,+5.16571696055,+3.44435814114,+2.58313265017,+4.7352248345,+0,+4.73505891573,+6.02662029,+5.1661995444,+0,+2.58328341947
2010-08-16 19:09:00 UTC,+0,+0,+4.75283497612,+5.18481644329,+6.91326762749,+0,+0,+1.29647936699,+5.61645415491,+6.45774169346,+5.16625275688,+3.44471541414,+2.58340058401,+4.73571598143,+0,+4.73555003279,+6.02724538393,+5.16673540726,+0,+2.58355137644
2010-08-16 19:09:30 UTC,+0,+0,+4.75276644574,+5.18474168472,+6.91316794535,+0,+0,+1.29646067218,+5.61637317437,+6.45799682052,+5.16645686072,+3.44485151215,+2.58350264953,+4.73590307672,+0,+4.7357371167,+6.02748350439,+5.16693953648,+0,+2.58365345079
2010-08-16 19:10:00 UTC,+0,+0,+4.75457487648,+0,+6.91579843213,+0,+0,+1.29695400431,+5.61851014967,+6.44876352151,+5.15907014241,+3.43992599288,+2.57980879858,+4.72913191411,+4.29944634848,+4.72896636612,+6.01886569084,+5.15955190071,+0,+2.57995928072
2010-08-16 19:10:30 UTC,+0,+0,+4.75482770631,+0,+6.91616619048,+1.72941469755,+2.16163037682,+1.2970229752,+5.61880891204,+6.45140673524,+5.16118473603,+3.44133601982,+2.58086623617,+4.7310702928,+4.30120861954,+4.73090462681,+6.02133270975,+5.16166675699,+0,+2.58101680969
2010-08-16 19:11:00 UTC,+0,+0,+4.74953735709,+0,+6.90847101398,+1.72749036721,+2.15922518119,+1.29557979066,+5.61255744486,+0,+5.16664074507,+3.44497412761,+2.58359460395,+4.73607163749,+4.30575557684,+4.73590566721,+6.02769803553,+5.16712344366,+4.30548217813,+2.58374541315
2010-08-16 19:11:30 UTC,+0,+0,+4.75135248609,+0,+6.91110228856,+1.72814836923,+2.1600476094,+0,+5.61469506009,+0,+5.17314027146,+3.44930806007,+2.5868447997,+4.74203539403,+4.31117218598,+4.74186320792,+6.03528079458,+5.17362377682,+4.31089834917,+2.58699588941
2010-08-16 19:12:00 UTC,+0,+3.02197200216,+4.7484537686,+0,+6.90689360631,+1.72709398214,+2.15872974463,+0,+0,+0,+5.17438306242,+3.4501367623,+2.58746898247,+4.74317462258,+4.31220790959,+4.74300236446,+0,+5.17486672204,+4.31193398901,+0
2010-08-16 19:12:30 UTC,+5.61060787241,+3.02144443629,+4.74762481491,+0,+6.90568783661,+1.72679245636,+2.15835287147,+0,+0,+0,+5.16225300789,+0,+2.58140313505,+4.73205537165,+4.30209890151,+4.73188381702,+0,+5.16273516153,+4.30182579869,+0
2010-08-16 19:13:00 UTC,+5.60970388305,+3.02095318795,+4.74685292626,+0,+6.90456507191,+0,+2.15800194216,+0,+0,+0,+5.15652682137,+0,+2.57853965449,+4.72680635101,+4.2973267823,+4.72663512904,+0,+5.15700826366,+4.29705406566,+0
2010-08-16 19:13:30 UTC,+5.6118667463,+3.02211797576,+4.74868313398,+0,+6.90722723391,+0,+2.15883563387,+0,+0,+0,+0,+0,+2.57763071412,+4.7251401806,+4.29581199231,+4.72496906431,+0,+5.15519040299,+4.29553939831,+0
2010-08-16 19:14:00 UTC,+5.61134498363,+3.02183698583,+4.74824162014,+5.17979892517,+6.9065850219,+0,+0,+1.29522464184,+0,+0,+0,+0,+2.57597269412,+0,+4.29304882746,+4.72192995557,+0,+0,+4.29277645714,+0
2010-08-16 19:14:30 UTC,+5.61418507354,+3.0233664871,+4.75064489482,+5.18242060817,+0,+0,+0,+1.29588024319,+0,+0,+0,+0,+0,+0,+4.29055186006,+4.7191836283,+0,+0,+4.29027969196,+0
2010-08-16 19:15:00 UTC,+5.61536235439,+3.02400049962,+4.75164110597,+5.18350735446,+0,+0,+0,+1.29615200461,+0,+0,+0,+0,+0,+0,+4.28968483209,+0,+0,+0,+4.28941273423,+2.57410144878
2010-08-16 19:15:30 UTC,+5.61676752015,+3.02475723718,+4.75283015256,+5.18480446098,+0,+1.72868585946,+0,+1.29647637057,+0,+0,+0,+3.43073765673,+0,+0,+4.28796264113,+0,+0,+0,+4.28769068275,+2.57306797142
2010-08-16 19:16:00 UTC,+5.61328395665,+3.02288119987,+4.7498823727,+5.18158878844,+0,+1.72761362636,+0,+1.29567223097,+0,+6.43319571348,+0,+3.43078915593,+0,+0,+4.28802700556,+0,+0,+0,+4.28775504198,+2.57310659615
2010-08-16 19:16:30 UTC,+5.61362943157,+3.02306725183,+4.75017471243,+5.18190769585,+0,+1.72771996277,+2.15951376192,+0,+0,+6.42504098599,+0,+3.42726682715,+0,+0,+4.28362475181,+0,+0,+0,+4.28335314485,+2.57046482761
2010-08-16 19:17:00 UTC,+5.61359724245,+3.02304991671,+4.7501474741,+5.18187798212,+0,+1.72771005502,+2.15950137834,+0,+5.61328028896,+6.42667292743,+0,+3.42813738719,+0,+0,+4.28471278939,+0,+0,+0,+4.28444109426,+2.57111775307
2010-08-16 19:17:30 UTC,+5.61532301016,+0,+4.75160781301,+5.18347103586,+0,+1.72824124251,+2.1601653037,+0,+5.61500593435,+6.43264248936,+0,+3.431321853,+0,+0,+4.28869277752,+0,+0,+0,+0,+2.57350612226
2010-08-16 19:18:00 UTC,+5.6157975027,+0,+0,+5.18390903926,+0,+1.72838729028,+2.16034784719,+0,+5.61548039324,+6.43090887885,+5.14477976128,+3.43039705762,+2.57266532945,+0,+4.28753695581,+0,+0,+0,+0,+2.57281251997
2010-08-16 19:18:30 UTC,+5.61895480585,+0,+0,+5.18682354133,+6.91595157752,+0,+2.16156250282,+0,+5.61863747267,+6.43118521904,+5.14500083522,+3.43054447148,+2.57277588142,+0,+0,+0,+6.00245154507,+0,+0,+0
2010-08-16 19:19:00 UTC,+5.61777465015,+0,+0,+5.18573414127,+6.91449898199,+0,+2.16110848156,+1.2967096012,+5.61745740059,+6.4314279476,+5.14519501965,+3.43067395509,+2.57287298674,+0,+0,+0,+6.00267809294,+0,+0,+0
2010-08-16 19:19:30 UTC,+5.61657304006,+0,+0,+5.1846249367,+6.91301997929,+0,+0,+1.29643222335,+5.61625587567,+6.42352748163,+5.13887459566,+3.42645944743,+2.56971234684,+4.71062509319,+0,+0,+5.99530428531,+0,+0,+0
2010-08-16 19:20:00 UTC,+0,+0,+0,+5.18358114687,+6.91162819999,+0,+0,+1.29617120371,+5.61512521002,+6.42619561588,+5.14100912034,+3.42788276507,+2.57077975371,+4.71258174703,+0,+0,+5.99779455726,+0,+0,+0
2010-08-16 19:20:30 UTC,+0,+0,+0,+5.18243879351,+6.91010499701,+0,+0,+1.29588553636,+5.61388777731,+6.42850309897,+5.14285512177,+3.42911369312,+2.57170287941,+4.71427392036,+0,+0,+5.99994821964,+5.1433348642,+0,+0
2010-08-16 19:21:00 UTC,+0,+0,+0,+5.18280336924,+6.91059111877,+1.7280186159,+0,+1.29597670551,+5.61428269708,+6.43147578213,+5.14523328758,+3.43069947247,+2.57289212332,+4.71645391257,+0,+0,+6.00272273874,+5.14571332584,+0,+0
2010-08-16 19:21:30 UTC,+0,+0,+0,+0,+6.91298475549,+1.72861719055,+0,+1.29642561735,+5.61622726023,+6.43875016246,+5.15105283907,+0,+2.57580229293,+4.72178851822,+0,+4.72162574214,+6.00951219658,+5.15153360095,+0,+2.57594974834
2010-08-16 19:22:00 UTC,+0,+0,+0,+0,+6.91276109849,+1.72856126083,+2.16056529106,+0,+5.61604556384,+6.44014128975,+5.15216574994,+0,+2.57635882369,+4.72280868972,+0,+4.72264585244,+6.01081058896,+5.15264665019,+0,+2.57650632608
2010-08-16 19:22:30 UTC,+0,+0,+0,+0,+6.9130684555,+1.72863812133,+2.16066135815,+0,+5.61629525719,+6.44135240284,+5.15313464828,+0,+2.57684333841,+4.72369684931,+0,+4.72353395877,+6.01194096719,+5.15361566895,+4.29422730757,+2.57699088168
2010-08-16 19:23:00 UTC,+0,+3.02461534671,+0,+0,+6.91293505976,+1.72860476317,+2.16061966416,+0,+5.61618688801,+6.43892278934,+5.1511909417,+0,+2.57587135361,+4.72191511269,+0,+4.721752329,+6.00967331585,+5.15167172079,+4.29260758235,+2.57601881486
2010-08-16 19:23:30 UTC,+0,+3.02439553406,+4.75226181568,+0,+6.91243267051,+0,+2.16046263806,+0,+5.6157787527,+6.44300073882,+5.15445332778,+0,+2.57750276736,+4.72490564263,+0,+4.72474267962,+6.0134794223,+5.15493451232,+4.29532618663,+2.57765036627
2010-08-16 19:24:00 UTC,+0,+3.02597613997,+4.7547453901,+0,+6.91604519885,+0,+2.16159176498,+0,+5.61871352958,+6.44695797915,+5.15761914579,+0,+0,+4.72780765153,+4.29823710932,+4.72764451457,+6.01717286624,+5.15810072379,+4.29796431902,+2.57923362305
2010-08-16 19:24:30 UTC,+5.61989245714,+3.02644013986,+4.75547446383,+0,+6.9171056863,+0,+2.16192322948,+1.29719847253,+0,+0,+5.1582385078,+0,+0,+4.7283754018,+4.29875327646,+4.72821223084,+6.01789545321,+5.15872016273,+4.29848044439,+2.57954337205
2010-08-16 19:25:00 UTC,+5.61855929616,+3.02572217972,+4.75434634745,+0,+6.91546476411,+0,+0,+1.29689072768,+0,+0,+0,+3.44175645305,+0,+4.73165409468,+4.30173408272,+4.73149072735,+6.02206831028,+5.16229735189,+4.30146100938,+0
2010-08-16 19:25:30 UTC,+5.6165585282,+3.02464468671,+4.75265330426,+5.18461154081,+6.91300211735,+0,+0,+1.29642887345,+0,+0,+0,+3.44118645996,+0,+0,+4.30102169756,+4.73070719697,+6.021071036,+5.16144243672,+4.30074868189,+0
2010-08-16 19:26:00 UTC,+5.61488051647,+3.02374101075,+4.75123337631,+5.18306257056,+0,+1.72810504392,+0,+1.29604152376,+0,+0,+0,+3.44078489499,+0,+0,+4.30051981613,+4.7301551931,+6.02036844773,+5.1608401417,+4.30024684107,+0
2010-08-16 19:26:30 UTC,+5.61491541972,+3.02375980755,+4.75126291134,+5.1830947897,+0,+1.72811578708,+0,+1.29604958079,+0,+0,+0,+3.44094139848,+0,+0,+4.30071541637,+4.73037032778,+0,+5.16107487652,+4.3004424255,+0
2010-08-16 19:27:00 UTC,+5.6154198359,+3.02403145568,+4.75168974662,+5.18356041556,+0,+1.72827104524,+0,+0,+0,+0,+0,+3.43738115366,+0,+0,+4.2962657736,+4.72547630348,+0,+5.1557349743,+4.29599314286,+0
2010-08-16 19:27:30 UTC,+5.61740827572,+3.02510230952,+4.7533723578,+5.18539594155,+0,+1.72888308261,+2.16096753254,+0,+0,+0,+0,+3.43501152631,+0,+0,+4.29330418113,+4.72221893981,+0,+5.15218084294,+4.29303179018,+0
2010-08-16 19:28:00 UTC,+5.62240789438,+0,+4.75760301842,+5.19001108245,+0,+1.73042195395,+2.16289095089,+0,+0,+0,+0,+3.43218178354,+2.57400377196,+0,+4.2897675303,+4.71832908741,+0,+5.14793659865,+4.28949542573,+0
