# file...... Output/Qh/house_Qh_file_035.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_62_681:Qh,house_3_1A_tm_3_A_1_Meter_63_682:Qh,house_3_2A_tm_3_A_2_Meter_63_683:Qh,house_3_3A_tm_3_A_3_Meter_63_684:Qh,house_3_4A_tm_3_A_4_Meter_63_685:Qh,house_3_5A_tm_3_A_5_Meter_63_686:Qh,house_3_6A_tm_3_A_6_Meter_63_687:Qh,house_3_7A_tm_3_A_7_Meter_63_688:Qh,house_3_8A_tm_3_A_8_Meter_63_689:Qh,house_3_9A_tm_3_A_9_Meter_63_690:Qh,house_3_10A_tm_3_A_10_Meter_63_691:Qh,house_3_11A_tm_3_A_11_Meter_63_692:Qh,house_3_12A_tm_3_A_12_Meter_63_693:Qh,house_3_13A_tm_3_A_13_Meter_63_694:Qh,house_3_14A_tm_3_A_14_Meter_63_695:Qh,house_3_15A_tm_3_A_15_Meter_63_696:Qh,house_3_1B_tm_3_B_1_Meter_64_697:Qh,house_3_2B_tm_3_B_2_Meter_64_698:Qh,house_3_3B_tm_3_B_3_Meter_64_699:Qh,house_3_4B_tm_3_B_4_Meter_64_700:Qh
2010-08-16 21:06:00 UTC,+0,-55798.3185278,+0,-47216.5471614,+0,+0,+0,-60093.3553137,+0,+0,-42928.1484046,+0,-47221.5257575,-55806.9981105,+0,-30051.3653641,+0,+0,+0,+0
2010-08-16 21:06:30 UTC,+0,-55967.5714461,+0,-47359.7705802,+0,+0,+0,-60275.6388884,+0,-38756.1583326,-43058.3684831,+0,-47364.5704043,-55976.2864741,+0,-30142.5256431,+0,+0,+0,+0
2010-08-16 21:07:00 UTC,+0,-55903.6864352,+0,-47305.7104807,-51608.8435844,-47306.773946,+0,-60206.8354192,+0,-38711.9159394,-43009.2165355,-21507.5259728,+0,-55912.3880896,+0,-30108.116931,+0,+0,+0,+0
2010-08-16 21:07:30 UTC,+0,-55854.3947646,+0,-47263.9994033,-51563.3368649,-47265.0614836,+0,-60153.7488196,+0,-38677.7798924,-42971.292432,-21488.5604414,+0,-55863.0860963,+0,-30081.5682459,+0,+0,+0,+0
2010-08-16 21:08:00 UTC,-30081.7717254,-55866.4825441,+0,-47274.2281968,-51574.4964629,-47275.2906169,+0,-60166.7672286,+0,-38686.1510647,-42980.5925477,-21493.211353,+0,+0,+0,-30088.0787716,+0,+0,+0,+0
2010-08-16 21:08:30 UTC,-30124.5771707,-55815.9765564,+0,-47231.4895523,-51527.8686669,-47232.5505526,+0,-60112.3728215,+0,-38651.1740605,-42941.7341684,-21473.7785967,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:09:00 UTC,-30135.7325331,-55826.6424374,+0,-47240.5151214,-51537.715549,-47241.5764215,+0,-60123.8598606,+0,+0,-42949.9403008,-21477.8824159,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:09:30 UTC,-30168.8685641,-55811.7811602,+0,-47227.9393683,-51523.9954213,-47229.0002505,+0,-60107.8544246,+0,+0,-42938.5063072,+0,+0,+0,+0,+0,+0,-30267.7930929,-43235.0351165,+0
2010-08-16 21:10:00 UTC,-30172.7308398,-55772.3798491,+0,-47194.5976059,-51487.6196071,-47195.6573799,+0,-60065.4196343,+0,+0,-42908.19166,+0,+0,+0,+0,+0,+0,-30290.1423351,-43266.9581265,+0
2010-08-16 21:10:30 UTC,-30177.7712198,-55785.0316423,+0,+0,-51499.3002075,-47206.3639425,+0,-60079.0455938,+0,+0,-42917.9259974,+0,+0,+0,+0,+0,-60539.1187509,-30275.026108,-43245.3663562,+0
2010-08-16 21:11:00 UTC,+0,-55834.1485893,+0,+0,+0,+0,+0,-60131.9440192,-21481.0081186,+0,-42955.7156751,+0,+0,+0,+0,+0,-60438.1653697,-30224.5381244,-43173.2507859,+0
2010-08-16 21:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-21482.6698836,+0,+0,+0,+0,+0,-38666.6081693,+0,-60399.3849658,-30205.1435828,-43145.5481876,+0
2010-08-16 21:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-21487.1201746,+0,+0,+0,+0,+0,-38674.6180902,+0,-60371.7073833,-30191.3016943,-43125.7768374,+0
2010-08-16 21:12:30 UTC,+0,+0,-38705.8317806,+0,+0,+0,-55899.1647197,+0,-21506.0211222,+0,+0,+0,+0,+0,-38708.6372365,+0,-60276.6401328,-30143.7574273,-43057.8659962,+0
2010-08-16 21:13:00 UTC,+0,+0,-38738.134905,+0,+0,+0,-55945.8143257,+0,-21523.9703783,+0,+0,+0,+0,+0,-38740.9434683,+0,-60240.1435036,-30125.5050267,-43031.7948018,+0
2010-08-16 21:13:30 UTC,+0,+0,-38679.8319669,+0,+0,+0,-55861.6178597,+0,-21491.5743039,+0,+0,+0,+0,+0,-38682.63492,+0,-60220.1837838,+0,-43017.5366707,-25812.7482704
2010-08-16 21:14:00 UTC,+0,+0,-38700.7709645,+0,+0,+0,-55891.8562911,+0,-21503.2090757,+0,+0,+0,-47300.4849042,+0,-38703.5759335,+0,-60268.9459069,+0,-43052.369662,-25833.6504002
2010-08-16 21:14:30 UTC,+0,+0,-38737.0906626,+0,+0,+0,-55944.3063138,+0,-21523.3901443,+0,+0,+0,-47344.8747775,+0,-38739.8991255,-30129.9913022,-60309.1663178,+0,-43081.1009229,-25850.8910831
2010-08-16 21:15:00 UTC,+0,+0,-38746.8615571,+0,+0,+0,-55958.4166639,+0,+0,-38749.8138437,+0,-21528.544681,-47356.8167482,+0,-38749.6709598,-30137.5912471,-60251.1614919,+0,-43039.6654498,-25826.0270214
2010-08-16 21:15:30 UTC,+0,+0,-38742.513953,+0,+0,+0,-55952.1377591,+0,+0,-38745.4659346,+0,-21526.129084,-47351.503051,+0,+0,-30134.2096553,+0,+0,+0,-25834.4306123
2010-08-16 21:16:00 UTC,+0,+0,-38704.4007513,+0,+0,+0,-55897.0977003,+0,+0,-38707.3486685,+0,-21504.9517153,-47304.9211604,-55905.7912519,+0,-30104.5646485,+0,+0,+0,-25875.3008359
2010-08-16 21:16:30 UTC,+0,+0,-38684.4319754,+0,+0,+0,-55868.2603828,+0,+0,-38687.3777621,+0,-21493.8561856,-47280.5153567,-55876.9476807,+0,-30089.0326418,+0,+0,+0,-25865.262685
2010-08-16 21:17:00 UTC,+0,+0,+0,+0,+0,+0,-55825.9290221,+0,+0,-38658.0617305,+0,-21477.5686475,-47244.6891773,-55834.6071375,+0,-30066.2326357,+0,+0,+0,-25878.8663724
2010-08-16 21:17:30 UTC,-30034.8192304,+0,+0,+0,+0,+0,-55893.5484061,+0,+0,+0,+0,+0,-47301.9172964,-55902.2411879,+0,+0,+0,+0,+0,+0
2010-08-16 21:18:00 UTC,-30014.5475388,+0,+0,-47305.5495716,-51608.668468,-47317.8615824,-55903.5036034,+0,+0,+0,-43009.0706622,+0,-47310.3426495,-55912.1985436,+0,+0,+0,+0,+0,+0
2010-08-16 21:18:30 UTC,-30011.2179382,+0,+0,-47234.3446949,-51530.9840597,-47235.4059274,-55819.3585431,+0,+0,+0,-42944.3305186,+0,-47239.128402,-55828.0352324,+0,+0,+0,+0,+0,+0
2010-08-16 21:19:00 UTC,-30040.0459624,+0,+0,-47228.8533894,-51524.7997723,-47229.9144396,+0,+0,+0,+0,-42939.3377724,+0,-47233.6363745,-55821.5445757,+0,+0,+0,+0,+0,+0
2010-08-16 21:19:30 UTC,-30038.317752,+0,+0,-47273.5691631,-51573.5842363,-47274.6316985,+0,+0,+0,+0,-42979.9937749,+0,-47278.3580329,-55874.3980853,+0,+0,+0,-30234.1002226,+0,+0
2010-08-16 21:20:00 UTC,-30047.2391128,+0,+0,-47233.6980473,-51530.0854339,-47234.7593261,+0,+0,+0,+0,-42943.7427917,+0,+0,-55827.2712227,+0,+0,+0,-30269.9274871,+0,+0
2010-08-16 21:20:30 UTC,+0,+0,+0,-47239.9449949,-51536.9007916,-47241.0064812,+0,+0,+0,+0,-42949.4225753,+0,+0,-55834.6550401,+0,+0,+0,-30273.3773964,+0,+0
2010-08-16 21:21:00 UTC,+0,-55792.2853525,+0,-47211.7172335,-51506.1045841,-47212.7777821,+0,+0,-21465.0262839,+0,-42923.7576279,+0,+0,-55801.2901623,+0,+0,+0,-30264.0050523,+0,+0
2010-08-16 21:21:30 UTC,+0,-55820.5317786,+0,-47235.6199122,-51532.1821692,-47236.6812548,+0,-60133.4646973,-21475.8946445,+0,-42945.4901689,+0,+0,-55829.5428434,-38654.4134659,+0,+0,-30267.2243537,+0,+0
2010-08-16 21:22:00 UTC,+0,-55833.4913795,+0,-47246.5865806,+0,+0,+0,-60131.5872108,-21480.8811034,+0,-42955.4611677,+0,+0,+0,-38663.3884162,+0,+0,-30294.4249546,+0,+0
2010-08-16 21:22:30 UTC,+0,-55893.8066112,+0,-47297.6265102,+0,+0,+0,-60196.5468444,-21504.088558,+0,-43001.8671515,+0,+0,+0,-38705.1586924,+0,+0,-30253.1374083,+0,+0
2010-08-16 21:23:00 UTC,+0,-55838.7702346,+0,-47251.0536513,+0,+0,+0,-60137.2725492,-21482.9122456,+0,+0,+0,+0,+0,-38667.0441971,+0,+0,-30259.2733597,+0,+0
2010-08-16 21:23:30 UTC,+0,-55794.6850907,+0,+0,+0,+0,+0,-60089.7927539,-21465.9496303,-38636.6555572,+0,-21465.6757398,+0,+0,-38636.5137868,-30049.5842927,-60432.0429242,+0,+0,+0
2010-08-16 21:24:00 UTC,+0,-55842.4158359,+0,+0,+0,+0,+0,-60141.1990285,-21484.3152438,-38669.7114614,+0,-21484.0411282,+0,+0,-38669.5693099,-30075.292832,-60440.6780581,+0,+0,+0
2010-08-16 21:24:30 UTC,+0,-55790.5147225,-38630.6774746,+0,+0,+0,+0,-60085.3014176,+0,-38633.7678603,+0,-21464.0714138,+0,+0,-38633.6260853,-30047.3383554,-60410.389362,+0,+0,+0
2010-08-16 21:25:00 UTC,+0,-55786.8454602,-38628.136655,+0,+0,+0,+0,-60081.3496143,+0,-38631.2267491,+0,-21462.6596114,+0,+0,-38631.0850007,-30045.3620528,-60378.4393884,+0,-43130.5860003,+0
2010-08-16 21:25:30 UTC,+0,-55813.0683235,-38646.2949567,+0,+0,+0,+0,-60109.591695,+0,-38649.3871343,+0,+0,+0,+0,+0,-30059.4859591,-60405.4719065,+0,-43149.8965516,-25892.1733324
2010-08-16 21:26:00 UTC,+0,-55823.3335225,-38653.4032022,+0,+0,+0,+0,-60120.647336,+0,+0,+0,+0,+0,+0,+0,-30065.0149006,-60376.6659815,+0,-43129.3191754,-25879.8255283
2010-08-16 21:26:30 UTC,+0,-55846.5817816,-38669.5019764,+0,+0,+0,+0,-60145.6859186,+0,+0,+0,+0,+0,+0,+0,+0,-60325.1729434,+0,-43092.5354282,-25857.7529014
2010-08-16 21:27:00 UTC,+0,-55846.7409301,-38669.6121804,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60247.4543998,+0,-43037.017554,-25824.4384558
2010-08-16 21:27:30 UTC,-30201.212861,+0,-38665.1545184,+0,+0,+0,-55840.637165,+0,+0,+0,+0,+0,-47265.0857006,+0,+0,+0,-60241.0317252,+0,-43032.4295466,-25821.6853437
2010-08-16 21:28:00 UTC,-30198.3048324,+0,-38682.5641132,+0,+0,+0,-55865.7789168,+0,+0,+0,+0,+0,-47278.4161406,+0,+0,+0,+0,+0,-43040.1366282,-25826.3101093
2010-08-16 21:28:30 UTC,-30170.1672011,+0,-38722.0364468,+0,+0,+0,-55922.7821796,+0,+0,+0,+0,+0,-47326.6595438,+0,+0,+0,+0,+0,-43021.7497704,-25815.2767619
2010-08-16 21:29:00 UTC,-30140.4706435,+0,+0,+0,+0,+0,-55979.097341,+0,+0,+0,+0,+0,-47374.320886,+0,+0,+0,+0,+0,-43025.6025055,+0
2010-08-16 21:29:30 UTC,-30099.3245006,+0,+0,+0,-51683.5194885,+0,-55984.7889849,+0,+0,+0,+0,+0,-47379.1378769,+0,+0,+0,+0,+0,-43102.3222702,+0
2010-08-16 21:30:00 UTC,+0,+0,+0,+0,-51696.3295352,-47387.1432071,-55998.6644943,+0,+0,+0,-43082.2874803,+0,-47390.8810943,+0,+0,+0,+0,-30189.6843233,-43123.4657055,+0
2010-08-16 21:30:30 UTC,+0,+0,+0,+0,-51704.5777208,-47394.7037351,-56007.5987154,+0,+0,+0,-43089.1613537,+0,-47398.4423649,+0,+0,+0,+0,-30164.4988273,-43087.4914773,+0
2010-08-16 21:31:00 UTC,+0,+0,+0,-47344.4531867,-51650.9187335,-47345.5183407,-55949.4766968,+0,-21525.3809696,+0,-43044.4430213,+0,-47349.2521347,-55958.1834023,+0,+0,+0,-30196.4953824,+0,+0
2010-08-16 21:31:30 UTC,+0,+0,+0,-47343.1971786,-51649.5486214,-47344.2623557,-55947.9922997,+0,-21524.8100991,+0,-43043.301249,+0,-47347.9961444,-55956.6991221,+0,+0,+0,-30212.4915348,+0,+0
2010-08-16 21:32:00 UTC,+0,+0,+0,-47263.5758861,-51562.6825928,-47264.6384218,-55853.9012899,+0,-21488.6069304,-38677.4358226,-42970.9088279,-21488.3327655,-47268.3643787,-55862.5877193,-38677.293488,+0,+0,-30200.9592721,+0,+0
2010-08-16 21:32:30 UTC,+0,+0,+0,-47244.1601925,-51541.500265,-47245.2220835,-55830.957149,+0,-21479.7787673,-38661.5461581,-42953.2558969,-21479.5047112,-47248.94613,-55839.6386024,-38661.4039897,+0,+0,-30191.9737177,+0,+0
2010-08-16 21:33:00 UTC,+0,+0,+0,-47202.4574638,-51496.0030033,-47203.5179698,-55781.6757125,+0,-21460.8168641,-38627.4169425,-42915.3393834,-21460.5430418,-47207.2379131,-55790.346476,-38627.2751315,-30042.3987985,+0,-30222.9097323,+0,+0
2010-08-16 21:33:30 UTC,+0,+0,+0,-47224.2991912,+0,+0,+0,+0,-21470.7481264,-38645.292057,-42935.1980879,-21470.4741817,+0,-55816.1631371,-38645.1500587,-30056.3008409,+0,-30245.7563857,+0,+0
2010-08-16 21:34:00 UTC,+0,+0,+0,-47116.824016,+0,+0,+0,+0,-21421.8802256,-38557.3354759,-42837.4808403,+0,+0,-55689.1290587,-38557.1943669,-29987.8941453,+0,+0,+0,+0
2010-08-16 21:34:30 UTC,+0,+0,+0,-47068.9039054,+0,+0,+0,+0,+0,-38518.1179843,-42793.9114158,+0,+0,-55632.4880476,-38517.977288,-29957.3934643,+0,+0,+0,+0
2010-08-16 21:35:00 UTC,+0,+0,+0,-47086.498483,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55653.2846335,-38532.3764193,-29968.5922409,+0,+0,+0,+0
2010-08-16 21:35:30 UTC,+0,+0,+0,-47143.9921285,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55721.2414486,+0,-30005.186382,+0,+0,+0,+0
2010-08-16 21:36:00 UTC,+0,+0,+0,-47198.5461905,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55785.7237033,+0,+0,+0,+0,+0,+0
2010-08-16 21:36:30 UTC,+0,+0,-38671.0305344,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55857.8076066,+0,+0,-60439.1578408,+0,+0,+0
2010-08-16 21:37:00 UTC,-30081.7128039,-55925.282218,-38723.9999793,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60398.8367167,+0,+0,-25889.3297269
2010-08-16 21:37:30 UTC,-30175.3425457,-55879.1760153,-38692.0732517,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60344.1115421,+0,+0,-25865.871507
2010-08-16 21:38:00 UTC,-30176.3661809,-55864.4202508,-38681.8554676,+0,+0,+0,+0,-60164.8986035,+0,+0,+0,+0,+0,+0,+0,+0,-60300.6127921,+0,+0,-25847.2255487
2010-08-16 21:38:30 UTC,-30157.602667,-55900.5337838,-38706.862665,+0,+0,+0,+0,-60203.7929541,+0,+0,+0,+0,+0,+0,+0,+0,-60360.181238,+0,+0,-25872.7598621
2010-08-16 21:39:00 UTC,-30156.6398488,-55898.8709299,-38705.7114611,+0,+0,+0,+0,-60202.002207,+0,+0,+0,+0,+0,+0,+0,+0,-60337.6377896,+0,+0,-25863.0966171
2010-08-16 21:39:30 UTC,-30146.7518741,-55973.0419839,-38757.0719856,+0,+0,+0,+0,-60281.884584,+0,+0,+0,+0,+0,+0,+0,+0,-60319.3546546,+0,+0,-25855.25946
2010-08-16 21:40:00 UTC,+0,-55942.6296023,-38736.0126142,+0,+0,+0,+0,-60249.1303875,+0,+0,+0,+0,+0,+0,+0,+0,-60322.9328906,+0,+0,-25856.7932882
2010-08-16 21:40:30 UTC,+0,-55962.1655395,-38749.540478,+0,+0,+0,+0,-60270.1706314,-21530.3928925,+0,+0,-21530.1182153,+0,+0,+0,+0,-60202.9766085,-30106.9189507,-43005.2453519,-25805.3734239
2010-08-16 21:41:00 UTC,+0,-55907.5917535,+0,+0,-51612.5594828,+0,+0,-60211.394552,-21509.3945784,-38714.8509966,+0,-21509.1201604,+0,+0,+0,+0,-60238.6429665,-30124.7561224,-43030.723446,+0
2010-08-16 21:41:30 UTC,+0,-55847.0871456,+0,+0,-51556.7008833,+0,+0,-60146.2311119,-21486.1145275,-38672.9495623,+0,-21485.8403979,-47262.8809018,+0,+0,+0,+0,-30148.0031044,-43063.9285819,+0
2010-08-16 21:42:00 UTC,+0,-55867.0251315,+0,+0,-51575.1079714,-47276.0274923,+0,-60167.7043646,-21493.7860528,-38686.7574138,-42981.264096,-21493.5118286,-47279.7550349,+0,+0,+0,+0,-30183.6363272,-43114.8260393,+0
2010-08-16 21:42:30 UTC,+0,-55850.2579421,+0,+0,-51559.6282165,-47261.8382978,-55850.5915826,-60149.6460663,-21487.3345525,-38675.1454652,-42968.3635758,-21487.0604078,-47265.5644445,+0,-38675.0030226,-30079.5184639,+0,-30175.6368805,-43103.3998625,+0
2010-08-16 21:43:00 UTC,+0,+0,+0,+0,-51563.9221195,-47265.7742143,-55855.2426249,+0,-21489.1241239,-38678.3664849,-42971.9420296,+0,-47269.5007488,+0,-38678.2240086,-30082.0235528,+0,-30150.3752335,-43067.316862,+0
2010-08-16 21:43:30 UTC,+0,+0,+0,+0,-51527.6904847,-47232.5632427,-55815.9974692,+0,-21474.0238582,-38651.1877667,-42941.7473051,+0,-47236.2865094,+0,-38651.0455746,-30060.8858023,+0,-30177.1250862,-43105.5255722,+0
2010-08-16 21:44:00 UTC,+0,+0,+0,+0,-51543.2159787,-47246.7943626,-55832.8142765,+0,-21480.4944216,+0,-42954.6859434,+0,-47250.5190297,+0,-38662.6917127,-30069.9434677,+0,-30156.410301,-43075.9371766,+0
2010-08-16 21:44:30 UTC,+0,+0,+0,-47276.8627655,-51577.1791525,-47277.9259971,-55869.6022957,+0,+0,+0,-42982.9901775,+0,-47281.6537271,+0,-38688.1685058,-30089.7577844,+0,+0,-43076.2566389,+0
2010-08-16 21:45:00 UTC,+0,+0,+0,-47274.7354866,+0,-47275.7986475,-55867.0884231,+0,+0,+0,-42981.0560352,+0,-47279.5261677,+0,-38686.4275735,-30088.4037921,+0,+0,-43091.74063,+0
2010-08-16 21:45:30 UTC,+0,+0,+0,-47304.1392815,+0,+0,-55901.8356951,+0,+0,+0,-43007.7904322,+0,-47308.934005,+0,-38710.4914753,+0,+0,+0,-43103.3573077,+0
2010-08-16 21:46:00 UTC,+0,+0,+0,-47264.7461614,+0,+0,-55855.2835933,+0,+0,+0,-42971.9738414,+0,-47269.5357043,-55863.972468,+0,+0,+0,+0,-43166.8735924,+0
2010-08-16 21:46:30 UTC,+0,+0,+0,-47267.0354732,+0,+0,-55857.9889458,+0,+0,+0,-42974.0553048,+0,-47271.825317,-55866.6784065,+0,+0,+0,+0,+0,+0
2010-08-16 21:47:00 UTC,+0,+0,+0,-47208.0579218,+0,+0,-55788.2933017,+0,+0,+0,+0,+0,+0,-55796.9676516,+0,+0,+0,+0,+0,+0
2010-08-16 21:47:30 UTC,-30125.743056,+0,+0,-47229.5859193,+0,+0,-55813.7336192,+0,+0,+0,+0,+0,+0,-55822.413486,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:00 UTC,-30114.477154,+0,+0,-47178.6543571,+0,+0,-55753.546178,+0,+0,+0,+0,+0,+0,-55762.2129884,+0,+0,+0,+0,+0,+0
2010-08-16 21:48:30 UTC,-30096.2125596,+0,+0,-47188.073341,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55773.3461154,+0,+0,+0,+0,+0,+0
2010-08-16 21:49:00 UTC,-30091.8815436,+0,-38623.1153842,-47200.9760311,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55788.596941,+0,+0,+0,+0,+0,-25896.0964279
2010-08-16 21:49:30 UTC,-30103.6152823,+0,-38621.9980515,-47199.6105982,+0,+0,+0,+0,+0,+0,+0,-21459.2497255,+0,-55786.9830152,+0,+0,+0,+0,+0,-25903.5782678
2010-08-16 21:50:00 UTC,+0,+0,-38589.523859,+0,+0,+0,+0,+0,+0,-38592.6110497,+0,-21441.2056141,+0,-55740.075871,+0,+0,-60418.3444374,+0,+0,-25897.6922707
2010-08-16 21:50:30 UTC,+0,+0,-38668.8001669,+0,+0,+0,+0,+0,-21486.9199821,-38671.8964484,+0,-21485.2553671,+0,-55854.586148,+0,+0,-60374.1552328,+0,+0,-25878.7503472
2010-08-16 21:51:00 UTC,+0,+0,-38725.9801035,+0,+0,+0,+0,+0,-21517.3018147,-38729.0829354,+0,-21517.0273024,+0,-55937.1794257,+0,+0,-60330.2011956,-30170.5459667,+0,-25859.909229
2010-08-16 21:51:30 UTC,+0,+0,-38742.0084708,+0,+0,+0,+0,+0,-21526.2080589,-38745.1131375,+0,+0,+0,+0,+0,+0,-60304.7329073,-30157.8089731,+0,-25848.9921198
2010-08-16 21:52:00 UTC,+0,+0,-38772.4451973,+0,+0,+0,+0,+0,-21543.1203815,-38775.5533478,+0,+0,+0,+0,+0,-30157.6087086,-60338.1742894,-30174.5334055,+0,-25863.3269354
2010-08-16 21:52:30 UTC,+0,+0,-38822.214376,+0,+0,+0,+0,+0,-21570.7748777,-38825.3282196,+0,+0,+0,+0,+0,-30196.3202107,-60308.4047351,-30159.6452971,+0,-25850.5660666
2010-08-16 21:53:00 UTC,+0,+0,+0,+0,-51742.1560985,+0,+0,+0,-21563.407008,+0,+0,+0,+0,+0,-38811.9229803,-30186.0064699,-60321.3592256,-30166.1239919,+0,+0
2010-08-16 21:53:30 UTC,+0,-55937.9292437,+0,+0,-51640.5684085,+0,+0,+0,-21521.0682977,+0,+0,+0,+0,+0,-38735.719026,-30126.7396146,-60427.7703223,-30219.3414455,+0,+0
2010-08-16 21:54:00 UTC,+0,-55874.1227885,+0,+0,-51581.6612079,-47282.0341887,+0,+0,-21496.5175356,+0,+0,+0,+0,+0,-38691.5309755,-30092.3728064,-60401.254898,-30206.0807672,+0,+0
2010-08-16 21:54:30 UTC,+0,-55839.7513872,+0,+0,-51549.9289459,-47252.9474723,+0,-60138.3307789,+0,+0,-42960.2804963,+0,+0,+0,-38667.7276575,-30073.8600176,+0,-30226.2222685,+0,+0
2010-08-16 21:55:00 UTC,+0,-55784.1546948,+0,+0,-51498.6014065,-47205.8990605,+0,-60078.4531684,+0,+0,-42917.5051941,+0,+0,+0,-38629.2255056,+0,+0,+0,+0,+0
2010-08-16 21:55:30 UTC,+0,-55714.0201701,+0,+0,-51433.8520109,-47146.5478812,+0,-60002.9181341,+0,+0,-42863.5443346,+0,-47150.2630228,+0,-38580.6550444,+0,+0,+0,+0,+0
2010-08-16 21:56:00 UTC,+0,-55731.7065476,+0,+0,-51450.1803779,-47161.5149371,+0,-60021.9664008,+0,+0,-42877.1520709,+0,-47165.2315511,+0,-38592.9034412,+0,+0,+0,+0,+0
2010-08-16 21:56:30 UTC,+0,-55802.35911,+0,+0,+0,-47221.3045035,+0,-60098.0593618,+0,+0,-42931.511502,+0,-47225.0270002,+0,+0,+0,+0,+0,-43093.6354142,+0
2010-08-16 21:57:00 UTC,+0,-55859.9612543,+0,+0,+0,-47270.0501823,+0,-60160.0969927,+0,+0,-42975.8300583,+0,-47273.7774745,+0,+0,+0,+0,+0,-43073.2931242,+0
2010-08-16 21:57:30 UTC,-30197.830982,-55875.4636898,+0,+0,+0,-47283.1690816,-55875.7974139,-60176.7931482,+0,+0,-42987.7574882,+0,-47286.8976645,+0,+0,+0,+0,+0,-43031.9042253,+0
2010-08-16 21:58:00 UTC,-30191.1821579,-55835.3854148,+0,+0,+0,+0,-55835.7189583,-60133.6287624,+0,+0,-42956.9216365,-21483.0564211,-47252.9781839,+0,+0,+0,+0,+0,-43037.107159,+0
2010-08-16 21:58:30 UTC,-30154.2469941,-55843.9903617,+0,-47255.4721456,+0,+0,-55844.3239439,-60142.8963078,+0,+0,-42963.5422017,-21484.6496482,-47260.2608149,+0,+0,+0,+0,+0,-43070.2052799,+0
2010-08-16 21:59:00 UTC,-30144.6484125,-55875.9298129,+0,-47282.4999336,+0,+0,-55876.2635392,-60177.2951635,+0,+0,+0,-21496.938817,-47287.2921582,+0,+0,+0,+0,+0,-43122.443281,+0
2010-08-16 21:59:30 UTC,-30125.7199409,+0,+0,-47325.7084719,+0,+0,-55927.3244415,+0,+0,-38728.2870507,+0,-21516.5851523,-47330.5063799,+0,+0,+0,+0,+0,-43036.8147332,+0
2010-08-16 22:00:00 UTC,-30136.4675467,+0,+0,-47366.2241154,+0,+0,-55975.2029436,+0,+0,-38761.4450755,+0,-21535.0072726,-47371.0275197,+0,+0,+0,+0,+0,-42990.2549276,+0
2010-08-16 22:00:30 UTC,+0,+0,+0,-47405.0938133,+0,+0,-56020.7479025,+0,+0,-38792.9866206,+0,+0,+0,+0,+0,+0,+0,+0,-42989.0092426,+0
2010-08-16 22:01:00 UTC,+0,+0,+0,-47331.4728194,+0,+0,-55933.7488555,+0,-21519.3318209,-38732.7366024,+0,+0,+0,-55942.455969,+0,+0,+0,+0,-43047.3975081,+0
2010-08-16 22:01:30 UTC,+0,+0,-38696.5555733,-47291.0500279,+0,+0,-55885.9806313,+0,-21501.0038467,-38699.6553563,+0,+0,+0,-55894.6773978,+0,-30098.5802773,+0,+0,-43095.6190694,-25859.6041102
2010-08-16 22:02:00 UTC,+0,+0,-38691.2930942,-47284.6189388,+0,+0,-55878.3809164,+0,-21498.0797085,+0,+0,+0,+0,-55887.0760358,+0,-30094.6120565,+0,-30215.1333398,+0,-25898.1258346
2010-08-16 22:02:30 UTC,+0,+0,-38668.8867647,-47257.2369572,+0,+0,-55846.0232156,+0,-21485.6294546,+0,+0,+0,+0,-55854.7113234,+0,-30077.1837987,+0,-30248.0300304,+0,-25926.3221881
2010-08-16 22:03:00 UTC,+0,+0,-38641.3184167,-47223.5466568,+0,+0,-55806.2108811,+0,-21470.3108831,+0,+0,+0,+0,-55814.8903581,+0,-30055.7403807,+0,-30242.8500968,+0,-25921.8823724
2010-08-16 22:03:30 UTC,+0,+0,-38657.2950752,+0,+0,+0,+0,+0,-21479.1884401,+0,+0,+0,+0,-55838.1943409,-38660.2479441,-30068.1674643,+0,-30247.7795436,+0,-25926.1074912
2010-08-16 22:04:00 UTC,+0,+0,-38663.4116736,+0,+0,+0,+0,+0,-21482.5871763,+0,+0,+0,+0,-55847.029505,-38666.3651794,-30072.9251224,-60517.455757,-30264.1434648,+0,-25940.0269292
2010-08-16 22:04:30 UTC,+0,+0,-38701.0835195,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-55901.4448686,-38704.0409486,+0,-60548.768488,-30279.8032784,+0,-25953.4491303
