# file...... Output/Qh/house_Qh_file_033.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7B_tm_0_B_7_Meter_56_641:Qh,house_0_8B_tm_0_B_8_Meter_56_642:Qh,house_0_1B_tm_0_B_1_Meter_58_643:Qh,house_0_2B_tm_0_B_2_Meter_58_644:Qh,house_0_3B_tm_0_B_3_Meter_58_645:Qh,house_0_4B_tm_0_B_4_Meter_58_646:Qh,house_0_5B_tm_0_B_5_Meter_58_647:Qh,house_0_6B_tm_0_B_6_Meter_58_648:Qh,house_0_7B_tm_0_B_7_Meter_58_649:Qh,house_0_8B_tm_0_B_8_Meter_58_650:Qh,house_0_1B_tm_0_B_1_Meter_59_651:Qh,house_0_2B_tm_0_B_2_Meter_59_652:Qh,house_0_3B_tm_0_B_3_Meter_59_653:Qh,house_0_4B_tm_0_B_4_Meter_59_654:Qh,house_0_5B_tm_0_B_5_Meter_59_655:Qh,house_0_6B_tm_0_B_6_Meter_59_656:Qh,house_0_7B_tm_0_B_7_Meter_59_657:Qh,house_0_8B_tm_0_B_8_Meter_59_658:Qh,house_3_1A_tm_3_A_1_Meter_60_659:Qh,house_3_2A_tm_3_A_2_Meter_60_660:Qh
2010-08-16 18:08:30 UTC,-47793.1696353,-56483.6359159,-52004.2506129,-56341.2861337,-52008.095166,-30343.4181052,-65011.9203179,-21674.584505,-39008.5420593,-56341.8929896,-13002.9208718,-56332.8961832,-39006.0030587,-30336.4218722,-60663.026037,+0,+0,-52000.7985905,+0,-47178.7908482
2010-08-16 18:09:00 UTC,-47833.295299,-56531.0583001,-52051.9401033,-56392.9545343,-52055.7901993,-30371.2464569,-65071.5412992,-21694.4627957,-39044.315861,-56393.56181,-13014.8455355,-56384.5545278,-39041.7738756,-30364.2415175,-60718.6548828,+0,+0,-52048.4841753,+0,-47153.981782
2010-08-16 18:09:30 UTC,-47803.2982435,-56495.6063784,-52012.8749892,-56350.6300739,-52016.6567858,-30348.4507066,-65022.7024378,-21678.1793825,-39015.0115506,-56351.2370057,+0,-56343.1172568,-39013.0806406,-30341.9262423,-60674.0327104,+0,+0,-52010.2336174,+0,-47193.4745335
2010-08-16 18:10:00 UTC,-47813.3757489,-56507.5165317,-52026.3758185,-56365.2576142,-52030.1594784,-30356.3292943,-65039.5815677,-21683.8072394,-39025.1393615,-56365.864642,+0,-56355.5788104,-39021.7634279,-30348.6408477,-60687.5352541,-30349.2995457,+0,-52021.7285826,+0,+0
2010-08-16 18:10:30 UTC,-47829.1361321,-56526.1428889,-52041.9573431,-56382.1391624,-52045.7427749,-30365.4216144,-65059.0614517,-21690.3020466,-39036.8276882,-56382.7463274,+0,-56369.2544477,-39031.2331478,-30356.0056106,-60702.2620527,-30356.6645218,-47697.2408586,-52034.3524977,+0,+0
2010-08-16 18:11:00 UTC,+0,-56562.2556094,-52066.3238382,-56408.538643,-52070.1120404,-30379.6402468,-65089.5242275,-21700.4586705,-39055.1059736,-56409.1460227,+0,-56395.6452257,-39049.5074901,-30370.217879,-60730.6813253,-30370.8772016,-47719.571351,-52058.7136984,+0,+0
2010-08-16 18:11:30 UTC,+0,-56584.0042551,-52093.2090218,-56437.666954,-52097.0002792,-30395.3286128,-65123.1358428,-21711.6651514,-39075.2736269,-56438.2745708,+0,-56428.8459237,-39072.4973725,-30388.0975039,+0,-30388.7573441,-47747.664041,-52089.3611036,-64266.9645894,+0
2010-08-16 18:12:00 UTC,+0,-56582.7765403,-52094.2304483,-56438.773602,-52098.021822,-30395.9246484,-65124.4128215,-21712.0909104,-39076.0398402,-56439.3812279,-13025.1411576,-56429.07774,-39072.6578945,-30388.2223446,+0,-30388.8821884,-47747.8601919,-52089.5750923,-64220.6559604,+0
2010-08-16 18:12:30 UTC,+0,+0,-52114.3133038,+0,-52118.1069589,+0,+0,-21720.4619939,-39091.1047941,-56461.1398446,-13029.482074,-56447.8827964,-39085.6794888,+0,+0,-30399.0095984,-47763.7720449,-52106.9339499,-64237.1702832,+0
2010-08-16 18:13:00 UTC,+0,+0,-52123.6959802,+0,-52127.490701,+0,+0,-21724.3729502,-39098.1431154,-56471.3054338,-13031.8278411,-56458.0447708,-39092.7161661,+0,+0,-30404.4823013,-47772.3705752,-52116.31442,-64190.054951,+0
2010-08-16 18:13:30 UTC,+0,+0,-52117.0658899,+0,-52120.8598577,+0,+0,-21721.6093472,-39093.1696192,-56464.1221131,-13030.1702493,-56450.8640041,-39087.7438315,+0,+0,-30400.6151195,-47766.2945866,-52109.6858885,-64150.1586511,+0
2010-08-16 18:14:00 UTC,+0,+0,-52136.207878,+0,-52140.0040197,+0,+0,-21729.5882511,-39107.5287905,-56484.8613539,-13034.9559456,-56471.5958684,-39102.0996472,+0,+0,-30411.7802066,-47783.8368039,-52128.8233735,-64144.7142798,-47038.6946314
2010-08-16 18:14:30 UTC,-47875.5753472,+0,-52110.6097458,+0,-52114.4029802,+0,+0,-21718.9077428,-39088.326607,-56457.1272529,-13029.3649067,-56447.3752221,-39085.3280182,+0,+0,-30398.7362458,-47763.3425622,+0,-64199.6103971,-47078.9507218
2010-08-16 18:15:00 UTC,-47821.9685039,+0,-52045.7449758,+0,-52049.5308384,+0,+0,-21691.8703556,-39039.6689437,-56386.8500097,-13013.0810374,+0,-39036.4807434,+0,-60710.4228301,-30360.7457847,-47703.6532036,+0,-64241.7085331,-47109.8218741
2010-08-16 18:15:30 UTC,-47836.7337473,-56535.1221054,-52070.6705346,+0,-52074.4592308,+0,+0,-21702.260002,-39058.3666048,-56413.855418,-13018.8426925,+0,-39053.7641755,-30373.528376,-60737.3010935,-30374.1877945,-47724.7728453,+0,-64167.7376733,-47055.6234512
2010-08-16 18:16:00 UTC,-47834.9366081,-56532.9981624,-52064.3120385,+0,-52068.100012,-30378.4662971,+0,-21699.6096091,+0,-56406.9663536,-13017.1872823,+0,-39048.7983852,-30369.666396,-60729.5785635,-30370.3257027,-47718.7048541,+0,-64079.0437967,-46990.5828613
2010-08-16 18:16:30 UTC,-47841.2238704,-56540.4287427,-52072.35398,+0,-52076.1428677,-30383.1590282,+0,+0,+0,-56415.6793343,+0,+0,-39054.9420921,-30374.4444618,-60739.1329253,-30375.1039068,-47726.2122105,+0,-64052.1672426,-46970.8738695
2010-08-16 18:17:00 UTC,-47826.0211402,-56522.461446,-52047.8338033,+0,-52051.6199033,-30368.8507179,-65066.3363421,+0,+0,-56389.113134,+0,+0,-39038.0247228,-30361.2875346,-60712.7430249,-30361.9465987,-47705.5398829,+0,-64138.980457,-47034.53534
2010-08-16 18:17:30 UTC,-47822.6234418,-56518.4458873,+0,-56382.6972122,-52046.3306658,-30365.7646289,-65059.7245509,+0,+0,-56383.383201,+0,+0,-39034.1564935,-30358.2791465,-60706.727379,-30358.9381235,-47700.8130661,+0,-64216.0714522,-47091.0673587
2010-08-16 18:18:00 UTC,-47790.4951658,-56480.4751895,+0,-56347.3569657,-52013.7081191,-30346.7304889,-65018.9448597,+0,+0,-56348.0425676,+0,+0,+0,-30340.6605704,-60671.4968468,-30341.3190373,-47673.130541,+0,-64277.8805037,-47136.3928927
2010-08-16 18:18:30 UTC,-47770.9844481,-56457.4165115,+0,-56324.6801818,+0,-30334.5168476,-64992.7777458,+0,+0,-56325.3655355,-12998.5239087,-56313.7705664,+0,-30326.1257867,-60642.4327406,+0,-47650.2933091,+0,-64284.5318738,-47141.2704454
2010-08-16 18:19:00 UTC,-47796.6786612,-56487.7831334,+0,-56351.5023398,+0,-30348.9631738,-65023.7282751,+0,+0,-56352.103369,-13003.9104641,-56337.1053765,+0,-30338.6923196,-60667.5610848,+0,-47670.038001,-52004.6758446,-64263.4556465,-47125.7611726
2010-08-16 18:19:30 UTC,-47805.0358992,-56497.6601078,+0,-56356.7397032,+0,-30351.7840003,-65029.7717548,-21680.5499848,-39019.2963117,-56357.3407739,-13005.5675204,-56344.3213003,+0,-30342.5783226,-60675.3316309,+0,-47676.1437371,-52011.3368292,-64299.1004518,-47151.8999983
2010-08-16 18:20:00 UTC,-47782.8532931,-56471.4436673,+0,-56328.8964308,+0,-30336.7877057,-64997.642945,-21669.8378731,-39000.0183296,-56329.4972812,-12999.138089,-56316.4686646,+0,-30327.578798,-60645.3382169,+0,-47652.4956946,-51985.6261954,-64351.1868306,-47190.0956568
2010-08-16 18:20:30 UTC,-47799.4925333,-56491.1086989,+0,-56353.9418967,+0,-30350.2771111,-65026.54332,-21679.4735878,-39017.3591808,-56354.5429452,-13005.6559109,-56344.7042127,+0,-30342.7845331,-60675.7439743,+0,+0,-52011.6902938,-64278.4635987,-47136.7667103
2010-08-16 18:21:00 UTC,-47814.095843,-56508.3675727,+0,-56371.5174196,+0,-30359.7432296,-65046.8240046,-21686.2353995,-39029.5280313,-56372.1186072,-13009.7120348,-56362.2755553,+0,-30352.2472566,-60694.6658657,+0,+0,-52027.9103157,-64260.4984601,-47123.5926271
2010-08-16 18:21:30 UTC,-47794.1480056,-56484.7922863,+0,-56345.3464525,+0,-30345.6476331,-65016.6248955,-21676.1666719,-39011.4079112,-56345.947433,-13003.0683506,-56333.4947653,-39006.4712901,-30336.7478912,-60663.6729589,+0,+0,-52001.3429068,-64273.257269,-47132.9488371
2010-08-16 18:22:00 UTC,-47806.3177437,-56499.1750515,+0,-56354.7788563,+0,-30350.7278949,-65027.5091014,-21679.7955905,-39017.9386707,-56355.3799114,-13004.7751428,-56340.8886782,-39011.5912191,-30340.7297473,-60671.6351743,-30341.3882162,+0,-52008.1681923,-64249.7921816,-47115.741566
2010-08-16 18:22:30 UTC,-47793.3645846,-56483.8664028,-51996.584243,-56332.9017391,-52000.3645136,+0,-65002.2647359,-21671.3788306,-39002.7915041,-56333.5026211,-13000.2839747,-56321.4327031,-38998.1188926,-30330.2520893,-60650.6837961,-30330.9102547,+0,-51990.2084752,+0,-47120.0478343
2010-08-16 18:23:00 UTC,-47766.9801221,-56452.6840119,-51966.6680038,-56300.4895677,-51970.4448696,+0,-64964.8637977,-21658.9089306,-38980.3501308,-56301.0901935,-12992.804221,-56289.0300172,-38975.6815925,-30312.8022186,-60615.7906109,-30313.4598786,+0,-51960.2977122,+0,-47182.7853962
2010-08-16 18:23:30 UTC,-47775.5443586,-56462.8056269,-51983.4513275,-56318.6731357,-51987.2301037,+0,-64985.8461165,-21665.9046756,-38992.9399767,+0,+0,-56306.2352942,-38987.5954189,-30322.0678043,-60634.3183006,-30322.7257327,+0,-51976.1798204,+0,-47171.6192959
2010-08-16 18:24:00 UTC,-47759.2236196,-56443.5170147,-51968.064626,-56302.0027111,-51971.8416508,+0,-64966.6098389,-21659.4910807,-38981.3977934,+0,+0,-56289.5703959,-38976.0557788,-30313.0932296,-60616.3725235,-30313.7508981,+0,-51960.7965331,+0,-47140.2746644
2010-08-16 18:24:30 UTC,-47770.6177757,-56456.9831609,-51979.7518521,-56314.6650105,-51983.5302072,+0,-64981.2210747,-21664.3626337,-38990.1648514,+0,+0,-56301.0665623,-38984.0163207,+0,-60628.7522956,-30319.9421265,-47639.4632885,-51971.4085889,+0,-47204.3911353
2010-08-16 18:25:00 UTC,-47778.8089705,-56466.6638978,-51992.025743,-56327.9629205,-51995.805495,+0,-64996.565752,-21669.4787245,-38999.3719903,+0,+0,-56314.3596026,-38993.2211114,+0,-60643.0670506,-30327.1010564,-47650.7111231,-51983.6793303,+0,+0
2010-08-16 18:25:30 UTC,-47758.5650674,-56442.7387068,-51968.0351717,-56301.9707994,-51971.8121931,+0,-64966.5730154,-21659.4788033,-38981.3756985,+0,-12992.4524157,-56287.505978,-38974.6262687,+0,-60614.1494326,-30312.6391115,-47627.9890731,-51958.8908789,+0,+0
2010-08-16 18:26:00 UTC,-47794.8136231,+0,-52008.04551,-56345.3192272,-52011.8270847,-30345.6329697,-65016.5934798,-21676.1561976,-39011.3890611,+0,-13002.6843823,-56331.8313942,-39005.3194859,+0,-60661.8817395,-30336.510441,-47665.4947857,-51999.8074569,+0,+0
2010-08-16 18:26:30 UTC,-47828.5209289,+0,-52050.5159997,-56391.3330561,-52054.3024047,-30370.4158656,-65069.6895928,-21693.8590472,-39043.24788,+0,-13013.3023014,-56377.8287796,-39037.1704597,+0,-60711.4145244,-30361.2822044,-47704.4152274,-52042.2674223,+0,+0
2010-08-16 18:27:00 UTC,-47829.543659,+0,-52053.938779,-56395.0413998,-52057.7255732,-30372.4131672,-65073.9687116,-21695.2857542,-39045.8154441,+0,-13015.0990024,-56385.6121834,-39042.5600918,+0,+0,-30365.4739348,-47711.0011131,-52049.4522451,-64349.5017624,+0
2010-08-16 18:27:30 UTC,-47882.463519,+0,-52116.4311912,-56462.7475876,-52120.2250869,-30408.8794925,-65152.095991,+0,-39092.6935063,+0,-13030.088458,-56450.5473015,-39087.5245303,-30399.7843819,+0,-30400.4445603,-47765.9456184,-52109.3935419,-64300.0503143,+0
2010-08-16 18:28:00 UTC,-47895.8150952,+0,-52125.3229553,-56472.3811959,-52129.1178609,-30414.0681211,-65163.2123691,+0,-39099.3635744,+0,-13032.3115411,-56460.1778165,-39094.1931972,-30404.9707185,+0,-30405.6310469,-47774.0944277,-52118.2834243,-64226.4436094,+0
2010-08-16 18:28:30 UTC,-47897.6712017,+0,-52131.0274336,-56478.5616015,-52134.8229869,-30417.3968664,+0,+0,+0,-56479.163638,-13033.3755464,+0,-39097.3849342,-30407.4529871,+0,-30408.1133873,-47777.994586,-52122.5382728,-64182.5884729,+0
2010-08-16 18:29:00 UTC,+0,-56595.4606047,-52123.4932065,-56470.3987903,-52127.2879043,-30413.0004042,+0,+0,+0,-56471.000762,-13032.367573,+0,-39094.361278,-30405.1014379,+0,-30405.76177,-47774.2998149,-52118.5074899,-64276.7292413,-47135.4948821
2010-08-16 18:29:30 UTC,+0,-56589.8603311,-52115.6750028,-56461.92831,-52119.4688126,-30408.4382323,+0,+0,+0,-56462.5302145,-13030.4127831,+0,-39088.4974207,-30400.5410154,+0,-30401.2012157,-47767.1344464,-52110.6904849,-64330.0724056,-47174.6121582
2010-08-16 18:30:00 UTC,+0,-56594.8338925,-52120.1905458,-56466.820587,-52123.9848685,-30411.0731961,+0,+0,+0,-56467.4225303,+0,+0,-39093.9040354,-30404.7458324,+0,+0,-47773.741085,-52117.8979478,-64254.0319689,-47118.8506603
2010-08-16 18:30:30 UTC,+0,-56488.9502802,-52009.6921142,+0,-52013.4738765,-30346.5938167,+0,-21676.8425473,+0,-56347.7042033,+0,+0,+0,-30338.8912032,-60667.9587764,+0,-47670.2698245,-52005.01675,-64277.6447388,-47136.166229
2010-08-16 18:31:00 UTC,+0,-56585.3895115,-52103.4939035,+0,-52107.2863295,-30401.3301709,+0,-21715.9416678,+0,-56449.3327351,+0,+0,+0,-30393.6067619,-60777.3693366,+0,-47756.2392977,-52098.8045041,-64232.960546,-47103.3986965
2010-08-16 18:31:30 UTC,+0,-56612.9247136,-52132.0422173,+0,-52135.8378861,-30417.9890255,+0,-21727.8413744,+0,-56480.2630945,+0,+0,+0,-30410.2592912,-60810.6681381,+0,-47782.4038709,-52127.348549,-64189.9472065,-47071.8564241
2010-08-16 18:32:00 UTC,+0,-56582.6250457,-52096.9530217,+0,-52100.7447045,-30397.5133567,+0,-21713.2152517,-39078.0821512,-56442.2460878,-13025.0243005,-56428.6091023,+0,-30387.9699681,-60766.0978672,+0,-47747.3827273,-52089.1424949,-64199.404857,-47078.7918489
2010-08-16 18:32:30 UTC,+0,-56573.6208834,-52089.6270402,+0,-52093.4178906,+0,+0,-21710.161585,-39072.586639,-56434.3088328,-13022.9626564,-56419.6779506,+0,-30383.1602606,-60756.4802594,+0,-47739.8256807,-52080.8981915,-64198.2510981,-47077.9457817
2010-08-16 18:33:00 UTC,-47815.9192586,-56510.5225704,-52028.1397397,+0,-52031.9236003,+0,-65041.7150532,-21684.5320169,-39026.4625497,-56367.6910839,-13007.6127529,-56353.181355,+0,-30347.3497423,-60684.872677,-30348.0084029,-47683.5599407,-52019.5155031,-64208.0392997,-47085.1236043
2010-08-16 18:33:30 UTC,-47827.8355952,-56524.6058536,-52046.723298,+0,-52050.5092717,+0,-65064.9480013,-21692.2781465,-39040.4028222,-56387.825239,-13012.2586904,-56373.3078017,+0,-30358.18847,-60706.5460603,-30358.8474444,-47700.5898261,-52038.0941294,-64252.6059032,-47117.8049067
2010-08-16 18:34:00 UTC,-47854.867311,-56556.5531978,+0,+0,-52090.3938353,+0,-65114.8055486,-21708.9012207,-39070.3184319,-56431.0328253,-13022.7762958,-56418.8706255,-39065.5899599,-30382.7254908,-60755.6108824,-30383.3851755,+0,+0,-64130.7799788,-47028.4682844
2010-08-16 18:34:30 UTC,-47862.7524353,-56565.872206,+0,+0,+0,+0,-65136.8935196,-21716.2656013,-39083.5716936,-56450.1747205,-13026.7989499,-56436.2969771,-39077.6568679,-30392.1101318,-60774.3766386,-30392.7700881,+0,+0,-64138.689433,-47034.2683956
2010-08-16 18:35:00 UTC,-47837.1954275,-56535.6677406,+0,-56430.5413037,+0,+0,-65098.79003,-21703.5614645,-39060.7087734,-56417.153444,-13019.1793057,-56403.2882733,-39054.7999322,-30374.3339017,-60738.830857,-30374.9933435,+0,+0,-64143.6402304,-47037.8988833
2010-08-16 18:35:30 UTC,-47789.7462486,-56479.5900842,+0,-56349.3616218,+0,+0,-65021.2580655,-21677.7114237,-39014.1879136,-56349.9626341,-13004.570749,-56340.003234,-39010.9780914,+0,-60670.6816741,-30340.9113625,+0,+0,-64229.0875359,-47100.5585648
2010-08-16 18:36:00 UTC,-47814.9949674,-56509.4301998,+0,-56380.8765829,+0,-30364.7840438,-65057.6236968,-21689.8361399,-39036.0080807,-56381.4778446,-13012.0735044,-56372.5055662,-39033.4843908,+0,-60705.6821643,-30358.4154027,+0,+0,-64316.4793545,-47164.6441868
2010-08-16 18:36:30 UTC,-47815.5821832,-56510.1241989,+0,-56385.7978787,+0,-30367.4346373,-65063.3024607,-21691.7295044,-39039.4154622,-56386.3991794,+0,-56378.2987804,-39037.4959123,+0,-60711.92065,-30361.5353218,+0,+0,-64345.4608614,-47185.8967246
2010-08-16 18:37:00 UTC,-47754.6295681,-56438.0875498,+0,-56303.2518147,+0,-30322.9755994,-64968.0512003,-21659.9716474,-38982.2626415,-56303.8524624,+0,-56295.7680305,-38980.347343,+0,-60623.0465136,-30317.0886173,+0,+0,+0,-47279.4722056
2010-08-16 18:37:30 UTC,-47734.3699347,-56414.1437677,+0,-56272.4027085,+0,-30306.3603704,-64932.4539079,-21648.1031025,-38960.9034948,-56273.0031125,+0,-56264.9246521,-38958.9897868,+0,-60589.832486,-30300.4780012,+0,+0,+0,-47352.0661905
2010-08-16 18:38:00 UTC,-47749.1908828,-56431.6598572,+0,-56289.3360309,+0,-30315.4806032,-64951.9935479,+0,-38972.6277021,-56289.9365686,+0,-56277.9543188,-38968.0122044,+0,-60603.8636244,-30307.4950921,-47619.9069882,+0,+0,-47380.3194931
2010-08-16 18:38:30 UTC,-47755.5672756,-56439.1957763,+0,-56296.3703159,-51966.6423922,-30319.269246,-64960.1105252,+0,-38977.4980643,-56296.9709092,-12992.0624392,-56285.8165798,-38973.4564416,+0,-60612.3301859,-30311.7292908,-47626.5595979,+0,+0,-47353.6898686
2010-08-16 18:39:00 UTC,-47736.6226354,+0,-51924.4292072,-56254.7267571,-51928.2012628,-30296.8401595,-64912.0573356,+0,-38948.6651095,-56255.3270214,-12981.5725807,-56240.3739664,-38941.9896172,-30286.5993964,-60563.3948129,-30287.2562971,-47588.1085761,-51915.3835468,+0,-47308.1536026
2010-08-16 18:39:30 UTC,-47742.5892817,+0,-51934.1887063,-56265.3004987,-51937.9618737,-30302.5351432,-64924.2585508,+0,-38955.986103,-56265.9008466,-12984.0124728,-56250.9437051,-38949.3086534,-30292.2915352,-60574.7769508,-30292.9486009,-47597.0521032,-51925.1404215,+0,+0
2010-08-16 18:40:00 UTC,-47763.4099704,+0,-51961.0129773,-56294.3627383,-51964.7891993,-30318.1879713,-64957.7939484,+0,+0,-56294.9633157,-12990.4240767,-56278.7191075,-38968.5417836,-30307.2494677,-60604.6871955,-30307.9069668,-47620.55411,-51950.7797612,+0,+0
2010-08-16 18:40:30 UTC,-47837.5194694,+0,-52053.0088684,-56394.0339063,-52056.7955569,-30371.8705346,-65072.8061483,+0,+0,-56394.6352723,-13013.422172,-56378.3480653,-39037.5300401,-30360.9028113,-60711.9737229,-30361.5618643,-47704.8546183,-52042.7467726,+0,+0
2010-08-16 18:41:00 UTC,-47863.7871881,+0,-52086.9770982,-56430.8361244,-52090.7676475,-30391.6920859,-65115.2728311,-21709.0570178,+0,-56431.4377821,-13023.4913508,-56421.9682821,-39067.7349375,-30384.3936767,+0,+0,-47741.7636326,-52083.0123857,+0,+0
2010-08-16 18:41:30 UTC,-47853.5570412,+0,-52076.3618324,-56419.3352211,-52080.1511752,-30385.4977377,-65102.0017501,-21704.6322882,+0,-56419.9367875,-13020.837083,-56410.4698539,-39059.77283,-30378.2014095,+0,+0,-47732.0342986,-52072.3982415,-64428.2990291,+0
2010-08-16 18:42:00 UTC,-47866.0558067,-56569.7762845,-52101.6721738,-56446.757218,-52105.464393,+0,-65133.6444418,-21715.182322,+0,-56447.359002,-13027.810374,+0,-39080.6908752,-30394.4697313,+0,+0,-47757.5952012,-52100.2837169,-64329.7048697,+0
2010-08-16 18:42:30 UTC,-47880.8249313,-56587.2311254,-52116.8485147,-56463.1997286,-52120.6424578,+0,-65152.6177237,-21721.5082296,+0,-56463.8016431,+0,+0,+0,-30405.2080762,+0,+0,-47774.4673659,-52118.6902784,-64339.2474517,+0
2010-08-16 18:43:00 UTC,-47875.6111684,-56581.069257,-52113.3717414,-56459.4328864,-52117.1652896,+0,-65148.271103,-21720.059017,+0,-56460.034771,+0,+0,+0,-30403.1795768,+0,+0,-47771.280173,-52115.2132342,-64271.8981119,+0
2010-08-16 18:43:30 UTC,-47877.9230482,-56583.8015445,-52119.7869215,-56466.3832882,-52123.5811984,+0,+0,-21722.733037,+0,+0,+0,+0,+0,-30404.7722976,+0,+0,-47773.7826673,-52117.9433117,-64237.9749196,-47107.0758056
2010-08-16 18:44:00 UTC,-47877.3438706,-56583.1170455,-52118.957553,-56465.4847251,-52122.7517357,+0,+0,-21722.3873338,-39094.5886315,+0,+0,+0,+0,-30404.9794136,+0,+0,-47774.1080895,-52118.2983285,-64326.7152035,-47172.1502758
2010-08-16 18:44:30 UTC,-47887.2404179,-56594.813247,-52131.27549,-56478.8303534,-52135.0710715,+0,+0,-21727.5217816,-39103.8288088,+0,+0,+0,+0,-30411.0656994,+0,-30411.7262041,-47783.6709055,-52128.7308108,-64337.4014818,-47179.9866707
2010-08-16 18:45:00 UTC,-47862.6886774,-56565.7968539,-52099.3536959,-56444.2453083,-52103.1456516,+0,+0,-21714.2159178,-39079.8829934,+0,-13025.7981339,+0,+0,-30389.7752806,-60769.7078135,-30390.4351694,-47750.219247,-52092.2369749,-64345.6957047,-47186.0689385
2010-08-16 18:45:30 UTC,+0,-56551.0030064,-52075.5610402,-56418.4676185,-52079.3502922,-30385.0304503,+0,-21704.2984968,-39062.0351691,+0,-13019.2053637,-56403.4011584,+0,-30374.3946938,-60738.9524186,-30375.0541373,-47726.0531595,-52065.8731626,-64390.868084,-47219.1944663
2010-08-16 18:46:00 UTC,+0,-56579.5286235,-52103.5097897,-56448.7481471,-52107.3022176,-30401.339441,+0,-21715.9482896,-39083.0006457,+0,-13025.5864652,-56431.0444293,-39074.0197318,-30389.2814688,-60768.7203754,-30389.9413432,-47749.4433663,-52091.3905337,-64380.670209,-47211.716224
2010-08-16 18:46:30 UTC,+0,-56524.2415703,-52044.0934984,-56384.3747217,-52047.8791733,-30366.6681301,+0,-21691.1819752,-39038.4301043,+0,-13011.2043466,-56368.7403284,-39030.8771453,+0,-60701.6275268,-30356.3876446,-47696.725083,-52033.8779167,-64392.1985713,-47220.170131
2010-08-16 18:47:00 UTC,+0,-56538.0961064,-52071.9517999,+0,-52075.7406417,-30382.9243428,+0,-21702.7940679,-39059.3277332,+0,-13018.4813529,-56400.2647053,-39052.7062569,+0,-60735.574895,-30373.3650093,+0,-52062.9779178,-64364.458168,-47199.8277111
2010-08-16 18:47:30 UTC,+0,-56598.3888009,-52136.6794947,+0,-52140.4756897,-30420.6950245,+0,-21729.7743159,-39107.8825687,+0,-13034.6630129,-56470.3645186,-39101.2469965,+0,-60811.0626411,-30411.1170663,+0,-52127.6867203,-64333.3476521,-47177.0139415
2010-08-16 18:48:00 UTC,+0,-56554.8163905,-52086.7789211,+0,-52090.569448,-30391.5764435,-65115.0250726,+0,-39070.4501511,+0,-13022.5166803,-56417.7459575,-39064.8111814,+0,-60754.3997714,-30382.7794887,+0,-52079.114778,-64314.5250093,-47163.2110386
2010-08-16 18:48:30 UTC,+0,-56525.6214102,-52052.0711814,+0,-52055.8577631,-30371.3233637,-65071.6338626,+0,-39044.414484,-56393.6193453,-13014.2662188,-56382.0045213,-39040.0619593,+0,-60715.9112175,-30363.5310382,+0,-52046.1220295,-64276.6364531,-47135.4268393
2010-08-16 18:49:00 UTC,+0,-56528.4497248,-52056.8656138,+0,+0,-30374.1210693,-65077.6278063,+0,-39048.0109802,-56398.8138213,+0,-56386.3639585,-39043.0806597,+0,-60720.6057246,-30365.8788011,+0,-52050.146205,-64236.8078214,-47106.2199563
2010-08-16 18:49:30 UTC,-47782.7288594,-56471.2966057,+0,+0,+0,-30344.6602848,-65014.5095506,+0,-39010.1386585,-56344.1142311,+0,-56329.9792562,-39004.0369699,+0,-60659.8872444,-30335.5129775,+0,-51998.0977574,-64349.8644791,-47189.1259582
2010-08-16 18:50:00 UTC,-47788.4491036,-56478.0570576,+0,+0,+0,-30343.5279929,-65012.0836726,+0,-39008.683079,-56342.011915,+0,-56325.8432819,-39001.1730065,-30332.6273256,-60655.4333757,-30333.2855599,+0,-51994.2798593,-64408.8963819,-47232.4148656
2010-08-16 18:50:30 UTC,-47842.3575374,-56541.7685633,+0,+0,+0,-30381.2764051,-65092.9577558,+0,-39057.2092823,-56412.099074,+0,-56395.8989506,-39049.683182,-30370.3545176,-60730.8735847,-30371.0138442,+0,-52058.9479105,-64314.9688134,-47163.5364862
2010-08-16 18:51:00 UTC,-47838.4140882,+0,+0,+0,+0,-30370.4031686,-65069.6623904,-21693.8499775,-39043.2315579,-56391.9108264,-13012.038701,-56372.3547962,-39033.3799898,-30357.6752463,-60705.5198059,-30358.3342059,-47699.7834455,-52037.2144145,+0,-47253.3971096
2010-08-16 18:51:30 UTC,-47818.0471657,+0,+0,+0,+0,+0,-65050.2834201,-21687.388808,+0,-56375.1166085,-13008.9156024,-56358.8253679,-39024.0115126,-30350.3892216,-60690.9504939,+0,-47688.3355921,+0,+0,-47267.6582288
2010-08-16 18:52:00 UTC,-47815.0757328,+0,+0,-56366.5805488,+0,+0,-65041.1272682,-21684.3360423,+0,-56367.1816973,-13007.5108868,-56352.7400669,-39019.7977344,-30347.1120944,-60684.3974715,+0,-47683.1865472,+0,+0,-47297.9475315
2010-08-16 18:52:30 UTC,-47811.2702085,+0,+0,-56361.6500734,+0,+0,-65035.4379118,-21682.4391463,+0,-56362.2511829,-13006.3731902,-56347.8115039,-39016.3849424,-30344.4579077,-60679.0900946,+0,-47679.01627,+0,+0,+0
2010-08-16 18:53:00 UTC,-47844.7820261,+0,+0,-56406.1440646,+0,+0,-65086.7802586,-21699.5572698,+0,-56406.7455266,-13016.6400867,-56392.2882426,-39047.182941,-30368.4100374,-60726.9853545,+0,-47716.650025,+0,+0,+0
