$state_name=Hawaii
$city_name=Oahu
$lat_deg=21
$lat_min=28
$long_deg=-157
$long_min=59
$timezone_offset=-8
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
08:16:15:22:3,86,0.43,17.3,73.92273129,13.73598726,78.76483565
08:16:15:22:6,86,0.43,17.3,73.85537662,13.6939022,78.73176219
08:16:15:22:9,86,0.43,17.3,73.99008597,13.79182196,78.77997884
08:16:15:22:12,86,0.43,17.3,73.78802194,13.8642863,78.42063004
08:16:15:22:15,86,0.43,17.3,73.85537662,13.8858398,78.48064538
08:16:15:22:18,86,0.43,17.3,74.05753355,13.71053184,78.97442482
08:16:15:22:21,86,0.43,17.3,74.05753355,13.74481304,78.92964558
08:16:15:22:24,86,0.43,17.3,74.12488822,13.67727256,79.10616128
08:16:15:22:27,86,0.43,17.3,73.99008597,13.79869678,78.77096725
08:16:15:22:30,86,0.43,17.3,74.05511807,13.66946871,79.16125276
08:16:15:22:33,86,0.43,17.3,74.18927,13.85648245,79.09185421
08:16:15:22:36,86,0.43,17.3,73.85240372,13.56365219,79.03416145
08:16:15:22:39,86,0.43,17.3,73.9197584,13.66742485,78.98631641
08:16:15:22:42,86,0.43,17.3,74.12191533,13.72521051,79.17555982
08:16:15:22:45,86,0.43,17.3,73.98711307,13.6753216,79.06435493
08:16:15:22:48,86,0.43,17.3,73.98711307,13.71638473,79.01047119
08:16:15:22:51,86,0.43,17.3,74.12191533,13.68414739,79.22944356
08:16:15:22:54,86,0.43,17.3,74.32397935,13.7556827,79.40066379
08:16:15:22:57,86,0.43,17.3,74.32397935,13.76933944,79.3826406
08:16:15:23:0,86,0.43,17.3,74.45636613,13.68219642,79.80767183
08:16:15:23:3,86,0.43,17.3,74.31859098,14.03671427,79.16125276
08:16:15:23:6,86,0.43,17.3,74.38594565,13.44817377,80.02255647
08:16:15:23:9,86,0.43,17.3,74.38594565,13.74295498,79.63552257
08:16:15:23:12,86,0.43,17.3,74.52074791,13.6351875,79.95380825
08:16:15:23:15,86,0.43,17.3,74.92487596,13.92894679,80.09882983
08:16:15:23:18,86,0.43,17.3,75.12703288,13.78801294,80.54950228
08:16:15:23:21,86,0.43,17.3,75.19438756,14.13166114,80.18653026
08:16:15:23:24,86,0.43,17.3,75.26174223,14.02296463,80.41776583
08:16:15:23:27,86,0.43,17.3,75.12703288,13.81541932,80.51345592
08:16:15:23:30,86,0.43,17.3,73.10379135,14.149034,77.5522657
08:16:15:23:33,86,0.43,17.3,70.40356565,13.90321266,74.32379355
08:16:15:23:36,86,0.43,17.3,70.47092033,13.34207854,75.15044444
08:16:15:23:39,86,0.43,17.3,64.74660908,14.81942205,65.67693972
08:16:15:23:42,86,0.43,17.3,72.9630433,14.23617701,77.25256062
08:16:15:23:45,86,0.43,17.3,75.32064274,14.56551815,79.92064188
08:16:15:23:48,86,0.43,17.3,75.38799741,13.73022727,81.10803512
08:16:15:23:51,86,0.43,17.3,70.87504838,11.09977173,78.63161275
08:16:15:23:54,86,0.43,17.3,60.36948424,12.48690642,62.98749078
08:16:15:23:57,86,0.43,17.3,66.0260692,14.90693667,67.24495656
08:16:15:24:0,86,0.43,17.3,72.89345896,13.64568554,78.07317282
08:16:15:24:3,86,0.43,17.3,71.26644872,11.48968562,78.77013113
08:16:15:24:6,86,0.43,17.3,66.01427052,10.60896518,73.00977351
08:16:15:24:9,86,0.43,17.3,40.0225195,14.36141026,33.81464813
08:16:15:24:12,86,0.43,17.3,44.0638929,12.08435773,42.1407079
08:16:15:24:15,86,0.43,17.3,39.48358919,14.33920644,33.13385495
08:16:15:24:18,86,0.43,17.3,54.02996932,11.10330205,56.56612832
08:16:15:24:21,86,0.43,17.3,64.12908284,13.17215895,67.14787292
08:16:15:24:24,86,0.43,17.3,56.1844828,13.08640948,56.79206842
08:16:15:24:27,86,0.43,17.3,51.00003088,14.83242847,47.65951771
08:16:15:24:30,86,0.43,17.3,56.85607858,12.13601179,59.03214555
08:16:15:24:33,86,0.43,17.3,52.20702666,15.21212303,48.83474066
08:16:15:24:36,86,0.43,17.3,64.66150993,12.85796101,68.3826467
08:16:15:24:39,86,0.43,17.3,75.56934407,12.94482531,82.66666875
08:16:15:24:42,86,0.43,17.3,76.91625176,13.2449949,84.04841507
08:16:15:24:45,86,0.43,17.3,74.08781993,12.66964663,81.07421843
08:16:15:24:48,86,0.43,17.3,69.1723222,13.62450366,73.3252721
08:16:15:24:51,86,0.43,17.3,76.51221661,13.1364842,83.65831537
08:16:15:24:54,86,0.43,17.3,75.63669874,13.17884797,82.44667445
08:16:15:24:57,86,0.43,17.3,75.97337921,13.25224134,82.79431747
08:16:15:25:0,86,0.43,17.3,75.97124244,12.12114731,84.43201156
08:16:15:25:3,86,0.43,17.3,70.90858636,11.90282526,78.0261639
08:16:15:25:6,86,0.43,17.3,52.80225618,13.25976648,52.2888742
08:16:15:25:9,86,0.43,17.3,45.26271321,12.27285791,43.6240901
08:16:15:25:12,86,0.43,17.3,53.40807664,11.31437766,55.66246084
08:16:15:25:15,86,0.43,17.3,68.68708983,9.141255717,78.74040217
08:16:15:25:18,86,0.43,17.3,49.03271695,13.96294929,46.37448341
08:16:15:25:21,86,0.43,17.3,65.1868764,12.26273149,69.98420151
08:16:15:25:24,86,0.43,17.3,70.63926057,11.78911199,77.82047666
08:16:15:25:27,86,0.43,17.3,72.18767487,11.85340087,79.78295963
08:16:15:25:30,86,0.43,17.3,74.0033711,12.17512396,81.90226287
08:16:15:25:33,86,0.43,17.3,73.72503371,11.98606635,81.78399735
08:16:15:25:36,86,0.43,17.3,73.72503371,11.97919153,81.79310184
08:16:15:25:39,86,0.43,17.3,72.715271,12.14929692,80.23019467
08:16:15:25:42,86,0.43,17.3,72.78262568,11.82813125,80.74478439
08:16:15:25:45,86,0.43,17.3,72.37877634,11.69871737,80.38116205
08:16:15:25:48,86,0.43,17.3,70.6959314,11.05666474,79.00266733
08:16:15:25:51,86,0.43,17.3,67.12882781,11.9627477,73.07703529
08:16:15:25:54,86,0.43,17.3,72.04218877,11.27563711,80.49589725
08:16:15:25:57,86,0.43,17.3,70.96516429,9.319564445,81.66034346
08:16:15:26:0,86,0.43,17.3,59.85898225,10.73902938,65.18269576
08:16:15:26:3,86,0.43,17.3,67.1347736,10.68774693,74.90592374
08:16:15:26:6,86,0.43,17.3,69.28872965,10.50760801,78.00321686
08:16:15:26:9,86,0.43,17.3,69.22137498,10.28724209,78.20639572
08:16:15:26:12,86,0.43,17.3,70.29839946,10.19378168,79.75964098
08:16:15:26:15,86,0.43,17.3,70.63498703,9.904017218,80.59065831
08:16:15:26:18,86,0.43,17.3,70.43301591,10.13404505,80.0174468
08:16:15:26:21,86,0.43,17.3,70.29839946,9.809906479,80.26902813
08:16:15:26:24,86,0.43,17.3,70.23104478,9.9870725,79.94451795
08:16:15:26:27,86,0.43,17.3,70.02916656,9.661912,80.10812013
08:16:15:26:30,86,0.43,17.3,69.75798271,9.363043049,80.28695841
08:16:15:26:33,86,0.43,17.3,69.76829494,9.520792343,80.09102598
08:16:15:26:36,86,0.43,17.3,69.49906205,9.352173398,79.95715276
08:16:15:26:39,86,0.43,17.3,69.3643527,9.261044845,79.89936709
08:16:15:26:42,86,0.43,17.3,69.43170737,8.96730414,80.37930399
08:16:15:26:45,86,0.43,17.3,69.22973625,9.039675577,80.01465971
08:16:15:26:48,86,0.43,17.3,69.0951198,8.9759627,79.92036317
08:16:15:26:51,86,0.43,17.3,68.96050336,8.761431092,80.0265513
08:16:15:26:54,86,0.43,17.3,68.75853223,8.854371253,79.63450064
08:16:15:26:57,86,0.43,17.3,68.82579401,8.896502764,79.66803862
08:16:15:27:0,86,0.43,17.3,68.89138352,8.808402849,80.01484552
08:16:15:27:3,86,0.43,17.3,68.82737336,8.629174381,80.16832128
08:16:15:27:6,86,0.43,17.3,68.55814046,8.67310821,79.75118681
08:16:15:27:9,86,0.43,17.3,68.49078579,8.377342219,80.05544413
08:16:15:27:12,86,0.43,17.3,68.42343111,8.506570292,79.79364348
08:16:15:27:15,86,0.43,17.3,68.35616934,8.519270132,79.68708374
08:16:15:27:18,86,0.43,17.3,68.62540223,8.571295812,79.97638368
08:16:15:27:21,86,0.43,17.3,68.55814046,8.488026853,79.99765846
08:16:15:27:24,86,0.43,17.3,68.49078579,8.5350079,79.84548335
08:16:15:27:27,86,0.43,17.3,68.42343111,8.554563982,79.72972621
08:16:15:27:30,86,0.43,17.3,68.55637531,8.41948302,80.22982306
08:16:15:27:33,86,0.43,17.3,68.22201741,8.510397896,79.66246444
08:16:15:27:36,86,0.43,17.3,68.28937208,8.285201024,80.05274994
08:16:15:27:39,86,0.43,17.3,68.22201741,8.256772706,80.00081717
08:16:15:27:42,86,0.43,17.3,68.08740096,8.124506705,79.99765846
08:16:15:27:45,86,0.43,17.3,68.15466273,8.235191339,79.9397799
08:16:15:27:48,86,0.43,17.3,68.22201741,8.174516389,80.11053561
08:16:15:27:51,86,0.43,17.3,68.08740096,8.330147495,79.72331591
08:16:15:27:54,86,0.43,17.3,68.08740096,8.124515995,79.99765846
08:16:15:27:57,86,0.43,17.3,68.15466273,8.269472546,79.89407162
08:16:15:28:0,86,0.43,17.3,68.01837403,8.16463151,79.99542879
08:16:15:28:3,86,0.43,17.3,68.21579291,8.167660148,80.25527848
08:16:15:28:6,86,0.43,17.3,67.81194357,8.223290464,79.64109675
08:16:15:28:9,86,0.43,17.3,67.94656001,8.136203192,79.93745732
08:16:15:28:12,86,0.43,17.3,67.94656001,8.060793827,80.03825708
08:16:15:28:15,86,0.43,17.3,67.74458889,7.852124399,80.04717576
08:16:15:28:18,86,0.43,17.3,67.94656001,7.985403043,80.13896393
08:16:15:28:21,86,0.43,17.3,67.87920534,7.970668627,80.06872926
08:16:15:28:24,86,0.43,17.3,67.81194357,7.983377757,79.96179791
08:16:15:28:27,86,0.43,17.3,67.87920534,8.073493667,79.93132572
08:16:15:28:30,86,0.43,17.3,67.67565487,7.933377363,79.99041203
08:16:15:28:33,86,0.43,17.3,67.53537134,7.883367678,79.86954523
08:16:15:28:36,86,0.43,17.3,67.60272601,7.870667838,79.97666239
08:16:15:28:39,86,0.43,17.3,67.46810956,7.861804891,79.80832215
08:16:15:28:42,86,0.43,17.3,67.60272601,7.918661527,79.91246641
08:16:15:28:45,86,0.43,17.3,67.53537134,7.979336477,79.74106038
08:16:15:28:48,86,0.43,17.3,67.46810956,8.019451992,79.59724653
08:16:15:28:51,86,0.43,17.3,67.40075489,7.751120257,79.86638653
08:16:15:28:54,86,0.43,17.3,67.26613844,7.851929303,79.55125955
08:16:15:28:57,86,0.43,17.3,67.40075489,7.908776648,79.65531091
08:16:15:29:0,86,0.43,17.3,67.46653021,7.937204966,79.84957108
08:16:15:29:3,86,0.43,17.3,67.26353716,7.975304487,79.52617574
08:16:15:29:6,86,0.43,17.3,67.3981536,7.943057855,79.74997907
08:16:15:29:9,86,0.43,17.3,67.19627539,7.926316735,79.50164935
08:16:15:29:12,86,0.43,17.3,67.33089183,7.976317129,79.61508391
08:16:15:29:15,86,0.43,17.3,67.26353716,7.94103257,79.57216272
08:16:15:29:18,86,0.43,17.3,67.19627539,7.90574801,79.52924154
08:16:15:29:21,86,0.43,17.3,67.06165894,8.116238338,79.06630589
08:16:15:29:24,86,0.43,17.3,67.19627539,8.138813767,79.21662294
08:16:15:29:27,86,0.43,17.3,67.12892071,7.939016575,79.39434638
08:16:15:29:30,86,0.43,17.3,67.12743426,8.213210489,79.16812758
08:16:15:29:33,86,0.43,17.3,67.19646119,8.111398091,79.39769089
08:16:15:29:36,86,0.43,17.3,67.33098474,8.264214236,79.3731645
08:16:15:29:39,86,0.43,17.3,67.46560118,8.135989515,79.7263817
08:16:15:29:42,86,0.43,17.3,67.53295586,8.184986558,79.751001
08:16:15:29:45,86,0.43,17.3,67.60021763,8.151717993,79.88617486
08:16:15:29:48,86,0.43,17.3,67.60021763,8.371071267,79.59139365
08:16:15:29:51,86,0.43,17.3,67.60021763,8.323086867,79.65586833
08:16:15:29:54,86,0.43,17.3,67.60021763,8.281949419,79.71114561
08:16:15:29:57,86,0.43,17.3,67.86945052,8.498497021,79.7819377
08:16:15:30:0,86,0.43,17.3,67.8006094,8.538612537,79.78138028
08:16:15:30:3,86,0.43,17.3,67.80348939,8.476906364,79.86833749
08:16:15:30:6,86,0.43,17.3,67.87084407,8.567031564,79.8375866
08:16:15:30:9,86,0.43,17.3,67.87084407,8.59445653,79.8007041
08:16:15:30:12,86,0.43,17.3,67.87084407,8.731553487,79.61610584
08:16:15:30:15,86,0.43,17.3,67.80348939,8.675709494,79.60068395
08:16:15:30:18,86,0.43,17.3,67.73622762,8.551312377,79.67751473
08:16:15:30:21,86,0.43,17.3,68.00546052,8.781553882,79.73000492
08:16:15:30:24,86,0.43,17.3,67.93810584,8.862806846,79.52998476
08:16:15:30:27,86,0.43,17.3,67.73622762,8.756953167,79.40066379
08:16:15:30:30,86,0.43,17.3,67.93949939,8.972478837,79.52970605
08:16:15:30:33,86,0.43,17.3,67.87325955,8.957763002,79.46021461
08:16:15:30:36,86,0.43,17.3,67.87325955,8.985187967,79.42323922
08:16:15:30:39,86,0.43,17.3,68.07513777,9.091032355,79.5528389
08:16:15:30:42,86,0.43,17.3,68.14249244,9.085188757,79.65150189
08:16:15:30:45,86,0.43,17.3,68.20975421,9.154745233,79.64843609
08:16:15:30:48,86,0.43,17.3,68.14249244,9.345670188,79.30014274
08:16:15:30:51,86,0.43,17.3,68.00787599,9.165419787,79.36173743
08:16:15:30:54,86,0.43,17.3,68.14249244,9.092035708,79.64221159
08:16:15:30:57,86,0.43,17.3,68.14249244,9.414232602,79.20770426
08:16:15:31:0,86,0.43,17.3,68.34297711,9.362392728,79.69442307
08:16:15:31:3,86,0.43,17.3,68.34009712,9.293830314,79.78314544
08:16:15:31:6,86,0.43,17.3,68.40735889,9.788445886,79.2058462
08:16:15:31:9,86,0.43,17.3,68.40735889,9.589633466,79.47442877
08:16:15:31:12,86,0.43,17.3,68.54197534,9.797271671,79.37576578
08:16:15:31:15,86,0.43,17.3,68.47471357,9.535842629,79.63812385
08:16:15:31:18,86,0.43,17.3,68.47471357,9.467280215,79.73074815
08:16:15:31:21,86,0.43,17.3,68.40735889,9.500539489,79.59483106
08:16:15:31:24,86,0.43,17.3,68.47471357,9.768843353,79.32318268
08:16:15:31:27,86,0.43,17.3,68.54197534,9.687646131,79.52394607
08:16:15:31:30,86,0.43,17.3,68.60793647,9.640637213,79.82374405
08:16:15:31:33,86,0.43,17.3,68.60171197,9.722856368,79.70399208
08:16:15:31:36,86,0.43,17.3,68.46718843,9.851155411,79.34826649
08:16:15:31:39,86,0.43,17.3,68.60171197,9.969699639,79.36991289
08:16:15:31:42,86,0.43,17.3,68.46718843,9.844280589,79.35755679
08:16:15:31:45,86,0.43,17.3,68.39983375,9.781571064,79.35133229
08:16:15:31:48,86,0.43,17.3,68.66906664,9.998127957,79.42258889
08:16:15:31:51,86,0.43,17.3,68.26531021,9.827558049,79.1069045
08:16:15:31:54,86,0.43,17.3,68.39983375,10.04207108,78.99867251
08:16:15:31:57,86,0.43,17.3,68.39983375,9.939227455,79.1378412
08:16:15:32:0,86,0.43,17.3,68.39853311,9.699351909,79.60830199
08:16:15:32:3,86,0.43,17.3,68.25146766,9.937183589,79.08628003
08:16:15:32:6,86,0.43,17.3,68.18420589,10.13497408,78.72674542
08:16:15:32:9,86,0.43,17.3,68.65513119,10.02553434,79.51391254
08:16:15:32:12,86,0.43,17.3,68.45334588,9.940249388,79.35588454
08:16:15:32:15,86,0.43,17.3,68.58786942,9.805168426,79.72155075
08:16:15:32:18,86,0.43,17.3,68.65513119,10.22434676,79.24440094
08:16:15:32:21,86,0.43,17.3,68.18420589,9.991067329,78.92202753
08:16:15:32:24,86,0.43,17.3,68.52060765,10.06464651,79.27840344
08:16:15:32:27,86,0.43,17.3,68.65513119,9.984378313,79.56974725
08:16:15:32:30,86,0.43,17.3,68.38478346,9.994040225,79.33748975
08:16:15:32:33,86,0.43,17.3,68.65392346,9.943222284,79.77218288
08:16:15:32:36,86,0.43,17.3,68.65392346,10.15578435,79.48344036
08:16:15:32:39,86,0.43,17.3,68.31742879,10.21236228,78.94934101
08:16:15:32:42,86,0.43,17.3,68.51930701,10.13999084,79.32197495
08:16:15:32:45,86,0.43,17.3,68.45204524,10.21440614,79.12947993
08:16:15:32:48,86,0.43,17.3,68.51930701,10.2223029,79.21021264
08:16:15:32:51,86,0.43,17.3,68.38478346,10.19285265,79.06732782
08:16:15:32:54,86,0.43,17.3,68.45204524,10.2967182,79.01771762
08:16:15:32:57,86,0.43,17.3,68.51930701,10.33192844,79.06119622
08:16:15:33:0,86,0.43,17.3,68.51809927,10.37995929,79.14304377
08:16:15:33:3,86,0.43,17.3,68.52711086,10.47592809,79.02468535
08:16:15:33:6,86,0.43,17.3,68.52711086,10.52386603,78.95937454
08:16:15:33:9,86,0.43,17.3,68.39249441,10.39166507,78.95621583
08:16:15:33:12,86,0.43,17.3,68.39249441,10.32997747,79.04020015
08:16:15:33:15,86,0.43,17.3,68.1907091,10.47081842,78.57364128
08:16:15:33:18,86,0.43,17.3,67.98883088,10.50212673,78.25628463
08:16:15:33:21,86,0.43,17.3,68.25797087,10.59521554,78.49588147
08:16:15:33:24,86,0.43,17.3,68.12335442,11.51179654,77.06498946
08:16:15:33:27,86,0.43,17.3,68.12335442,11.42948448,77.17703048
08:16:15:33:30,86,0.43,17.3,68.18950136,10.54625566,78.61674827
08:16:15:33:33,86,0.43,17.3,67.99607731,10.35812708,78.60959474
08:16:15:33:36,86,0.43,17.3,68.13069376,10.312233,78.85578769
08:16:15:33:39,86,0.43,17.3,68.26531021,10.35533999,78.98055642
08:16:15:33:42,86,0.43,17.3,67.5250591,10.59781682,77.64015194
08:16:15:33:45,86,0.43,17.3,68.26531021,10.27312084,79.09269034
08:16:15:33:48,86,0.43,17.3,68.26531021,10.22508999,79.15818696
08:16:15:33:51,86,0.43,17.3,68.06343199,10.13980503,78.99913702
08:16:15:33:54,86,0.43,17.3,68.19795553,10.32691167,78.92750881
08:16:15:33:57,86,0.43,17.3,68.19795553,10.15550564,79.16125276
08:16:15:34:0,86,0.43,17.3,68.1968407,10.09381805,79.39332445
08:16:15:34:3,86,0.43,17.3,68.19842005,10.12131734,79.35811421
08:16:15:34:6,86,0.43,17.3,68.33303649,10.05470588,79.63292129
08:16:15:34:9,86,0.43,17.3,68.33303649,10.04104914,79.65168769
08:16:15:34:12,86,0.43,17.3,68.40039117,10.07635228,79.6953521
08:16:15:34:15,86,0.43,17.3,68.19842005,10.35431806,79.03964273
08:16:15:34:18,86,0.43,17.3,68.26577472,10.18393396,79.36433871
08:16:15:34:21,86,0.43,17.3,68.0638965,10.36602384,78.83971547
08:16:15:34:24,86,0.43,17.3,68.53500762,10.46217844,79.35198261
08:16:15:34:27,86,0.43,17.3,68.26577472,9.848089612,79.82337244
08:16:15:34:30,86,0.43,17.3,68.4665381,10.19387458,79.77608481
08:16:15:34:33,86,0.43,17.3,68.32857715,9.965611907,79.8996458
08:16:15:34:36,86,0.43,17.3,67.85755894,10.22592611,78.89843017
08:16:15:34:39,86,0.43,17.3,68.05943716,10.04383623,79.42407534
08:16:15:34:42,86,0.43,17.3,68.1939607,10.12131734,79.50229967
08:16:15:34:45,86,0.43,17.3,68.1939607,10.12809925,79.49291647
08:16:15:34:48,86,0.43,17.3,67.99208248,10.0428143,79.33330911
08:16:15:34:51,86,0.43,17.3,68.05943716,10.17408624,79.24570158
08:16:15:34:54,86,0.43,17.3,68.1939607,10.18978685,79.40846764
08:16:15:34:57,86,0.43,17.3,67.99208248,10.13190828,79.21132747
08:16:15:35:0,86,0.43,17.3,68.05832232,10.18096106,79.3856135
08:16:15:35:3,86,0.43,17.3,67.99496248,10.10450189,79.40354378
08:16:15:35:6,86,0.43,17.3,68.06231715,10.2905866,79.24059192
08:16:15:35:9,86,0.43,17.3,67.9277007,10.37085479,78.9459036
08:16:15:35:12,86,0.43,17.3,67.86034603,10.1573637,79.14648118
08:16:15:35:15,86,0.43,17.3,67.72582249,10.08675742,79.05868784
08:16:15:35:18,86,0.43,17.3,67.99496248,9.946845501,79.61972906
08:16:15:35:21,86,0.43,17.3,67.86034603,9.972300923,79.40029217
08:16:15:35:24,86,0.43,17.3,67.86034603,10.04077043,79.30627434
08:16:15:35:27,86,0.43,17.3,67.86034603,10.08192646,79.24988222
08:16:15:35:30,86,0.43,17.3,67.92667877,10.07607357,79.50044161
08:16:15:35:33,86,0.43,17.3,67.71866895,9.93597585,79.40707409
08:16:15:35:36,86,0.43,17.3,67.92054717,10.06919875,79.50137064
08:16:15:35:39,86,0.43,17.3,67.78593073,10.1358102,79.22498421
08:16:15:35:42,86,0.43,17.3,67.78593073,10.1974978,79.14016377
08:16:15:35:45,86,0.43,17.3,67.8531925,10.45892684,78.87334636
08:16:15:35:48,86,0.43,17.3,67.65140718,10.22973514,78.91087917
08:16:15:35:51,86,0.43,17.3,67.8531925,10.10933285,79.35374777
08:16:15:35:54,86,0.43,17.3,67.65140718,10.20232875,78.94859779
08:16:15:35:57,86,0.43,17.3,67.71866895,10.36100708,78.82299293
08:16:15:36:0,86,0.43,17.3,67.71773992,10.25128863,79.12390575
08:16:15:36:3,86,0.43,17.3,67.70872833,10.16906948,79.22479841
08:16:15:36:6,86,0.43,17.3,67.70872833,10.24441381,79.12102576
08:16:15:36:9,86,0.43,17.3,67.57420479,10.18077526,79.02347761
08:16:15:36:12,86,0.43,17.3,67.64146656,10.20232875,79.08637294
08:16:15:36:15,86,0.43,17.3,67.70872833,10.23753899,79.13040896
08:16:15:36:18,86,0.43,17.3,67.77599011,10.4237166,78.96689968
08:16:15:36:21,86,0.43,17.3,67.70872833,10.25816345,79.10207354
08:16:15:36:24,86,0.43,17.3,67.77599011,10.47852937,78.89136954
08:16:15:36:27,86,0.43,17.3,67.64146656,10.41479791,78.79382139
08:16:15:36:30,86,0.43,17.3,67.57327576,10.54402599,78.6732333
08:16:15:36:33,86,0.43,17.3,67.5777351,10.37261995,78.91580303
08:16:15:36:36,86,0.43,17.3,67.71235155,10.16219466,79.3917451
08:16:15:36:39,86,0.43,17.3,67.51047333,10.44016043,78.72981122
08:16:15:36:42,86,0.43,17.3,67.5777351,10.30405754,79.01037828
08:16:15:36:45,86,0.43,17.3,67.51047333,10.27572212,78.95677325
08:16:15:36:48,86,0.43,17.3,67.71235155,10.498039,78.92843784
08:16:15:36:51,86,0.43,17.3,67.5777351,10.44118236,78.82122778
08:16:15:36:54,86,0.43,17.3,67.51047333,10.37847284,78.81491037
08:16:15:36:57,86,0.43,17.3,67.44321156,10.50091899,78.55329552
08:16:15:37:0,86,0.43,17.3,67.24049721,10.61435356,78.26808331
08:16:15:37:3,86,0.43,17.3,67.23287917,10.42929078,78.51334723
08:16:15:37:6,86,0.43,17.3,67.50192626,10.37847284,78.95547261
08:16:15:37:9,86,0.43,17.3,67.23287917,10.42241596,78.52282334
08:16:15:37:12,86,0.43,17.3,67.23287917,10.47044681,78.4564906
08:16:15:37:15,86,0.43,17.3,67.56918803,10.48921322,78.89545727
08:16:15:37:18,86,0.43,17.3,67.36740271,10.27367826,78.91440948
08:16:15:37:21,86,0.43,17.3,67.23287917,10.36760319,78.59863219
08:16:15:37:24,86,0.43,17.3,67.30014094,10.53315633,78.462808
08:16:15:37:27,86,0.43,17.3,67.1656174,10.41461211,78.44069709
08:16:15:37:30,86,0.43,17.3,67.16478127,10.46255005,78.52598204
08:16:15:37:33,86,0.43,17.3,67.08860081,10.34502776,78.58330319
08:16:15:37:36,86,0.43,17.3,67.08860081,10.35190258,78.57382709
08:16:15:37:39,86,0.43,17.3,67.22321726,10.35394645,78.75731051
08:16:15:37:42,86,0.43,17.3,67.08860081,10.39305861,78.51687755
08:16:15:37:45,86,0.43,17.3,66.88681549,10.19118039,78.51687755
08:16:15:37:48,86,0.43,17.3,66.95407726,10.50064028,78.18149772
08:16:15:37:51,86,0.43,17.3,66.88681549,10.3557116,78.28907939
08:16:15:37:54,86,0.43,17.3,66.95407726,10.39788957,78.32391802
08:16:15:37:57,86,0.43,17.3,66.88681549,9.855336046,78.98204287
08:16:15:38:0,86,0.43,17.3,67.08785758,10.21477775,78.91617464
08:16:15:38:3,86,0.43,17.3,67.08404856,10.33815294,78.73965894
08:16:15:38:6,86,0.43,17.3,67.01678679,10.3989115,78.56212131
08:16:15:38:9,86,0.43,17.3,66.81500147,10.57403365,78.03898452
08:16:15:38:12,86,0.43,17.3,66.7477397,10.15494822,78.52728268
08:16:15:38:15,86,0.43,17.3,66.81500147,9.964032556,78.88551665
08:16:15:38:18,86,0.43,17.3,66.68047793,10.18133267,78.39731139
08:16:15:38:21,86,0.43,17.3,66.54595439,9.918881698,78.57484902
08:16:15:38:24,86,0.43,17.3,66.47869261,10.14407857,78.16904872
08:16:15:38:27,86,0.43,17.3,66.47869261,10.15086049,78.15957261
08:16:15:38:30,86,0.43,17.3,66.47794939,9.89045338,78.67416233
08:16:15:38:33,86,0.43,17.3,66.34667745,10.02553434,78.30375807
08:16:15:38:36,86,0.43,17.3,66.48120099,9.821890966,78.77394015
08:16:15:38:39,86,0.43,17.3,66.41393922,10.07449422,78.32921349
08:16:15:38:42,86,0.43,17.3,65.13605846,10.65188637,75.7498546
08:16:15:38:45,86,0.43,17.3,66.14489213,9.734562146,78.42769067
08:16:15:38:48,86,0.43,17.3,66.01036859,9.794298775,78.15771455
08:16:15:38:51,86,0.43,17.3,65.80858327,9.544482608,78.2244189
08:16:15:38:54,86,0.43,17.3,65.67405973,9.549406467,78.03062325
08:16:15:38:57,86,0.43,17.3,65.20322733,9.576627046,77.33821719
08:16:15:39:0,86,0.43,17.3,65.47162409,9.512059461,77.95397827
08:16:15:39:3,86,0.43,17.3,65.61915406,9.493478861,78.18539964
08:16:15:39:6,86,0.43,17.3,65.35010697,9.37298367,77.97841176
08:16:15:39:9,86,0.43,17.3,65.55189229,9.58851863,77.95936664
08:16:15:39:12,86,0.43,17.3,65.14822875,9.370010774,77.70146792
08:16:15:39:15,86,0.43,17.3,65.01370521,9.457153788,77.39265834
