market_id,house_name,bid_price,bid_quantity,state,Q_min,Q_max,P_min,P_max
8,house_3_9A_tm_3_A_9_Meter_79_947,46.3105124066,3.47133208954,ON,0,3.5258090959,44.4641473543,48.1568774589
8,house_3_3A_tm_3_A_3_Meter_71_806,25.0805485616,2.60044001837,OFF,0,2.60044001837,14.1780149876,35.9830821355
8,house_3_28C_tm_3_C_28_Meter_66_772,44.6284034043,4.68590478795,ON,0,4.68590478795,41.8589574022,47.3978494065
8,house_3_13C_tm_3_C_13_Meter_62_679,33.1607387894,5.12375490505,OFF,0,5.12375490505,29.0422837918,37.279193787
8,house_3_10A_tm_3_A_10_Meter_88_1047,30.2576321961,5.20006481578,OFF,0,5.20006481578,18.8942324153,41.6210319768
8,house_3_6B_tm_3_B_6_Meter_96_1111,39.8248091662,3.89711227522,OFF,0,3.89711227522,37.8241632846,41.8254550478
8,house_3_3B_tm_3_B_3_Meter_65_732,33.9010386641,3.85035156818,OFF,0,3.85035156818,26.4716691474,41.3304081808
8,house_3_8A_tm_3_A_8_Meter_69_788,34.4536319852,4.33905421316,OFF,0,4.33905421316,26.7411337621,42.1661302082
8,house_3_7C_tm_3_C_7_Meter_62_673,39.7647032479,4.69567290386,OFF,0,4.69567290386,38.1665432692,41.3628632266
8,house_3_15B_tm_3_B_15_Meter_107_1226,40.3802545507,3.90705804011,OFF,0,3.90705804011,37.3186846648,43.4418244366
8,house_3_8A_tm_3_A_8_Meter_114_1280,39.7462537058,5.17736042133,OFF,0,5.17736042133,35.3261723947,44.1663350168
8,house_3_8C_tm_3_C_8_Meter_83_991,38.6981363216,2.60149680754,OFF,0,2.60149680754,34.2205670297,43.1757056135
8,house_3_20A_tm_3_A_20_Meter_76_883,38.2769106572,5.20766908968,ON,0,5.20766908968,32.160277608,44.3935437063
8,house_3_20C_tm_3_C_20_Meter_66_764,37.2482640277,3.40626232752,OFF,0,3.40626232752,34.0870935117,40.4094345437
8,house_3_7B_tm_3_B_7_Meter_96_1112,30.3063419946,4.3299968661,ON,0,4.3299968661,12.680023073,47.9326609162
8,house_3_10C_tm_3_C_10_Meter_104_1191,14.8447910215,2.16658918148,OFF,0,2.16658918148,0,29.6895820429
8,house_3_4B_tm_3_B_4_Meter_87_1026,36.5007824906,4.33339048036,OFF,0,4.33339048036,33.0681651325,39.9333998486
8,house_3_9A_tm_3_A_9_Meter_82_977,45.8800702496,3.90489964812,ON,0,3.90489964812,45.2895586185,46.4705818807
8,house_3_13B_tm_3_B_13_Meter_76_902,38.9167635039,6.07946538518,OFF,0,6.07946538518,34.2512246624,43.5823023454
8,house_3_7C_tm_3_C_7_Meter_73_825,39.7021066872,6.07345491741,OFF,0,6.07345491741,35.4989757102,43.9052376642
8,house_3_5B_tm_3_B_5_Meter_90_1057,37.0474322282,2.16632261553,OFF,0,2.16632261553,30.8480766384,43.246787818
8,house_3_11A_tm_3_A_11_Meter_69_791,24.396700275,2.60316911702,OFF,0,2.60316911702,6.41407670837,42.3793238417
8,house_3_2A_tm_3_A_2_Meter_82_970,16.8798264818,2.60420913685,OFF,0,2.60420913685,0,33.7596529637
8,house_3_12C_tm_3_C_12_Meter_103_1178,29.6115152624,3.90181306696,OFF,0,3.90181306696,19.664924253,39.5581062718
8,house_3_15C_tm_3_C_15_Meter_76_921,24.8917774279,5.21166782438,OFF,0,5.21166782438,12.0845041089,37.6990507468
8,house_3_1B_tm_3_B_1_Meter_99_1129,18.9704999993,1.73809362664,OFF,0,1.73809362664,0,37.9409999986
8,house_3_15A_tm_3_A_15_Meter_98_1128,31.0293623293,4.77602576052,OFF,0,4.77602576052,24.0761526665,37.9825719921
8,house_3_14A_tm_3_A_14_Meter_69_794,34.9275304218,5.20525600351,OFF,0,5.20525600351,31.2042479346,38.6508129091
8,house_3_21A_tm_3_A_21_Meter_76_884,36.2842812091,5.64201046994,OFF,0,5.64201046994,33.8453006805,38.7232617376
8,house_3_6B_tm_3_B_6_Meter_107_1217,33.6071144459,4.77464981284,OFF,0,4.77464981284,26.7660764345,40.4481524574
8,house_3_9C_tm_3_C_9_Meter_104_1190,48.1343692891,6.49700751002,ON,0,6.49700751002,47.5506933286,48.7180452495
8,house_3_12A_tm_3_A_12_Meter_113_1269,24.0322322614,2.15863580972,OFF,0,2.15863580972,8.29569343123,39.7687710916
8,house_3_7A_tm_3_A_7_Meter_79_945,31.3177499078,4.77254387114,OFF,0,4.77254387114,27.0841846811,35.5513151345
8,house_3_8A_tm_3_A_8_Meter_111_1249,37.8699136266,3.45502353903,OFF,0,3.45502353903,32.7112544414,43.0285728118
8,house_3_8C_tm_3_C_8_Meter_73_826,35.3410629536,5.20508662501,OFF,0,5.20508662501,32.0771800789,38.6049458282
8,house_3_25A_tm_3_A_25_Meter_76_888,38.5037456097,2.1707065022,OFF,0,2.1707065022,35.1429928547,41.8644983647
8,house_3_9B_tm_3_B_9_Meter_99_1137,22.9916040322,3.04117920567,OFF,0,3.04117920567,10.2343727139,35.7488353505
8,house_3_9B_tm_3_B_9_Meter_76_898,31.6346789825,3.47427672954,OFF,0,3.47427672954,22.8129327031,40.4564252619
8,house_3_11C_tm_3_C_11_Meter_103_1177,29.9934236015,3.90288313846,OFF,0,3.90288313846,19.9782705199,40.0085766831
8,house_3_4C_tm_3_C_4_Meter_66_748,38.3199202238,3.40642682951,OFF,0,3.40642682951,33.4055706153,43.2342698324
8,house_3_5B_tm_3_B_5_Meter_87_1027,41.527363183,3.03320965797,OFF,0,3.03320965797,38.6548674236,44.3998589424
8,house_3_1B_tm_3_B_1_Meter_107_1212,27.4060920063,4.34125910732,OFF,0,4.34125910732,20.8817907698,33.9303932429
8,house_3_4C_tm_3_C_4_Meter_103_1170,28.9553816918,1.73512884597,OFF,0,1.73512884597,15.7700313756,42.140732008
8,house_3_9C_tm_3_C_9_Meter_92_1076,40.9372522828,6.07764146303,OFF,0,6.07764146303,38.9718687702,42.9026357953
8,house_3_10C_tm_3_C_10_Meter_74_843,28.2037139299,4.33439100411,OFF,0,4.33439100411,15.25887235,41.1485555097
8,house_3_18C_tm_3_C_18_Meter_66_762,41.7467464144,3.8325200111,ON,0,3.8325200111,39.5299536141,43.9635392146
8,house_3_1B_tm_3_B_1_Meter_87_1023,50.7797803615,5.63359303684,ON,0,5.63359303684,50.5662734878,50.9932872352
8,house_3_14A_tm_3_A_14_Meter_109_1240,25.4068582388,3.89421291516,OFF,0,3.89421291516,12.45332632,38.3603901577
8,house_3_15A_tm_3_A_15_Meter_113_1272,31.7100191019,6.04238947814,OFF,0,6.04238947814,25.8583704829,37.5616677209
8,house_3_11C_tm_3_C_11_Meter_104_1192,35.0657446025,6.06346731959,OFF,0,6.06346731959,30.1206303497,40.0108588553
8,house_3_2A_tm_3_A_2_Meter_113_1259,16.6885222799,3.8853951684,OFF,0,3.8853951684,0,33.3770445597
8,house_3_12C_tm_3_C_12_Meter_92_1079,33.5696650056,5.64396482645,OFF,0,5.64396482645,28.6797209272,38.4596090841
8,house_3_6B_tm_3_B_6_Meter_86_1020,41.5690413029,5.20435355376,OFF,0,5.20435355376,40.0138836732,43.1241989327
8,house_3_7A_tm_3_A_7_Meter_113_1264,24.4285139342,3.88511645451,OFF,0,3.88511645451,13.5711978301,35.2858300384
8,house_3_2A_tm_3_A_2_Meter_60_660,34.1506021357,4.68276936473,OFF,0,4.68276936473,28.6804330075,39.620771264
8,house_3_1C_tm_3_C_1_Meter_76_907,33.3621240416,3.04060030614,OFF,0,3.04060030614,23.8661969085,42.8580511746
8,house_3_10C_tm_3_C_10_Meter_85_1009,30.3953233698,4.75834220048,OFF,0,4.75834220048,18.4740814133,42.3165653264
8,house_3_1A_tm_3_A_1_Meter_69_781,44.0873629066,3.90401891018,ON,0,3.41223693923,42.5116474494,45.6630783638
8,house_3_6A_tm_3_A_6_Meter_112_1255,20.0265132078,3.02439951228,OFF,0,3.02439951228,4.57380152966,35.4792248859
8,house_3_2B_tm_3_B_2_Meter_86_1016,32.1762005829,5.20352832506,OFF,0,5.20352832506,23.9663417513,40.3860594144
8,house_3_14C_tm_3_C_14_Meter_92_1081,14.8659645759,3.03974828818,OFF,0,3.03974828818,0.307524650559,29.4244045012
8,house_3_10C_tm_3_C_10_Meter_92_1077,38.8620483036,4.34241484543,OFF,0,4.34241484543,35.1430378932,42.5810587139
8,house_3_5B_tm_3_B_5_Meter_80_958,27.1678719508,3.47164983187,OFF,0,3.47164983187,12.5934402891,41.7423036126
8,house_3_1A_tm_3_A_1_Meter_79_939,29.4070860526,5.63884890343,OFF,0,5.63884890343,24.4478135253,34.3663585799
8,house_3_8B_tm_3_B_8_Meter_99_1136,32.0031327884,3.4753352794,OFF,0,3.4753352794,26.9325021265,37.0737634504
8,house_3_11B_tm_3_B_11_Meter_90_1063,43.7588134262,5.63012709814,OFF,0,5.63012709814,41.9339553928,45.5836714595
8,house_3_7C_tm_3_C_7_Meter_85_1006,23.9868233067,3.02802669518,OFF,0,3.02802669518,9.32440192644,38.649244687
8,house_3_5A_tm_3_A_5_Meter_98_1118,42.8417405899,4.77684772671,OFF,0,4.77684772671,40.5255627592,45.1579184206
8,house_3_5C_tm_3_C_5_Meter_66_749,23.9581326443,1.70409238142,OFF,0,1.70409238142,7.49439803525,40.4218672534
8,house_3_3B_tm_3_B_3_Meter_99_1131,40.744690343,5.64790640873,ON,0,5.64790640873,38.7430386076,42.7463420785
8,house_3_8B_tm_3_B_8_Meter_77_931,35.8749324816,4.34039675194,OFF,0,4.34039675194,31.2663091347,40.4835558286
8,house_3_12A_tm_3_A_12_Meter_79_950,41.148158971,4.33892045723,OFF,0,4.33892045723,38.3377853975,43.9585325445
8,house_3_10A_tm_3_A_10_Meter_76_873,0.0,1.30260053335,OFF,0,0,0.0,0.0
8,house_3_4A_tm_3_A_4_Meter_60_662,24.1706082957,4.25863994088,OFF,0,4.25863994088,6.35508423172,41.9861323597
8,house_3_14B_tm_3_B_14_Meter_106_1210,17.3473341661,2.17260158529,OFF,0,2.17260158529,0,34.6946683322
8,house_3_1B_tm_3_B_1_Meter_65_730,34.4558365279,5.98967868543,OFF,0,5.98967868543,27.7702436754,41.1414293804
8,house_3_8C_tm_3_C_8_Meter_76_914,36.768303794,3.9079327104,OFF,0,3.9079327104,33.3862969255,40.1503106625
8,house_3_6C_tm_3_C_6_Meter_65_740,39.325361322,4.25920545315,OFF,0,4.25920545315,36.9626869509,41.688035693
8,house_3_13A_tm_3_A_13_Meter_113_1270,19.2680194721,1.7267022646,OFF,0,1.7267022646,0,38.5360389443
8,house_3_1B_tm_3_B_1_Meter_96_1106,27.2570220336,6.06111896681,OFF,0,1.61776680138,0,54.5140440672
8,house_3_15C_tm_3_C_15_Meter_92_1082,41.2226552858,3.47401518016,OFF,0,3.47401518016,37.5745729809,44.8707375907
8,house_3_3A_tm_3_A_3_Meter_60_661,53.9699707696,5.10699590936,ON,0,5.10699590936,52.9696457365,54.9702958028
8,house_3_5A_tm_3_A_5_Meter_69_785,39.0636821788,5.63838414095,OFF,0,5.63838414095,36.5430237885,41.584340569
8,house_3_6C_tm_3_C_6_Meter_66_750,35.398731316,4.25879712989,OFF,0,4.25879712989,33.3661346643,37.4313279676
8,house_3_18A_tm_3_A_18_Meter_76_881,20.0686074183,6.07615310879,OFF,0,6.07615310879,13.0381878635,27.0990269731
8,house_3_2B_tm_3_B_2_Meter_95_1099,30.9120274243,5.19568088976,OFF,0,5.19568088976,21.650978239,40.1730766095
8,house_3_1A_tm_3_A_1_Meter_113_1258,26.3460157269,4.31524981458,OFF,0,4.31524981458,15.5610803067,37.1309511472
8,house_3_8C_tm_3_C_8_Meter_74_841,36.5595540442,6.0652923006,ON,0,6.0652923006,30.2283689337,42.8907391548
8,house_3_15A_tm_3_A_15_Meter_88_1052,39.6050134814,1.73355662882,OFF,0,1.73355662882,34.5578800121,44.6521469506
8,house_3_8B_tm_3_B_8_Meter_90_1060,47.0566116456,5.196369376,ON,0,5.196369376,41.3532701885,52.7599531027
8,house_3_6B_tm_3_B_6_Meter_106_1202,21.6687949688,2.17258190032,OFF,0,2.17258190032,1.44629964948,41.8912902881
8,house_3_28B_tm_3_B_28_Meter_64_724,44.602799833,4.70602755794,ON,0,4.70602755794,42.1195756955,47.0860239705
8,house_3_15A_tm_3_A_15_Meter_76_878,26.7200268463,5.64280440916,OFF,0,5.64280440916,21.7750969758,31.6649567167
8,house_3_9B_tm_3_B_9_Meter_106_1205,17.9324072207,1.73800415898,OFF,0,1.73800415898,0,35.8648144414
8,house_3_4B_tm_3_B_4_Meter_76_893,33.7829197877,3.47352815673,OFF,0,3.47352815673,27.17720017,40.3886394053
8,house_3_10C_tm_3_C_10_Meter_103_1176,28.7497503881,2.60214793407,OFF,0,2.60214793407,17.9217137565,39.5777870198
8,house_3_5C_tm_3_C_5_Meter_74_838,20.8714622712,3.46695927496,OFF,0,3.46695927496,5.84685622052,35.8960683219
8,house_3_7A_tm_3_A_7_Meter_82_975,17.6934782762,2.16997295746,OFF,0,2.16997295746,0,35.3869565523
8,house_3_3C_tm_3_C_3_Meter_92_1070,36.0927915616,4.34164166861,OFF,0,4.34164166861,33.4754872761,38.7100958471
8,house_3_7A_tm_3_A_7_Meter_63_688,49.9454830916,5.95147159504,ON,0,5.95147159504,49.6297517974,50.2612143858
8,house_3_15B_tm_3_B_15_Meter_77_938,17.8638569887,3.4726587152,OFF,0,3.4726587152,0.0411346450548,35.6865793322
8,house_3_7A_tm_3_A_7_Meter_98_1120,34.3905457627,4.77481431115,OFF,0,4.77481431115,30.2557806664,38.5253108589
8,house_3_12A_tm_3_A_12_Meter_88_1049,35.7743286883,5.20066615051,OFF,0,5.20066615051,32.5610766036,38.9875807729
8,house_3_7A_tm_3_A_7_Meter_114_1279,34.784259958,3.45193513872,OFF,0,3.45193513872,30.9843320839,38.584187832
8,house_3_12B_tm_3_B_12_Meter_76_901,45.1162980489,4.34129838321,ON,0,4.34129838321,34.7191118741,55.5134842238
8,house_3_6A_tm_3_A_6_Meter_63_687,28.0336628747,5.53353255009,OFF,0,5.53353255009,23.942384019,32.1249417305
8,house_3_11A_tm_3_A_11_Meter_109_1237,41.2187389791,3.02885556336,ON,0,3.02885556336,34.2242585892,48.2132193689
8,house_3_3C_tm_3_C_3_Meter_62_669,32.3099846389,4.69365099166,OFF,0,4.69365099166,28.9370570674,35.6829122105
8,house_3_6C_tm_3_C_6_Meter_103_1172,43.8505715602,4.33674673533,ON,0,4.33674673533,40.1351350514,47.566008069
8,house_3_10C_tm_3_C_10_Meter_62_676,37.8096392824,4.69492087813,OFF,0,4.69492087813,32.3883838166,43.2308947482
8,house_3_12A_tm_3_A_12_Meter_71_815,35.3986562976,4.33397128755,OFF,0,4.33397128755,28.6698626174,42.1274499779
8,house_3_13A_tm_3_A_13_Meter_69_793,42.4945138556,2.6027394947,OFF,0,2.6027394947,39.7359713523,45.2530563589
8,house_3_5C_tm_3_C_5_Meter_73_823,26.447342893,3.9039987845,OFF,0,3.9039987845,14.2099423664,38.6847434196
8,house_3_7C_tm_3_C_7_Meter_103_1173,17.6020834436,1.30124205953,OFF,0,1.30124205953,0,35.2041668871
8,house_3_13C_tm_3_C_13_Meter_103_1179,32.1857141422,4.33622931383,OFF,0,4.33622931383,24.3949344085,39.976493876
8,house_3_2A_tm_3_A_2_Meter_69_782,34.5135913529,4.33789462607,OFF,0,4.33789462607,31.3142924009,37.7128903049
8,house_3_22C_tm_3_C_22_Meter_66_766,20.597860124,3.4053920534,OFF,0,3.4053920534,8.14884365813,33.0468765899
8,house_3_3A_tm_3_A_3_Meter_82_971,32.1502277138,5.64147262935,OFF,0,5.64147262935,27.2801219661,37.0203334615
8,house_3_2A_tm_3_A_2_Meter_76_865,34.7320988944,5.20794351418,OFF,0,5.20794351418,30.7684618623,38.6957359265
8,house_3_12C_tm_3_C_12_Meter_85_1011,42.9331883772,5.19257973641,OFF,0,5.19257973641,40.7412669068,45.1251098475
8,house_3_5C_tm_3_C_5_Meter_92_1072,36.7906098371,5.64314864475,OFF,0,5.64314864475,34.1459390626,39.4352806117
8,house_3_1C_tm_3_C_1_Meter_100_1144,11.9707370068,3.04038124395,OFF,0,3.04038124395,0,23.9414740135
8,house_3_7B_tm_3_B_7_Meter_64_703,40.4430085016,2.99434210541,OFF,0,2.99434210541,37.9122672766,42.9737497265
8,house_3_9C_tm_3_C_9_Meter_74_842,38.9175171983,4.33256311003,OFF,0,4.33256311003,35.0277137136,42.807320683
8,house_3_15A_tm_3_A_15_Meter_69_795,24.6791957663,3.03647085652,OFF,0,3.03647085652,8.63532366057,40.7230678721
8,house_3_12B_tm_3_B_12_Meter_64_708,46.5143612719,2.5676626512,ON,0,0.558603728606,45.8017261254,47.2269964184
8,house_3_12C_tm_3_C_12_Meter_75_860,38.3471256618,4.76336418092,OFF,0,4.76336418092,34.3845807014,42.3096706223
8,house_3_3A_tm_3_A_3_Meter_94_1085,24.1464802074,4.33090079711,OFF,0,4.33090079711,9.68542257493,38.6075378399
8,house_3_11B_tm_3_B_11_Meter_99_1139,11.0451070568,6.08119400991,OFF,0,6.08119400991,0,22.0902141136
8,house_3_1B_tm_3_B_1_Meter_76_890,21.5881086513,2.17121720836,OFF,0,2.17121720836,2.23985288522,40.9363644173
8,house_3_5C_tm_3_C_5_Meter_102_1163,32.2686988026,3.47271533394,OFF,0,3.47271533394,24.4251574306,40.1122401745
8,house_3_9C_tm_3_C_9_Meter_103_1175,53.7351661379,4.77012026046,OFF,0,3.35020054017,53.3774424779,54.092889798
8,house_3_13C_tm_3_C_13_Meter_66_757,19.2755241954,2.55481527738,OFF,0,2.55481527738,0,38.5510483908
8,house_3_4A_tm_3_A_4_Meter_94_1086,37.4847665577,4.32955235917,OFF,0,4.32955235917,33.0916781532,41.8778549622
8,house_3_23C_tm_3_C_23_Meter_66_767,45.3596815537,2.55450732311,ON,0,2.55450732311,38.5367329419,52.1826301655
8,house_3_7C_tm_3_C_7_Meter_66_751,28.0087270388,2.55634329637,OFF,0,2.55634329637,16.1495451527,39.8679089249
8,house_3_8A_tm_3_A_8_Meter_60_666,7.75871219528,6.38591282491,OFF,0,6.38591282491,0,15.5174243906
8,house_3_2C_tm_3_C_2_Meter_74_835,26.2439435361,3.03421243116,OFF,0,3.03421243116,15.0190510842,37.4688359879
8,house_3_1C_tm_3_C_1_Meter_92_1068,27.6581171752,4.77610221667,OFF,0,4.77610221667,17.5450852607,37.7711490897
8,house_3_9A_tm_3_A_9_Meter_76_872,54.0052183785,2.60441798971,OFF,0,1.5744736429,53.8572620523,54.1531747048
8,house_3_4A_tm_3_A_4_Meter_76_867,45.4077385989,3.47239354597,ON,0,3.47239354597,44.4789863432,46.3364908546
8,house_3_8B_tm_3_B_8_Meter_87_1030,35.8620550573,3.46720361454,OFF,0,3.46720361454,27.9581526098,43.7659575049
8,house_3_8B_tm_3_B_8_Meter_86_1022,26.1372774967,2.16861311092,OFF,0,2.16861311092,11.6759097588,40.5986452346
8,house_3_1B_tm_3_B_1_Meter_80_954,32.9211759727,3.4713057563,OFF,0,3.4713057563,23.5854225169,42.2569294285
8,house_3_14A_tm_3_A_14_Meter_113_1271,51.7944851934,4.74963744922,ON,0,4.74963744922,36.8718138307,66.7171565561
8,house_3_11B_tm_3_B_11_Meter_80_964,33.3303978366,4.77282885881,OFF,0,4.77282885881,27.5160722221,39.1447234512
8,house_3_10B_tm_3_B_10_Meter_64_706,25.7800144608,5.13501449109,ON,0,4.85793236467,0,51.5600289216
8,house_3_15C_tm_3_C_15_Meter_66_759,28.0215471847,5.5355291658,ON,0,2.44659700781,0,56.0430943695
8,house_3_9A_tm_3_A_9_Meter_69_789,25.9158188671,4.33801606516,OFF,0,2.51100811353,0,51.8316377343
8,house_3_11A_tm_3_A_11_Meter_94_1093,20.6015788854,6.06044268742,OFF,0,6.06044268742,13.4474679237,27.7556898471
8,house_3_1A_tm_3_A_1_Meter_63_682,40.598500869,5.52997152842,OFF,0,5.52997152842,38.98795052,42.209051218
8,house_3_15C_tm_3_C_15_Meter_100_1158,25.6763381665,5.64427296191,OFF,0,5.64427296191,16.8497416831,34.5029346499
8,house_3_9B_tm_3_B_9_Meter_80_962,17.7131551809,6.07397222738,OFF,0,6.07397222738,4.53889341763,30.8874169442
8,house_3_7A_tm_3_A_7_Meter_71_810,29.9483897752,5.62983227999,OFF,0,5.62983227999,21.9882865457,37.9084930047
8,house_3_7C_tm_3_C_7_Meter_100_1150,43.009901293,3.04055944995,ON,0,3.04055944995,35.2446392659,50.7751633201
8,house_3_23A_tm_3_A_23_Meter_76_886,35.5540941133,4.34154239172,OFF,0,4.34154239172,30.8737421496,40.2344460771
8,house_3_12A_tm_3_A_12_Meter_63_693,40.2579150185,4.68086814946,OFF,0,4.68086814946,37.3272388437,43.1885911933
8,house_3_4A_tm_3_A_4_Meter_88_1041,43.3334484676,6.06669183437,ON,0,6.06669183437,42.6336900419,44.0332068932
8,house_3_2C_tm_3_C_2_Meter_92_1069,19.9836741505,2.60559630074,OFF,0,2.60559630074,0,39.967348301
8,house_3_4C_tm_3_C_4_Meter_85_1003,29.9066562253,5.62275324188,OFF,0,5.62275324188,20.9232513522,38.8900610984
8,house_3_4A_tm_3_A_4_Meter_71_807,34.6318004357,4.33260694103,OFF,0,4.33260694103,30.312039882,38.9515609893
8,house_3_11A_tm_3_A_11_Meter_88_1048,42.6074165458,4.76475030986,ON,0,3.83994875412,41.283979532,43.9308535595
8,house_3_16B_tm_3_B_16_Meter_64_712,24.925085684,3.42218498079,OFF,0,3.42218498079,11.8917679121,37.9584034558
8,house_3_7B_tm_3_B_7_Meter_80_960,41.364156984,6.07312577054,ON,0,6.07312577054,40.228992807,42.499321161
8,house_3_6A_tm_3_A_6_Meter_98_1119,32.4768367897,5.6451560755,OFF,0,5.6451560755,25.1358860173,39.817787562
8,house_3_5A_tm_3_A_5_Meter_68_777,19.0989186833,1.30291495138,OFF,0,1.30291495138,0,38.1978373666
8,house_3_2A_tm_3_A_2_Meter_70_797,37.2680279475,3.03530500777,OFF,0,3.03530500777,29.9384433124,44.5976125825
8,house_3_9A_tm_3_A_9_Meter_71_812,45.5454097814,5.20017671821,ON,0,5.20017671821,39.751291224,51.3395283389
8,house_3_6B_tm_3_B_6_Meter_87_1028,21.8860292611,5.63211215603,OFF,0,5.63211215603,11.2311712967,32.5408872254
8,house_3_2C_tm_3_C_2_Meter_100_1145,18.9021350356,2.60556658683,OFF,0,2.60556658683,5.388880207,32.4153898641
8,house_3_1C_tm_3_C_1_Meter_102_1159,19.7236982553,4.34084556407,OFF,0,4.34084556407,0,39.4473965107
8,house_3_15A_tm_3_A_15_Meter_82_983,27.3833294369,5.6403999497,OFF,0,5.6403999497,16.0604194181,38.7062394558
8,house_3_7B_tm_3_B_7_Meter_95_1104,20.7932094733,1.73265540204,OFF,0,1.73265540204,0,41.5864189465
8,house_3_14A_tm_3_A_14_Meter_71_817,36.7703752267,4.33239610072,OFF,0,4.33239610072,31.7724634091,41.7682870444
8,house_3_6A_tm_3_A_6_Meter_88_1043,20.2611770216,3.0329517054,OFF,0,3.0329517054,2.99442042085,37.5279336223
8,house_3_14B_tm_3_B_14_Meter_80_967,39.9765036793,3.03750042597,OFF,0,3.03750042597,37.1637045007,42.7893028578
8,house_3_4A_tm_3_A_4_Meter_111_1245,21.8091764842,3.4582163476,OFF,0,3.4582163476,3.02391647587,40.5944364926
8,house_3_14B_tm_3_B_14_Meter_99_1142,42.1058096348,3.91078570569,OFF,0,3.91078570569,39.0974958355,45.1141234342
8,house_3_2B_tm_3_B_2_Meter_99_1130,33.4679712466,3.04154473724,OFF,0,3.04154473724,26.4626551529,40.4732873402
8,house_3_17C_tm_3_C_17_Meter_66_761,37.2651430484,4.68575916989,ON,0,4.68575916989,16.6611056653,57.8691804314
8,house_3_2A_tm_3_A_2_Meter_79_940,20.6945211954,2.60412513917,OFF,0,2.60412513917,0,41.3890423908
8,house_3_4B_tm_3_B_4_Meter_106_1200,53.065830084,4.7783738645,ON,0,4.7783738645,52.3306501219,53.8010100461
8,house_3_5C_tm_3_C_5_Meter_84_996,28.6578356177,3.03128259327,OFF,0,3.03128259327,16.817358405,40.4983128304
8,house_3_13A_tm_3_A_13_Meter_109_1239,18.1066922165,2.16331899649,OFF,0,2.16331899649,0,36.2133844331
8,house_3_11C_tm_3_C_11_Meter_85_1010,42.4037837868,5.19146038515,OFF,0,5.19146038515,40.3948882909,44.4126792826
8,house_3_3C_tm_3_C_3_Meter_104_1184,30.8017042078,2.59959212307,OFF,0,2.59959212307,18.2898550694,43.3135533463
8,house_3_3B_tm_3_B_3_Meter_96_1108,42.1556106495,3.03063609863,ON,0,3.03063609863,34.6866398647,49.6245814344
8,house_3_8A_tm_3_A_8_Meter_94_1090,30.162606094,6.06056682114,OFF,0,6.06056682114,26.2873331825,34.0378790055
8,house_3_5C_tm_3_C_5_Meter_75_853,40.2711668212,5.1970805208,OFF,0,5.1970805208,38.8065586115,41.7357750309
8,house_3_5C_tm_3_C_5_Meter_104_1186,33.0529230355,5.6321372274,OFF,0,5.6321372274,28.3096104357,37.7962356354
8,house_3_13A_tm_3_A_13_Meter_79_951,32.2507840665,5.63791028122,OFF,0,5.63791028122,28.3281419648,36.1734261683
8,house_3_6C_tm_3_C_6_Meter_74_839,43.4146032482,4.33423451247,ON,0,4.33423451247,27.73212971,59.0970767865
8,house_3_5A_tm_3_A_5_Meter_114_1277,46.1119905863,6.03761532905,ON,0,6.03761532905,43.2598003641,48.9641808085
8,house_3_7A_tm_3_A_7_Meter_69_787,60.1157775606,5.63799649832,ON,0,5.63799649832,32.6327500161,87.5988051052
8,house_3_2A_tm_3_A_2_Meter_109_1228,40.9334784156,5.19275549471,OFF,0,5.19275549471,37.5526580171,44.3142988141
8,house_3_2B_tm_3_B_2_Meter_106_1198,19.5887567667,2.1725112639,OFF,0,2.1725112639,0,39.1775135334
8,house_3_6C_tm_3_C_6_Meter_100_1149,36.7192284428,5.64573292883,OFF,0,5.64573292883,28.4648170893,44.9736397964
8,house_3_4A_tm_3_A_4_Meter_114_1276,21.7319826078,3.8840303951,OFF,0,3.8840303951,14.313396379,29.1505688367
8,house_3_8A_tm_3_A_8_Meter_98_1121,44.6054994936,4.3433776444,ON,0,4.3433776444,9.83329524729,79.3777037398
8,house_3_2C_tm_3_C_2_Meter_84_993,31.7029765923,2.5982757516,OFF,0,2.5982757516,22.7909497876,40.615003397
8,house_3_3C_tm_3_C_3_Meter_103_1169,15.4154739585,2.60257072622,OFF,0,2.60257072622,0,30.8309479169
8,house_3_7A_tm_3_A_7_Meter_76_870,34.3449616398,6.07613809993,OFF,0,6.07613809993,28.6700916159,40.0198316637
8,house_3_3B_tm_3_B_3_Meter_87_1025,30.2859183922,4.33289449137,OFF,0,4.33289449137,23.0192196538,37.5526171306
8,house_3_5A_tm_3_A_5_Meter_88_1042,47.0486781552,4.33407964299,ON,0,0.621329929411,46.7621828715,47.3351734389
8,house_3_2C_tm_3_C_2_Meter_62_668,30.8121444046,1.70871142879,OFF,0,1.70871142879,19.89384792,41.7304408892
8,house_3_10C_tm_3_C_10_Meter_73_828,36.4654285284,5.6401864097,OFF,0,5.6401864097,31.7611266946,41.1697303622
8,house_3_1A_tm_3_A_1_Meter_88_1038,13.0620938434,2.16694836207,OFF,0,2.16694836207,0,26.1241876869
8,house_3_9B_tm_3_B_9_Meter_90_1061,39.0119619966,6.0642832925,OFF,0,6.0642832925,34.9139629671,43.109961026
8,house_3_15C_tm_3_C_15_Meter_73_833,28.8846025406,5.20600680216,OFF,0,5.20600680216,20.1326639345,37.6365411466
8,house_3_5B_tm_3_B_5_Meter_76_894,17.1927168253,2.60522479711,OFF,0,2.60522479711,0,34.3854336505
