# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 03:57:30 UTC,+189.389517621
2010-08-16 03:58:00 UTC,+198.925176544
2010-08-16 03:58:30 UTC,+207.360174672
2010-08-16 03:59:00 UTC,+205.526014356
2010-08-16 03:59:30 UTC,+213.595196926
2010-08-16 04:00:00 UTC,+205.890736484
2010-08-16 04:00:30 UTC,+197.087346213
2010-08-16 04:01:00 UTC,+198.920102164
2010-08-16 04:01:30 UTC,+200.030603989
2010-08-16 04:02:00 UTC,+194.896098418
2010-08-16 04:02:30 UTC,+191.960197928
2010-08-16 04:03:00 UTC,+191.589295318
2010-08-16 04:03:30 UTC,+197.450937365
2010-08-16 04:04:00 UTC,+190.117962389
2010-08-16 04:04:30 UTC,+195.257560531
2010-08-16 04:05:00 UTC,+190.864630612
2010-08-16 04:05:30 UTC,+190.867256267
2010-08-16 04:06:00 UTC,+187.935855315
2010-08-16 04:06:30 UTC,+198.927616443
2010-08-16 04:07:00 UTC,+198.9281029
2010-08-16 04:07:30 UTC,+195.998310608
2010-08-16 04:08:00 UTC,+195.633978462
2010-08-16 04:08:30 UTC,+190.144727904
2010-08-16 04:09:00 UTC,+191.611841874
2010-08-16 04:09:30 UTC,+193.080300109
2010-08-16 04:10:00 UTC,+186.850201926
2010-08-16 04:10:30 UTC,+186.851905362
2010-08-16 04:11:00 UTC,+180.990712724
2010-08-16 04:11:30 UTC,+190.14978248
2010-08-16 04:12:00 UTC,+189.415757133
2010-08-16 04:12:30 UTC,+200.040818681
2010-08-16 04:13:00 UTC,+215.054643072
2010-08-16 04:13:30 UTC,+224.951823305
2010-08-16 04:14:00 UTC,+227.518881969
2010-08-16 04:14:30 UTC,+223.489937499
2010-08-16 04:15:00 UTC,+211.408649401
2010-08-16 04:15:30 UTC,+208.10964005
2010-08-16 04:16:00 UTC,+204.810648361
2010-08-16 04:16:30 UTC,+196.755334245
2010-08-16 04:17:00 UTC,+192.730862969
2010-08-16 04:17:30 UTC,+190.90547472
2010-08-16 04:18:00 UTC,+189.442454019
2010-08-16 04:18:30 UTC,+187.241578401
2010-08-16 04:19:00 UTC,+190.903645933
2010-08-16 04:19:30 UTC,+187.249625106
2010-08-16 04:20:00 UTC,+197.499733896
2010-08-16 04:20:30 UTC,+200.792394636
2010-08-16 04:21:00 UTC,+207.014592027
2010-08-16 04:21:30 UTC,+215.432466971
2010-08-16 04:22:00 UTC,+207.744691837
2010-08-16 04:22:30 UTC,+213.240245758
2010-08-16 04:23:00 UTC,+204.82499213
2010-08-16 04:23:30 UTC,+205.923419713
2010-08-16 04:24:00 UTC,+201.896443317
2010-08-16 04:24:30 UTC,+211.05423618
2010-08-16 04:25:00 UTC,+202.630174784
2010-08-16 04:25:30 UTC,+201.165063637
2010-08-16 04:26:00 UTC,+200.064611809
2010-08-16 04:26:30 UTC,+211.405019836
2010-08-16 04:27:00 UTC,+217.996108483
2010-08-16 04:27:30 UTC,+205.913308293
2010-08-16 04:28:00 UTC,+213.96921045
2010-08-16 04:28:30 UTC,+225.680215686
2010-08-16 04:29:00 UTC,+230.431887739
2010-08-16 04:29:30 UTC,+230.069358997
2010-08-16 04:30:00 UTC,+231.164293208
2010-08-16 04:30:30 UTC,+223.480825411
2010-08-16 04:31:00 UTC,+227.149211964
2010-08-16 04:31:30 UTC,+222.394197637
2010-08-16 04:32:00 UTC,+215.080957159
2010-08-16 04:32:30 UTC,+211.420960772
2010-08-16 04:33:00 UTC,+214.718062179
2010-08-16 04:33:30 UTC,+211.786546505
2010-08-16 04:34:00 UTC,+207.021250091
2010-08-16 04:34:30 UTC,+209.94889688
